Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Argyll and Bute;Mrs J R Michie;2;Argyll and Bute;47894;10117;4946;12739;8689;0;0
Ayr;P Gallie;2;Ayrshire and Lanark;65481;22172;22087;4067;5949;0;132
Banff and Buchan;A E A Salmond;2;Grampian;64873;17846;3803;2588;21954;0;0
Caithness and Sutherland;R A R Maclennan;2;Highland;30905;4667;3483;10032;4049;0;0
Carrick;G Foulkes;2;Ayrshire and Lanark;55330;8516;25142;2005;6910;0;0
Clackmannan;M J O'Neill;2;Central;48963;6638;18829;2567;10326;0;0
Clydebank and Milngavie;A Worthington;2;Glasgow area;47337;6654;19637;3216;7207;0;112
Clydesdale;J Hood;2;Dumfries and Galloway;61878;11231;21418;3957;11084;0;342
Cumbernauld and Kilsyth;N Hogg;2;Glasgow area;46489;4143;19855;2118;10640;0;0
Cunninghame North;B D H Wilson;2;Glasgow area;54803;14625;17564;2864;7813;0;0
Cunninghame South;B H Donohoe;2;Glasgow area;49010;6070;19687;2299;9007;0;128
Dumbarton;J McFall;2;Glasgow area;57222;13126;19255;3425;8127;0;192
Dumfries;Sir Hector S P Monro;2;Dumfries and Galloway;61145;21089;14674;5749;6971;0;419
Dundee East;J McAllion;2;Tayside;58959;7549;18761;1725;14197;0;282
Dundee West;E Ross;2;Tayside;59953;7746;20498;3132;9894;0;591
Dunfermline East;J G Brown PhD;2;Fife;50179;6248;23692;2262;5746;0;0
Dunfermline West;Ms R Squire;2;Fife;50948;8890;16374;6122;7563;0;0
East Kilbride;A P Ingram;2;Ayrshire and Lanark;64080;9781;24055;5377;12063;0;0
East Lothian;J D Home-Robertson;2;Edinburgh area;66699;15501;25537;6126;7776;0;0
Eastwood;J A Stewart;2;Glasgow area;63685;24124;12436;8493;6372;0;146
Edinburgh Central;A M Darling;2;Edinburgh area;56527;13063;15189;4500;5539;0;865
Edinburgh East;G S Strang;2;Edinburgh area;45687;8235;15446;3432;6225;0;424
Edinburgh Leith;M Chisholm;2;Edinburgh area;56520;8496;13790;4975;8805;0;4238
Edinburgh Pentlands;Rt Hon M L Rifkind QC;2;Edinburgh area;55567;18128;13838;5597;6882;0;111
Edinburgh South;N Griffiths;2;Edinburgh area;61355;14309;18485;5961;5727;0;108
Edinburgh West;Lord James Douglas-Hamilton;2;Edinburgh area;58998;18071;8759;17192;4117;0;639
Falkirk East;M Connarty;2;Central;51918;8279;18423;2775;10454;0;0
Falkirk West;D A Canavan;2;Central;50126;7558;19162;2414;9350;0;0
Fife Central;H B McLeish;2;Fife;56152;7353;21036;2892;10458;0;0
Fife North East;W M Campbell CBE QC;2;Fife;53747;16122;2319;19430;3589;0;379
Galloway and Upper Nithsdale;Rt Hon I B Lang;2;Dumfries and Galloway;54474;18681;5766;3826;16213;0;0
Glasgow Cathcart;J A Maxton;2;Glasgow area;44689;8264;16265;2614;6107;0;441
Glasgow Central;M G Watson;2;Glasgow area;48107;4208;17341;1921;6322;0;541
Glasgow Garscadden;D C Dewar;2;Glasgow area;41289;3385;18920;1425;5580;0;61
Glasgow Govan;I Davidson;2;Glasgow area;45822;3458;17051;1227;12926;0;181
Glasgow Hillhead;G Galloway;2;Glasgow area;57223;6728;15148;10322;6484;0;691
Glasgow Maryhill;Mrs M Fyfe;2;Glasgow area;48426;3248;19452;2215;6033;0;608
Glasgow Pollok;J F Dunnachie;2;Glasgow area;46139;5147;14170;1932;5107;0;6287
Glasgow Provan;J Wray;2;Glasgow area;36560;1865;15885;948;5182;0;0
Glasgow Rutherglen;T McAvoy;2;Glasgow area;52709;6692;21962;4470;6470;0;62
Glasgow Shettleston;D Marshall;2;Glasgow area;51910;5396;21665;1881;6831;0;0
Glasgow Springburn;M J Martin;2;Glasgow area;45842;2625;20369;1242;5863;0;0
Gordon;M G Bruce;2;Grampian;80103;21884;6682;22158;8445;0;0
Greenock and Port Glasgow;N A Godman;2;Glasgow area;52053;4479;22258;4359;7279;0;0
Hamilton;G I M Robertson;2;Ayrshire and Lanark;61531;8250;25849;3515;9246;0;0
Inverness;Sir D Russell Johnston;2;Highland;69468;11517;12800;13258;12562;0;766
Kilmarnock and Loudoun;W McKelvey;2;Ayrshire and Lanark;62002;9438;22210;2722;15231;0;0
Kincardine and Deeside;G A B Kynoch;2;Grampian;66617;22924;4795;18429;5927;0;381
Kirkcaldy;Dr L G Moonie;2;Fife;51762;8476;17887;3729;8761;0;0
Linlithgow;T Dalyell (Bt);2;Central;61082;8424;21603;3446;14577;0;0
Livingston;R F Cook;2;Edinburgh area;61092;8824;20245;3911;12140;0;469
Midlothian;E L Clarke;2;Edinburgh area;60255;9443;20588;6164;10254;0;476
Monklands East;Rt Hon J Smith QC;2;Glasgow area;48391;5830;22266;1679;6554;0;0
Monklands West;T Clarke CBE;2;Glasgow area;49269;6074;23384;2382;6319;0;0
Moray;Mrs M A Ewing;2;Grampian;63255;17455;5448;2634;20299;0;0
Motherwell North;Dr J Reid;2;Glasgow area;57290;5011;27852;2145;8942;0;0
Motherwell South;J W Bray PhD;2;Glasgow area;50042;6097;21771;2349;7758;0;146
Orkney and Shetland;J R Wallace;2;Orkney and Shetland;31472;4542;4093;9575;2301;0;115
Paisley North;Mrs I Adams;2;Glasgow area;46403;5576;17269;2779;7940;0;493
Paisley South;G J McMaster;2;Glasgow area;47889;5703;18202;3271;8653;0;93
Perth and Kinross;Sir Nicholas H Fairbairn QC;2;Tayside;65410;20195;6267;5714;18101;0;0
Renfrew West and Inverclyde;T Graham;2;Glasgow area;58122;15341;17085;4668;9444;0;149
Ross;C P Kennedy;2;Highland;55524;9436;6275;17066;7618;0;642
Roxburgh and Berwickshire;A J Kirkwood;2;Borders;43485;11595;2909;15852;3437;0;0
Stirling;M B Forsyth;2;Central;58266;19174;18471;3337;6558;0;410
Strathkelvin and Bearsden;S L Galbraith;2;Glasgow area;61116;18105;21267;4585;6275;0;90
Tayside North;W C Walker;2;Tayside;55969;20283;3094;3791;16288;0;0
Tweeddale;Rt Hon Sir David M S Steel;2;Borders;39493;9776;3328;12296;5244;0;177
Western Isles;C A MacDonald;2;Western Isles;22784;1362;7664;552;5961;0;491
Antrim East;J R Beggs;1;Antrim;62839;16966;0;9544;0;9132;3609
Antrim North;Rev I R K Paisley;1;Antrim;69124;8216;6512;23152;1916;3442;2263
Antrim South;C Forsythe;1;Antrim;68013;29956;5397;0;1220;5224;442
Belfast East;P D Robinson;1;Antrim;52833;0;0;18437;679;10650;6025
Belfast North;A C Walker;1;Antrim;55062;17240;7615;0;4693;2246;4120
Belfast South;Rev W M Smyth;1;Antrim;52032;16336;6266;0;1123;5054;4805
Belfast West;Dr J G Hendron;1;Antrim;54609;4766;17415;0;16826;0;963
Down North;Sir James A Kilfedder;1;Down;68662;19305;0;4414;0;6611;14626
Down South;E K McGrady;1;Down;76093;25181;31523;0;1843;1542;1488
Fermanagh and South Tyrone;K Maginnis;1;Fermanagh;70192;26923;12810;0;12604;950;1841
Foyle;J Hume;1;Londonderry;74585;0;26710;13705;9149;1390;936
Lagan Valley;Rt Hon J H Molyneaux;1;Down;72645;29772;4626;0;3346;6207;5005
Londonderry East;W Ross;1;Londonderry;75559;30370;11843;0;5320;3613;1589
Newry and Armagh;S Mallon;1;Armagh;67508;18982;26073;0;6547;972;0
Strangford;Rt Hon J D Taylor;1;Down;68870;19517;0;10606;0;7585;7077
Ulster Mid;Rev Dr R T W McCrea;1;Tyrone;69071;0;16994;23181;10248;1506;2834
Upper Bann;W D Trimble;1;Armagh;67446;26824;10661;0;2777;2541;2676
