Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Chester-le-Street;GH Radice;3;Durham;67838;8291;33534;14808;0;0;0
Chesterfield;EG Varley;8;Derbyshire;70659;15644;31040;9937;0;0;0
Chichester;CJ Chataway;12;West Sussex;69126;29127;7854;17714;0;0;0
Chingford;NB Tebbit;11;Waltham Forest;56537;19921;14238;12060;0;0;0
Chippenham;DE Awdry;10;Wiltshire;67275;24645;9395;21553;0;0;0
Chipping Barnet;R Maudling;11;Barnet;55984;22094;12183;11714;0;0;0
Chislehurst;RE Sims;11;Bromley;53137;20595;15102;9127;0;0;0
Chorley;G Rodgers;4;Lancashire;75456;25035;25440;12652;0;0;0
Christchurch and Lymington;RJ Adley;10;Dorset;54975;25908;7471;11274;0;0;0
Cirencester and Tewkesbury;N Ridley;10;Gloucestershire;79705;31163;13775;20962;0;0;0
City of London and Westminster South;CS Tugendhat;11;City of Westminster;51943;16945;8698;6015;0;0;213
Cleveland and Whitby;L Brittan;3;Teesside;60173;21090;17448;11030;0;0;0
Clitheroe;AD Walder;4;Lancashire;51567;20613;12085;10438;0;0;0
Colchester;A Buck;9;Essex;81134;29072;22210;15737;0;0;0
Colne Valley;RS Wainwright;5;West Yorkshire;60293;10864;20265;20984;0;0;0
Consett;DJ Watkins;3;Durham;58622;9058;27401;8384;0;0;0
Cornwall North;JW Pardoe;10;Cornwall;51376;16938;1726;25667;0;0;0
Coventry North East;GM Park;7;Coventry and Solihull;63249;15069;30496;0;0;0;2170
Coventry North West;M Edelman;7;Coventry and Solihull;48960;15431;22089;0;0;0;1542
Coventry South East;W Wilson;7;Coventry and Solihull;50515;11466;22217;4472;0;0;0
Coventry South West;A Wise;7;Coventry and Solihull;67506;22472;22985;11348;0;0;0
Crewe;GP Dunwoody;4;Cheshire;58788;16136;21259;8313;0;0;0
Crosby;RG Page;4;Merseyside;77822;32519;16949;12842;0;0;0
Croydon Central;JEM Moore;11;Croydon;66140;21353;20039;11346;0;0;0
Croydon North East;BB Weatherill;11;Croydon;57951;19395;15575;10659;0;0;0
Croydon North West;RG Taylor;11;Croydon;54759;17887;14816;9707;0;0;0
Croydon South;WG Clark;11;Croydon;59447;28915;6965;13048;0;0;0
Dagenham;J Parker;11;Barking and Dagenham;69289;12275;35765;0;0;0;1169
Darlington;EJ Fletcher;3;Teesside;62414;18477;20546;11398;0;0;0
Dartford;S Irving;12;Kent;56529;16149;19803;10273;0;0;945
Darwen;C Fletcher-Cooke;4;Lancashire;70004;25495;16185;15060;0;0;0
Daventry;A Jones;8;Northamptonshire;82535;31273;21524;16802;0;0;0
Dearne Valley;E Wainwright;5;South Yorkshire;62695;6950;34727;7873;0;0;906
Deptford;JE Silkin;11;Lewisham;60703;11070;22699;8181;0;0;0
Derby North;P Whitehead;8;Derbyshire;81854;24736;26029;13995;0;0;0
Derby South;WH Johnson;8;Derbyshire;73726;19470;26613;10121;0;0;0
Derbyshire North East;T Swain;8;Derbyshire;66267;22320;29602;0;0;0;0
Derbyshire South East;PL Rost;8;Derbyshire;53316;20016;16981;8378;0;0;0
Derbyshire West;JSR Scott-Hopkins;8;Derbyshire;66267;19941;9529;11481;0;0;0
Devizes;CA Morrison;10;Wiltshire;77022;27878;17980;16753;0;0;0
Devon North;JJ Thorpe;10;Devon;73037;22980;6140;34052;0;0;0
Devon West;PM Mills;10;Devon;56976;23524;5089;18256;0;0;0
Dewsbury;D Ginsburg;5;West Yorkshire;60991;15774;21186;12899;0;0;0
Don Valley;R Kelley;5;South Yorkshire;87898;20792;48737;0;0;0;0
Doncaster;H Walker;5;South Yorkshire;58884;17565;23041;7490;0;0;0
Dorking;GE Sinclair;12;Surrey;58402;24803;8961;14490;0;0;0
Dorset North;DP James;10;Dorset;70738;30288;6032;23405;0;0;0
Dorset South;EM King;10;Dorset;69823;26933;18318;12140;0;0;0
Dorset West;JW Spicer;10;Dorset;53116;21634;8333;14183;0;0;0
Dover and Deal;PWI Rees;12;Kent;74043;27033;22183;12832;0;0;661
Dudley East;JW Gilbert;7;Black Country;59897;15795;27417;0;0;0;0
Dudley West;CB Phipps;7;Black Country;74219;24474;29143;0;0;0;5971
Dulwich;SC Silkin;11;Lambeth;67059;17189;22530;9851;0;0;0
Durham North West;E Armstrong;3;Durham;60690;10865;28326;8809;0;0;0
Durham, City Of;WM Hughes;3;Durham;74043;16202;31405;12235;0;0;0
Ealing North;WJ Molloy;11;Ealing;73327;22939;25387;10922;0;0;93
Easington;JD Dormand;3;Durham;63211;13107;33637;0;0;0;0
East Grinstead;G Johnson Smith;12;West Sussex;55100;23928;5629;15351;0;0;0
Eastbourne;IRE Gow;12;East Sussex;74240;31462;5874;23987;0;0;0
Eastleigh;DEC Price;12;Hampshire;75115;28512;18402;17178;0;0;0
Eccles;L Carter-Jones;4;Central Manchester;57014;14752;22538;7966;0;0;404
Edmonton;TE Graham;11;Enfield;60985;15114;20837;8186;0;0;1863
Enfield North;B Davies;11;Enfield;67304;17274;20690;13682;0;0;1372
Epping Forest;JA Biggs-Davison;9;Essex;63441;24290;16123;11478;0;0;0
Epsom and Ewell;PAG Rawlinson;12;Surrey;79855;35823;10787;18899;0;0;0
Erith and Crayford;AJ Welbeloved;11;Bexley;60041;15551;22632;10951;0;0;0
Esher;DCM Mather;12;Surrey;47131;21775;5970;11060;0;0;0
Essex South East;BR Braine;9;Essex;75394;28644;19379;13891;0;0;0
Eton and Slough;J Lestor;12;Berkshire;63134;16028;22919;10051;0;0;1885
Exeter;JG Hannam;10;Devon;66570;22762;17686;16322;0;0;0
Eye;H Harrison;9;Suffolk;65159;23486;13937;15811;0;0;615
Falmouth and Camborne;WD Mudd;10;Cornwall;66418;22500;18236;13000;0;0;0
Fareham;RFB Bennett;12;Hampshire;56859;22303;8237;14426;0;0;1879
Farnham;M Macmillan;12;Surrey;62088;25686;6347;19224;0;0;251
Farnworth;JFH Roper;4;Western Manchester;69880;15431;28068;12918;0;0;0
Faversham;RD Moate;12;Kent;75416;26316;20909;14927;0;0;151
Feltham and Heston;RW Kerr;11;Hounslow;78260;19464;27519;10952;0;0;2653
Finchley;MH Thatcher;11;Barnet;53521;18180;12202;11221;0;0;0
Folkestone and Hythe;AP Costain;12;Kent;64287;23400;11412;14890;0;0;0
Fulham;M Stewart;11;Hammersmith and Fulham;57956;17446;20995;6105;0;0;966
Fylde North;W Clegg;4;Lancashire;74184;36577;16919;0;0;0;0
Fylde South;EL Gardner;4;Lancashire;90064;41028;13474;15649;0;0;0
Gainsborough;M Kimball;8;Lincolnshire;61152;22177;12011;15967;0;0;0
Gateshead East;B Conlan;3;Newcastle area;62881;11970;27269;10196;0;0;0
Gateshead West;JR Horam;3;Newcastle area;30572;5372;13839;3474;0;0;0
Gillingham;FFA burden;12;Kent;61498;20934;14850;15052;0;0;0
Gloucester;S Oppenheim;10;Gloucestershire;61880;23052;18215;10155;0;0;366
Gloucestershire South;J Cope;10;Bristol Area;78732;27602;21143;17276;0;0;0
Gloucestershire West;CW Loughlin;10;Gloucestershire;66678;21141;22765;11856;0;0;171
Goole;EI Marshall;5;Humber area;64026;17020;30245;0;0;0;2150
Gosport;PJ Viggers;12;Hampshire;48408;19563;12335;7485;0;0;0
Grantham;JB Godber;8;Lincolnshire;77745;31910;20567;0;0;0;10781
Gravesend;JF Ovenden;12;Kent;86499;27989;29571;13136;0;0;1726
Greenwich;NG Barnett;11;Greenwich;52390;11294;20164;7855;0;0;0
Grimsby;CAR Crosland;5;Humber area;65683;15914;21585;12084;0;0;816
Guildford;DAR Howell;12;Surrey;71642;28152;11175;18261;0;0;0
Hackney Central;SC Davis;11;Hackney;48270;6302;18705;5256;0;0;0
Hackney North and Stoke Newington;D Weitzman;11;Hackney;52595;7826;17160;5932;0;0;1758
Hackney South and Shoreditch;RW Brown;11;Hackney;49204;6562;18580;6053;0;0;0
Halesowen and Stourbridge;JHR Stokes;7;Black Country;81612;26514;22465;17471;0;0;0
Halifax;SCW Summerskill;5;West Yorkshire;63047;17967;20970;12300;0;0;0
Haltemprice;PHB Wall;5;Humber area;75529;31720;11031;19896;0;0;0
Hammersmith North;F Tomney;11;Hammersmith and Fulham;52036;11929;18970;7460;0;0;0
Hampstead;G Finsberg;11;Camden;63835;19536;17279;8323;0;0;0
Harborough;JA Farr;8;Leicestershire;65223;27974;11579;15501;0;0;0
Harlow;AS Newens;9;Essex;62100;13016;25814;13280;0;0;0
Harrogate;RG Banks;5;North Yorkshire;64198;27517;6084;15728;0;0;2061
Harrow Central;JA Grant;11;Harrow;44913;15320;12403;7635;0;0;823
Harrow East;HJM Dykes;11;Harrow;48878;17978;13485;8805;0;0;0
Harrow West;JA Page;11;Harrow;56122;23950;10430;12081;0;0;0
Hartlepool;EL Leadbitter;3;Teesside;64619;22700;26988;0;0;0;0
Harwich;JE Ridsdale;9;Essex;88125;32452;18697;19989;0;0;0
Hastings;KR Warren;12;East Sussex;56612;20075;12992;11690;0;0;0
Havant and Waterloo;IS Lloyd;12;Hampshire;74595;27397;13367;18209;0;0;675
Hayes and Harlington;ND Sandelson;11;Hillingdon;55451;14634;24682;0;0;0;2721
Hazel Grove;MP Winstanley;4;Eastern Manchester;67020;24968;6315;26966;0;0;0
Hemel Hempstead;JH Allason;9;Hertfordshire;82877;27572;27385;15682;0;0;0
Hemsworth;A Woodall;5;West Yorkshire;69030;9152;44093;0;0;0;0
Hendon North;J Gorst;11;Barnet;50110;17285;14673;8585;0;0;0
Hendon South;PJM Thomas;11;Barnet;51456;17795;11088;11198;0;0;0
Henley;MRD Heseltine;12;Oxfordshire;61931;24367;10500;15467;0;0;0
Hereford;D Gibson-Watt;7;Hereford and Worcestershire;57311;18676;11299;15238;0;0;0
Hertford and Stevenage;SVTB Williams;9;Hertfordshire;81301;22167;30343;15444;0;0;0
Hertfordshire East;D Walker-Smith;9;Hertfordshire;87987;32032;20674;18546;0;0;0
Hertfordshire South;C Parkinson;9;Hertfordshire;64035;21190;18104;13356;0;0;0
Hertfordshire South West;GH Dodsworth;9;Hertfordshire;75216;26563;18465;17987;0;0;0
Hexham;AGF Rippon;3;Northumberland;64400;24059;16129;12730;0;0;0
Heywood and Royton;J Barnett;4;Eastern Manchester;77050;21054;28216;14392;0;0;0
High Peak;S Le marchant;8;Derbyshire;56592;19231;16956;12117;0;0;0
Hitchin;I Stewart;9;Hertfordshire;72126;27222;23204;10824;0;0;467
Holborn and St Pancras South;LM Jeger;11;Camden;38988;8223;12414;4632;0;0;0
Holland with Boston;R Body;8;Lincolnshire;79775;30561;18180;15466;0;0;0
Honiton;PFH Emery;10;Devon;72606;32429;8791;18306;0;0;0
Horncastle;PHB Tapsell;8;Lincolnshire;49232;19344;6791;12555;0;0;367
Hornchurch;AL Williams;11;Havering;59866;15567;21763;10391;0;0;619
Hornsey;HAL Rossi;11;Haringey;57979;18792;16584;8676;0;0;0
Horsham and Crawley;PM Hordern;12;West Sussex;89827;31802;25028;18167;0;0;0
Houghton-le-Spring;TW Urwin;3;Newcastle area;59318;10300;34263;0;0;0;0
Hove;T Sainsbury;12;East Sussex;72649;30451;6374;18942;0;0;442
Howden;PEO Bryan;5;Humber area;57036;21892;7259;15681;0;0;0
Huddersfield East;JPW Mallalieu;5;West Yorkshire;53062;12920;20224;8530;0;0;1042
Huddersfield West;K Lomas;5;West Yorkshire;53101;16804;17434;9790;0;0;0
Hull Central;JK McNamara;5;Humber area;62698;19236;26855;0;0;0;0
Hull East;JL Prescott;5;Humber area;80681;17707;41300;0;0;0;0
Hull West;J Johnson;5;Humber area;57075;12788;20719;8497;0;0;0
Huntingdonshire;DLM Renton;9;Cambridgeshire;79050;29042;17066;19040;0;0;0
Huyton;JH Wilson;4;Merseyside;72592;16462;31767;7584;0;0;234
Ilford North;TL Iremonger;11;Redbridge;64649;19843;19558;12063;0;0;0
Ilford South;AJ Shaw;11;Redbridge;55799;16058;17201;9666;0;0;0
Ilkeston;LR Fletcher;8;Derbyshire;74347;17320;31500;11734;0;0;0
Ince;MT McGuire;4;Cheshire;76478;17063;39822;0;0;0;0
Ipswich;ED Money;9;Suffolk;86807;29893;29634;11857;0;0;1161
Isle of Ely;CR Freud;9;Cambridgeshire;67884;19300;9478;27647;0;0;0
Isle of Wight;S Ross;12;Hampshire;85208;27042;7495;34808;0;0;0
Islington Central;JD Grant;11;Islington;45090;6996;15687;6447;0;0;0
Islington North;MJ O'Halloran;11;Islington;41185;6704;13332;4503;0;0;1441
Islington South and Finsbury;G Cunningham;11;Islington;41988;6473;15064;5415;0;0;785
Jarrow;E Fernyhough;3;Newcastle area;54216;13848;27740;0;0;0;0
Keighley;GR Cryer;5;West Yorkshire;51250;17717;18595;7820;0;0;348
Kensington;BM Rhys Williams;11;Kensington and Chelsea;60818;18425;13293;8270;0;0;0
Kettering;G de Freitas;8;Northamptonshire;84981;21872;31659;15393;0;0;0
Kidderminster;JE Bulmer;7;Hereford and Worcestershire;78373;27065;18380;18230;0;0;0
Kingston upon Thames;NHS Lamont;11;Kingston upon Thames;58814;23006;11369;12699;0;0;288
Kingswood;TW Walker;10;Bristol Area;55436;16975;18616;12471;0;0;0
Knutsford;JEH Davies;4;Cheshire;54721;23632;8840;12542;0;0;0
Lambeth Central;M Lipton;11;Lambeth;48499;8585;15954;5226;0;0;444
Lancaster;ME Kellett-Bowman;4;Lancashire;49285;17666;15197;6898;0;0;876
Leeds East;DW Healey;5;West Yorkshire;67091;15036;25550;9906;0;0;0
Leeds North East;K Joseph;5;West Yorkshire;58499;20822;13562;8839;0;0;300
Leeds North West;D Kaberry;5;West Yorkshire;64511;21995;15324;11853;0;0;0
Leeds South;M Rees;5;West Yorkshire;52307;7810;21365;9505;0;0;0
Leeds South East;S Cohen;5;West Yorkshire;49501;8373;17827;6981;0;0;405
Leeds West;J Dean;5;West Yorkshire;59893;11246;19436;15451;0;0;0
Leek;DL Knox;7;Staffordshire;83206;31526;25794;11860;0;0;0
Leicester East;TG Bradley;8;Leicestershire;63247;22061;23474;0;0;0;3662
Leicester South;TG Boardman;8;Leicestershire;71895;22943;21177;9148;0;0;1639
Leicester West;GE Janner;8;Leicestershire;64037;18543;27195;0;0;0;2579
Leigh;H Boardman;4;Western Manchester;64493;12663;26310;12594;0;0;0
Leominster;P Temple-Morris;7;Hereford and Worcestershire;43705;16221;4172;14602;0;0;0
Lewes;JR Rathbone;12;East Sussex;71560;30423;10875;16166;0;0;0
Lewisham East;RD Moyle;11;Lewisham;68863;18033;24339;10543;0;0;472
Lewisham West;C Price;11;Lewisham;61866;18716;21118;7974;0;0;1000
Leyton;B Magee;11;Waltham Forest;63887;12848;22785;8707;0;0;2097
Lichfield and Tamworth;JA d'Avigdor-Goldsmid;7;Staffordshire;89000;30659;28852;14151;0;0;0
Lincoln;D Taverne;8;Lincolnshire;52524;13299;13487;0;0;14780;0
Liverpool Edge Hill;AJ Irvine;4;Merseyside;40683;6871;12979;7229;0;0;0
Liverpool Garston;E Loyden;4;Merseyside;80022;24651;25332;9834;0;0;0
Liverpool Kirkdale;JA Dunn;4;Merseyside;44953;9918;16443;4866;0;0;0
Liverpool Scotland Exchange;R Parry;4;Merseyside;34802;2963;15295;1596;0;0;505
Liverpool Toxteth;R Crawshaw;4;Merseyside;45586;8797;14354;6678;0;0;263
Liverpool Walton;ES Heffer;4;Merseyside;51436;11841;20057;4842;0;0;647
Liverpool Wavertree;AD Steen;4;Merseyside;59127;19027;13752;11450;0;0;0
Liverpool West Derby;E Ogden;4;Merseyside;58091;12716;22689;5701;0;0;388
Loughborough;JD Cronin;8;Leicestershire;69629;21946;22643;14096;0;0;0
Louth;JH Archer;8;Lincolnshire;69949;25158;15148;15440;0;0;0
Lowestoft;JML Prior;9;Suffolk;76350;26157;22553;15261;0;0;0
Ludlow;JE Moore;7;Shropshire;48268;18674;9035;10687;0;0;0
Luton East;IM Clemitson;9;Bedfordshire;53043;15712;17137;9680;0;0;155
Luton West;BCJ Sedgemoor;9;Bedfordshire;57698;15041;20083;12669;0;0;0
Macclesfield;NR Winterton;4;Cheshire;79481;32638;18352;15926;0;0;0
Maidstone;JJ Wells;12;Kent;87338;31334;16006;23678;0;0;0
Maldon;J Wakeham;9;Essex;61248;22088;13368;14866;0;0;0
Manchester Ardwick;GB Kaufman;4;Central Manchester;47553;11215;16110;4590;0;0;0
Manchester Blackley;PB Rose;4;Central Manchester;54338;13863;19369;8155;0;0;0
Manchester Central;NH Lever;4;Central Manchester;39498;5071;15075;4281;0;0;0
Manchester Gorton;K Marks;4;Central Manchester;55500;13300;22276;7906;0;0;0
Manchester Moss Side;F Hatton;4;Central Manchester;50993;12323;14715;7979;0;0;206
Manchester Openshaw;CR Morris;4;Central Manchester;42201;9021;16478;4467;0;0;853
Manchester Withington;F Silvester;4;Central Manchester;57709;17997;13584;10877;0;0;0
Manchester Wythenshawe;A Morris;4;Central Manchester;64354;14462;26900;6905;0;0;0
Mansfield;JD Concannon;8;Nottinghamshire;68889;18236;34378;0;0;0;675
Melton;M Latham;8;Leicestershire;81357;32239;16228;19490;0;0;0
Meriden;JE Tomlinson;7;Coventry and Solihull;96380;36056;40541;0;0;0;0
Middlesbrough;AG Bottomley;3;Teesside;59388;13915;27324;0;0;0;0
Middleton and Prestwich;J Callaghan;4;Eastern Manchester;75968;23840;24357;12946;0;0;0
Mitcham and Morden;BLH Douglas-Mann;11;Merton;64894;18546;21771;10462;0;0;507
Morecambe and Lonsdale;AGF Hall-Davis;4;Lancashire;68017;27704;12782;12948;0;0;0
Morpeth;G Grant;3;Northumberland;48104;8992;22026;8035;0;0;0
Nantwich;JH Cockcroft;4;Cheshire;60657;21474;16306;11668;0;0;0
Nelson and Colne;DC Waddington;4;Lancashire;47941;15692;15515;9166;0;0;0
New Forest;PMED McNair-Wilson;12;Hampshire;77432;30567;12737;19185;0;0;0
Newark;ES Bishop;8;Nottinghamshire;70727;27089;31586;0;0;0;0
Newbury;M McNair-Wilson;12;Berkshire;71842;24620;10035;23419;0;0;0
Newcastle Upon Tyne Central;EW Short;3;Newcastle area;25007;4180;12182;0;0;0;0
Newcastle Upon Tyne East;GW Rhodes;3;Newcastle area;45252;14347;20439;0;0;0;0
Newcastle Upon Tyne North;RW Elliott;3;Newcastle area;40026;12793;9813;6772;0;0;0
Newcastle Upon Tyne West;RC Brown;3;Newcastle area;76245;22433;33829;0;0;0;0
Newcastle-under-Lyme;J Golding;7;Staffordshire;72104;22955;28603;8861;0;0;228
Newham North East;RE Prentice;11;Newham;65502;10869;24200;8486;0;0;962
Newham North West;AWJ Lewis;11;Newham;53188;6301;18898;6350;0;0;0
Newham South;FE Jones;11;Newham;57328;4422;23952;5369;0;0;2511
Newton;J Evans;4;Merseyside;94482;23599;38369;15939;0;0;0
Norfolk North;RF Howell;9;Norfolk;89840;35684;21394;17853;0;0;0
Norfolk North West;C Brocklebank-Fowler;9;Norfolk;79088;27823;27020;10852;0;0;0
Norfolk South;JRR MacGregor;9;Norfolk;90046;33059;22040;19115;0;0;337
Norfolk South West;PL Hawkins;9;Norfolk;53269;20430;14387;8986;0;0;380
Normanton;A Roberts;5;West Yorkshire;58449;14447;29621;0;0;0;0
Northampton North;MM Colquhoun;8;Northamptonshire;48599;15288;16321;8475;0;0;0
Northampton South;MWL Morris;8;Northamptonshire;43999;14321;14142;7099;0;0;0
Northwich;A Goodlad;4;Cheshire;52114;19778;13485;10344;0;0;0
Norwich North;DH Ennals;9;Norfolk;44701;9817;17111;7773;0;0;544
Norwich South;JL Garrett;9;Norfolk;44439;14741;15393;7183;0;0;0
Norwood;JD Fraser;11;Lambeth;52567;13298;17320;6885;0;0;0
Nottingham East;JJ Dunnett;8;Nottinghamshire;53477;13346;17324;6294;0;0;0
Nottingham North;WC Whitlock;8;Nottinghamshire;75866;20990;25435;9623;0;0;754
Nottingham West;M English;8;Nottinghamshire;76988;21795;27592;11260;0;0;0
Nuneaton;LJ Huckfield;7;Warwickshire;77189;16765;34258;12591;0;0;0
Oldham East;JA Lamond;4;Eastern Manchester;50351;12246;18548;7667;0;0;0
Oldham West;MH Meacher;4;Eastern Manchester;47673;11628;17933;7505;0;0;0
Ormskirk;R Kilroy-Silk;4;Lancashire;95392;27004;34807;11949;0;0;0
Orpington;IR Stanbrook;11;Bromley;64967;26435;6752;22771;0;0;0
Oswestry;WJ Biffen;7;Shropshire;55901;20438;9685;13428;0;0;0
Oxford;CM Woodhouse;12;Oxfordshire;76645;23967;23146;13094;0;0;0
Oxfordshire Mid;DR Hurd;12;Oxfordshire;59192;22148;14175;12160;0;0;488
Paddington;AC Latham;11;City of Westminster;58253;16421;17293;6441;0;0;0
Peckham;HG Lamborn;11;Southwark;62868;8045;26116;6446;0;0;0
Penistone;JJ Mendelson;5;South Yorkshire;66479;14084;27797;13140;0;0;867
Penrith and the Border;WSI Whitelaw;4;Cumbria;55099;26433;9095;8202;0;0;235
Peterborough;H Nichols;9;Cambridgeshire;62507;20353;20331;10772;0;0;0
Petersfield;JM Quennell;12;Hampshire;73574;30732;7703;21152;0;0;101
Plymouth Devonport;DAL Owen;10;Devon;49802;15382;15819;6298;0;0;0
Plymouth Drake;J Fookes;10;Devon;55109;18417;15806;8784;0;0;0
Plymouth Sutton;AKM Clark;10;Devon;60550;21649;13545;12683;0;0;0
Pontefract and Castleford;J Harper;5;West Yorkshire;59695;10605;34409;0;0;0;991
Poole;HO Murton;10;Dorset;82654;31156;15434;21088;0;0;0
Portsmouth North;FA Judd;12;Hampshire;68473;23527;23847;7304;0;0;0
Portsmouth South;RB Pink;12;Hampshire;70345;26824;15842;10307;0;0;394
Preston North;RH Atkins;4;Lancashire;50885;16542;16797;7099;0;0;0
Preston South;SG Thorne;4;Lancashire;51133;15467;17354;7974;0;0;0
Pudsey;JGD Shaw;5;West Yorkshire;64788;21750;15267;18011;0;0;0
Putney;HG Jenkins;11;Wandsworth;66013;20241;21680;10629;0;0;0
Ravensbourne;JL Hunt;11;Bromley;48089;20420;6943;11523;0;0;786
Reading North;RAB Durant;12;Berkshire;63943;19984;17615;13137;0;0;0
Reading South;GF Vaughan;12;Berkshire;68500;23735;13358;18376;0;0;0
Redcar;J Tinn;3;Teesside;61638;18998;28252;0;0;0;0
Reigate;GA Gardiner;12;Surrey;71998;30131;13547;16071;0;0;254
Richmond (Surrey);A Royle;11;Richmond upon Thames;53434;19534;8322;15707;0;0;570
Richmond (Yorks);TPG Kitson;5;North Yorkshire;61446;26994;7659;11727;0;0;0
Ripon;K Hampson;5;North Yorkshire;49740;21080;4643;16745;0;0;0
Rochdale;C Smith;4;Eastern Manchester;66495;7933;16367;25266;0;0;1885
Rochester and Chatham;PE Fenner;12;Kent;79106;24326;23483;14945;0;0;0
Romford;MJ Neubert;11;Havering;54790;17134;14061;12190;0;0;374
Rossendale;RWT Bray;4;Lancashire;50014;16040;15243;10478;0;0;0
Rother Valley;P Hardy;5;South Yorkshire;91094;19058;52532;0;0;0;0
Rotherham;BK O'Malley;5;South Yorkshire;60770;10354;27088;7726;0;0;0
Rugby;WG Price;7;Warwickshire;59031;19022;25176;6560;0;0;106
Ruislip-Northwood;FP Crowder;11;Hillingdon;53624;21995;10574;10311;0;0;1439
Runcorn;M Carlisle;4;Cheshire;69290;26374;19106;12020;0;0;0
Rushcliffe;KH Clarke;8;Nottinghamshire;63455;29828;12119;11719;0;0;0
Rutland and Stamford;K Lewis;8;Leicestershire;54160;21088;12203;11336;0;0;0
Rye;BG Irvine;12;East Sussex;71822;33591;6967;17456;0;0;0
Saffron Walden;PM Kirk;9;Essex;61890;23013;13138;15468;0;0;0
Salford East;F Allaun;4;Central Manchester;39831;7495;14426;4536;0;0;0
Salford West;S Orme;4;Central Manchester;45455;10346;16808;5591;0;0;0
Salisbury;MA Hamilton;10;Wiltshire;62215;22753;10455;16536;0;0;0
Scarborough;MN Shaw;5;North Yorkshire;58102;21858;7034;16751;0;0;216
Sevenoaks;JC Rodgers;12;Kent;74219;29936;14987;16223;0;0;754
Sheffield Attercliffe;AEP Duffy;5;South Yorkshire;63419;12944;34120;0;0;0;424
Sheffield Brightside;E Griffiths;5;South Yorkshire;53723;6796;27363;5347;0;0;513
Sheffield Hallam;JH Osborn;5;South Yorkshire;76877;29062;16149;14160;0;0;0
Sheffield Heeley;FO Hooley;5;South Yorkshire;64790;18732;25317;9061;0;0;0
Sheffield Hillsborough;MH Flannery;5;South Yorkshire;51687;10785;22065;6863;0;0;0
Sheffield Park;FW Mulley;5;South Yorkshire;66973;7731;31273;8596;0;0;521
Shipley;JM Fox;5;West Yorkshire;51547;19439;15284;10158;0;0;192
Shoreham;RN Luce;12;West Sussex;68067;28200;8360;18442;0;0;0
Shrewsbury;J Langford-Holt;7;Shropshire;59614;21095;11536;14914;0;0;0
Sidcup;ERG Heath;11;Bexley;49095;20448;10750;9847;0;0;613
Skipton;GB Drayson;5;North Yorkshire;52086;19301;8079;17185;0;0;0
Solihull;WP Grieve;7;Coventry and Solihull;79147;35049;11608;17686;0;0;0
Somerset North;AP Dean;10;Bristol Area;88196;34576;22421;18023;0;0;0
South Shields;A Blenkinsop;3;Newcastle area;71895;18754;30740;0;0;0;1958
Southall;SJ Bidwell;11;Ealing;70324;16914;25726;8640;0;0;310
Southampton Itchen;RC Mitchell;12;Hampshire;81212;21967;27557;13173;0;0;0
Southampton Test;SJA Hill;12;Hampshire;73323;23742;22339;12000;0;0;0
Southend East;SJ McAdden;9;Essex;56827;19600;14648;9979;0;0;0
