Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Torbay;A. Sanders;10;Devon;72258;21082;7923;21094;0;0;3223
Totnes;Sir A. Steen;10;Devon;70473;19637;8796;18760;0;0;6576
Tottenham;B. Grant;11;Haringey;66173;5921;26121;4064;0;0;1598
Truro and St Austell;M. Taylor;10;Cornwall;76824;15001;8697;27502;0;0;5547
Tunbridge Wells;A. Norman;12;Kent;65259;21853;9879;14347;0;0;2275
Twickenham;Dr V. Cable;11;Richmond upon Thames;73281;21956;9065;26237;0;0;886
Tyne Bridge;D. Clelland;3;Newcastle area;61058;3861;26767;2785;0;0;1437
Tynemouth;A. Campbell;3;Newcastle area;66341;17045;28318;4509;0;0;1281
Tyneside North;S. Byers;3;Newcastle area;66449;6167;32810;4762;0;0;1382
Upminster;K. Darvill;11;Havering;57149;16315;19085;3919;0;0;2000
Uxbridge;Sir M. Shersby;11;Hillingdon;57497;18095;17371;4528;0;0;1551
Vale of York;Miss A. McIntosh;5;North Yorkshire;70077;23815;14094;12656;0;0;2700
Vauxhall;Ms K. Hoey;11;Lambeth;70402;5942;24920;6260;0;0;1944
Wakefield;D. Hinchcliffe;5;West Yorkshire;73210;14373;28977;5656;0;0;1480
Wallasey;Ms A. Eagle;4;Merseyside;63714;11190;30264;3899;0;0;1490
Walsall North;D. Winnick;7;Black Country;67587;11929;24517;4050;0;0;2806
Walsall South;B. George;7;Black Country;64221;13712;25024;2698;0;0;1806
Walthamstow;N. Gerrard;11;Waltham Forest;63818;8138;25287;5491;0;0;1139
Wansbeck;D. Murphy;3;Northumberland;62998;6299;29569;7202;0;0;2102
Wansdyke;D. Norris;10;Bristol Area;69032;19318;24117;9205;0;0;2082
Wantage;R. Jackson;12;Oxfordshire;71657;22311;16272;14822;0;0;2654
Warley;J. Spellar;7;Black Country;59758;9362;24813;3777;0;0;941
Warrington North;Ms H. Jones;4;Cheshire;72694;12300;31827;5308;0;0;1816
Warrington South;Ms H. Southworth;4;Cheshire;72262;17914;28721;7199;0;0;1248
Warwick and Leamington;J. Plaskitt;7;Warwickshire;79374;23349;26747;7133;0;0;2862
Warwickshire North;M. O'Brien;7;Warwickshire;72602;16902;31669;4040;0;0;1628
Watford;Ms C. Ward;9;Hertfordshire;74015;19227;25019;9272;0;0;1718
Waveney;R. Blizzard;9;Suffolk;75266;19393;31846;5054;0;0;318
Wealden;Rt.Hon. Sir G. Johnson Smith;12;East Sussex;79519;29417;10185;15213;0;0;4284
Weaver Vale;M. Hall;4;Cheshire;66011;13796;27244;5949;0;0;1312
Wellingborough;P. Stinchcombe;8;Northamptonshire;74955;24667;24854;5279;0;0;1489
Wells;Rt.Hon. D. Heathcoat-Amory;10;Somerset;72178;22208;10204;21680;0;0;2288
Welwyn Hatfield;Ms M. Johnson;9;Hertfordshire;67395;19341;24936;7161;0;0;1530
Wentworth;J. Healey;5;South Yorkshire;63951;6266;30225;3867;0;0;1423
West Bromwich East;P. Snape;7;Black Country;63401;10126;23710;6179;0;0;1472
West Bromwich West;Rt.Hon. Miss B. Boothroyd;7;Black Country;67496;0;23969;0;0;0;12727
Westbury;D. Faber;10;Wiltshire;74301;23037;11969;16969;0;0;4776
West Ham;A. Banks;11;Newham;57058;5037;24531;2479;0;0;1614
Westmorland and Lonsdale;T. Collins;4;Cumbria;68389;21470;10459;16949;0;0;1931
Weston-super-Mare;B. Cotter;10;Bristol Area;72445;20133;9557;21407;0;0;2280
Wigan;R. Stott;4;Western Manchester;61689;7400;30043;4390;0;0;1986
Wiltshire North;J. Gray;10;Wiltshire;77237;25390;8261;21915;0;0;2447
Wimbledon;R. Casale;11;Merton;64070;17694;20674;8014;0;0;1972
Winchester;M. Oaten;12;Hampshire;78884;26098;6528;26100;0;0;3328
Windsor;M. Trend;12;Berkshire;69132;24476;9287;14559;0;0;2459
Wirral South;B. Chapman;4;Merseyside;59372;17495;24499;5018;0;0;1083
Wirral West;S. Hesford;4;Merseyside;60908;18297;21035;5945;0;0;1613
Witney;S. Woodward;12;Oxfordshire;73520;24282;17254;11202;0;0;3663
Woking;H. Malins;12;Surrey;70053;19553;10695;13875;0;0;6791
Wokingham;Rt.Hon. J. Redwood;12;Berkshire;66161;25086;8424;15721;0;0;877
Wolverhampton North East;K. Purchase;7;Black Country;61642;11547;24534;2214;0;0;3108
Wolverhampton South East;D. Turner;7;Black Country;54291;7020;22202;3292;0;0;2316
Wolverhampton South West;Ms J. Jones;7;Black Country;67482;19539;24657;4012;0;0;713
Woodspring;Dr L. Fox;10;Bristol Area;69964;24425;11377;16691;0;0;2434
Worcester;M. Foster;7;Hereford and Worcestershire;69234;18423;25848;6462;0;0;886
Worcestershire Mid;P. Luff;7;Hereford and Worcestershire;68381;24092;14680;9458;0;0;2589
Worcestershire West;Sir M. Spicer;7;Hereford and Worcestershire;64712;22223;7738;18377;0;0;1006
Workington;D. Campbell-Savours;4;Cumbria;65766;12061;31717;3967;0;0;1629
Worsley;T. Lewis;4;Central Manchester;68978;11342;29083;6356;0;0;0
Worthing East and Shoreham;T. Loughton;12;West Sussex;70771;20864;12335;15766;0;0;2604
Worthing West;P. Bottomley;12;West Sussex;71329;23733;8347;16020;0;0;3342
Wrekin, The;P. Bradley;7;Shropshire;59126;18218;21243;5807;0;0;0
Wycombe;Sir R. Whitney;12;Buckinghamshire;73589;20890;18520;9678;0;0;3231
Wyre Forest;D. Lock;7;Hereford and Worcestershire;73063;19897;26843;4377;0;0;3938
Wythenshawe and Sale East;P. Goggins;4;Central Manchester;71986;11429;26448;5639;0;0;2017
Yeovil;Rt.Hon. J. Ashdown;10;Somerset;74165;14946;8053;26349;0;0;4705
York, City Of;H. Bayley;5;North Yorkshire;79383;14433;34956;6537;0;0;2419
Yorkshire East;J. Townend;5;Humber area;69409;20904;17567;9070;0;0;1430
Aberavon;Rt.Hon. J. Morris;6;West Glamorgan;50025;2835;25650;4079;2088;0;1311
Alyn and Deeside;B. Jones;6;Clwyd;58091;9552;25955;4076;738;0;1627
Blaenau Gwent;L. Smith;6;Gwent;54800;2607;31493;3458;2072;0;0
Brecon and Radnorshire;R. Livsey;6;Powys;52142;12419;11424;17516;622;0;900
Bridgend;W. Griffiths;6;Mid Glamorgan;59721;9867;25115;4968;1649;0;1662
Caernarfon;D. Wigley;6;Gwynedd;46815;4230;9667;1686;17616;0;811
Caerphilly;R. Davies;6;Gwent;64621;4858;30697;3724;4383;0;1607
Cardiff Central;J. Owen Jones;6;South Glamorgan;60354;8470;18464;10541;1504;0;3274
Cardiff North;Ms J. Morgan;6;South Glamorgan;60430;16334;24460;5294;1201;0;1199
Cardiff South and Penarth;A. Michael;6;South Glamorgan;61383;8766;22647;3964;1356;0;5667
Cardiff West;R. Morgan;6;South Glamorgan;58198;8669;24297;4366;1949;0;996
Carmarthen East and Dinefwr;Dr A. Wynne Williams;6;Dyfed;53079;5022;17907;3150;14457;0;1196
Carmarthen West and Pembrokeshire South;N. Ainger;6;Dyfed;55724;11335;20956;3516;5402;0;1432
Ceredigion;C. Dafis;6;Dyfed;54378;5983;9767;6616;16728;0;1092
Clwyd South;M. Jones;6;Clwyd;53495;9091;22901;3684;2500;0;1207
Clwyd West;G. Thomas;6;Clwyd;53467;13070;14918;5151;5421;0;1697
Conwy;Mrs B. Williams;6;Clwyd;55092;10085;14561;12965;2844;0;1105
Cynon Valley;Mrs A. Clwyd;6;Mid Glamorgan;48286;2262;23307;3459;3552;0;844
Delyn;D. Hanson;6;Clwyd;53693;10607;22300;4160;1558;0;1117
Gower;M. Caton;6;West Glamorgan;57691;10306;23313;5624;2226;0;1867
Islwyn;D. Touhig;6;Gwent;50540;2864;26995;3064;2272;0;1209
Llanelli;Rt.Hon. D. Davies;6;Dyfed;58323;5003;23851;3788;7812;0;757
Meirionnydd Nant Conwy;E. Llwyd;6;Gwynedd;32345;3922;5660;1719;12465;0;809
Merthyr Tydfil and Rhymney;T. Rowlands;6;Mid Glamorgan;56507;2508;30012;2926;2344;0;1351
Monmouth;H. Edwards;6;Gwent;60703;19226;23404;4689;516;0;1190
Montgomeryshire;L. Opik;6;Powys;42618;8344;6109;14647;1608;0;1217
Neath;P. Hain;6;West Glamorgan;55525;3583;30324;2597;3344;0;1395
Newport East;A. Howarth;6;Gwent;50997;7958;21481;3880;721;0;3218
Newport West;P. Flynn;6;Gwent;53914;9794;24331;3907;648;0;1522
Ogmore;Sir R. Powell;6;Mid Glamorgan;52078;3716;28163;3510;2679;0;0
Pontypridd;Dr K. Howells;6;Mid Glamorgan;64185;5910;29290;6161;2977;0;1517
Preseli Pembrokeshire;Mrs J. Lawrence;6;Dyfed;54088;11741;20477;5527;2683;0;1975
Rhondda;A. Rogers;6;Mid Glamorgan;57105;1551;30381;2307;5450;0;1118
Swansea East;D. Anderson;6;West Glamorgan;57373;3582;29151;3440;1308;0;1193
Swansea West;Rt.Hon. A. Williams;6;West Glamorgan;58703;8289;22748;5872;2675;0;885
Torfaen;P. Murphy;6;Gwent;60343;5327;29863;5249;1042;0;1764
Vale of Clwyd;C. Ruane;6;Clwyd;52418;11662;20617;3425;2301;0;1127
Vale of Glamorgan;J. Smith;6;South Glamorgan;67213;18522;29054;4945;1393;0;0
Wrexham;Dr J. Marek;6;Clwyd;50741;8688;20450;4833;1170;0;1281
Ynys Mon;I. Wyn Jones;6;Gwynedd;52952;8569;13275;1537;15756;0;793
Aberdeen Central;F. Doran;2;Grampian;54257;6944;17745;4714;5767;0;446
Aberdeen North;M. Savidge;2;Grampian;54302;5763;18389;5421;8379;0;463
Aberdeen South;Ms A. Begg;2;Grampian;60490;11621;15541;12176;4299;0;425
Aberdeenshire West and Kincardine;Sir R. Smith;2;Grampian;59123;15080;3923;17742;5639;0;805
Airdrie and Shotts;Mrs H. Liddell;2;Glasgow area;57673;3660;25460;1719;10048;0;294
Angus;A. Welsh;2;Tayside;59708;10603;6733;4065;20792;0;883
Argyll and Bute;Mrs R. Michie;2;Argyll and Bute;49451;6774;5596;14359;8278;0;713
Ayr;Mrs S. Osborne;2;Ayrshire and Lanark;55829;15136;21679;2116;5625;0;200
Banff and Buchan;A. Salmond;2;Grampian;58493;9564;4747;2398;22409;0;1060
Caithness Sutherland and Easter Ross;R. Maclennan;2;Highland;41566;3148;8122;10381;6710;0;811
Carrick Cumnock and Doon Valley;G. Foulkes;2;Ayrshire and Lanark;65593;8336;29398;2613;8190;0;634
Clydebank and Milngavie;A. Worthington;2;Glasgow area;52092;4885;21583;4086;8263;0;269
Clydesdale;J. Hood;2;Dumfries and Galloway;53428;7396;23859;3796;10050;0;311
Coatbridge and Chryston;T. Clarke;2;Glasgow area;52024;3216;25697;2048;6402;0;249
Cumbernauld and Kilsyth;Ms R. McKenna;2;Glasgow area;48032;2441;21141;1368;10013;0;1061
Cunninghame North;B. Wilson;2;Glasgow area;55526;9647;20686;2271;7584;0;941
Cunninghame South;B. Donohoe;2;Glasgow area;49543;3571;22233;1604;7364;0;672
Dumbarton;J. McFall;2;Glasgow area;56229;7283;20470;3144;9587;0;780
Dumfries;R. Brown;2;Dumfries and Galloway;62759;13885;23528;5487;5977;0;650
Dundee East;J. McAllion;2;Tayside;58388;6397;20718;1677;10757;0;979
Dundee West;E. Ross;2;Tayside;57346;5105;20875;2972;9016;0;839
Dunfermline East;Rt.Hon. G. Brown;2;Fife;52072;3656;24441;2164;5690;0;632
Dunfermline West;Ms R. Squire;2;Fife;52467;4606;19338;4963;6984;0;543
East Kilbride;A. Ingram;2;Ayrshire and Lanark;65229;5863;27584;3527;10200;0;1622
East Lothian;J. Home Robertson;2;Edinburgh area;57441;8660;22881;4575;6825;0;491
Eastwood;J. Murphy;2;Glasgow area;66697;17530;20766;6110;6826;0;1003
Edinburgh Central;A. Darling;2;Edinburgh area;63695;9055;20125;5605;6750;0;1200
Edinburgh East and Musselburgh;Dr G. Strang;2;Edinburgh area;59648;6483;22564;4511;8034;0;526
Edinburgh North and Leith;M. Chisholm;2;Edinburgh area;61617;7312;19209;5335;8231;0;858
Edinburgh Pentlands;Ms L. Clark;2;Edinburgh area;59635;14813;19675;4575;5952;0;727
Edinburgh South;N. Griffiths;2;Edinburgh area;62467;9541;20993;7911;5791;0;602
Edinburgh West;D. Gorrie;2;Edinburgh area;61133;13325;8948;20578;4210;0;570
Falkirk East;M. Connarty;2;Central;56792;5813;23344;2153;9959;0;326
Falkirk West;D. Canavan;2;Central;52850;4639;22772;1970;8989;0;0
Fife Central;H. McLeish;2;Fife;58315;3669;23912;2610;10199;0;375
Fife North East;M. Campbell;2;Fife;58794;11076;4301;21432;4545;0;485
Galloway and Upper Nithsdale;A. Morgan;2;Dumfries and Galloway;52751;12825;6861;2700;18449;0;1183
Glasgow Anniesland;Rt.Hon. D. Dewar;2;Glasgow area;52955;3881;20951;2453;5797;0;797
Glasgow Baillieston;J. Wray;2;Glasgow area;51152;2468;20925;1217;6085;0;1158
Glasgow Cathcart;J. Maxton;2;Glasgow area;49312;4248;19158;2302;6913;0;1489
Glasgow Govan;M. Sarwar;2;Glasgow area;49836;2839;14216;1915;11302;0;1970
Glasgow Kelvin;G. Galloway;2;Glasgow area;57438;3539;16643;4629;6978;0;865
Glasgow Maryhill;Ms M. Fyfe;2;Glasgow area;52523;1747;19301;2119;5037;0;1517
Glasgow Pollok;I. Davidson;2;Glasgow area;49284;1979;19653;1137;5862;0;4171
Glasgow Rutherglen;T. McAvoy;2;Glasgow area;50646;3288;20430;5167;5423;0;1213
Glasgow Shettleston;D. Marshall;2;Glasgow area;47990;1484;19616;1061;3748;0;904
Glasgow Springburn;M. Martin;2;Glasgow area;53473;1893;22534;1349;5208;0;593
Gordon;M. Bruce;2;Grampian;58767;11002;4350;17999;8435;0;459
Greenock and Inverclyde;Dr N. Godman;2;Glasgow area;48818;3976;19480;4791;6440;0;0
Hamilton North and Bellshill;Dr J. Reid;2;Ayrshire and Lanark;53607;3944;24322;1924;7255;0;554
Hamilton South;G. Robertson;2;Ayrshire and Lanark;46562;2858;21709;1693;5831;0;1000
Inverness East Nairn and Lochaber;D. Stewart;2;Highland;65701;8355;16187;8364;13848;0;1014
Kilmarnock and Loudoun;D. Browne;2;Ayrshire and Lanark;61376;5125;23621;1891;16365;0;407
Kirkcaldy;L. Moonie;2;Fife;52186;4779;18730;3031;8020;0;413
Linlithgow;T. Dalyell;2;Central;53706;4964;21469;2331;10631;0;259
Livingston;Rt.Hon. R. Cook;2;Edinburgh area;60296;4028;23510;2876;11763;0;657
Midlothian;E. Clarke;2;Edinburgh area;47552;3842;18861;3235;8991;0;320
Moray;Mrs M. Ewing;2;Grampian;58302;10963;7886;3548;16529;0;840
Motherwell and Wishaw;F. Roy;2;Glasgow area;52252;4024;21020;2331;8229;0;1015
Ochil;M. O'Neill;2;Tayside;56572;6383;19707;2262;15055;0;379
Orkney and Shetland;J. Wallace;2;Orkney and Shetland;32291;2527;3775;10743;2624;0;996
Paisley North;Mrs I. Adams;2;Glasgow area;49725;3267;20295;2365;7481;0;727
Paisley South;G. McMaster;2;Glasgow area;54040;3237;21482;3500;8732;0;400
Perth;Ms R. Cunningham;2;Tayside;60313;13068;11036;3583;16209;0;655
Renfrewshire West;T. Graham;2;Glasgow area;52348;7387;18525;3045;10546;0;283
Ross Skye and Inverness West;C. Kennedy;2;Highland;55639;4368;11453;15472;7821;0;841
Roxburgh and Berwickshire;A. Kirkwood;2;Borders;47259;8337;5226;16243;3959;0;1166
Stirling;Mrs A. McGuire;2;Central;52491;13971;20382;2675;5752;0;178
Strathkelvin and Bearsden;S. Galbraith;2;Glasgow area;62974;9986;26278;4843;8111;0;494
Tayside North;J. Swinney;2;Tayside;61398;16287;5141;3716;20447;0;0
Tweeddale Ettrick and Lauderdale;M. Moore;2;Borders;50891;8623;10689;12178;6671;0;840
Western Isles;C. Macdonald;2;Western Isles;22983;1071;8955;495;5379;0;206
Antrim East;R. Beggs;1;Antrim;58693;13318;1576;6682;543;0;12234
Antrim North;Rev I. Paisley;1;Antrim;72411;10921;7333;21495;2896;0;3541
Antrim South;C. Forsythe;1;Antrim;69414;23108;6497;0;2229;0;8361
Belfast East;P. Robinson;1;Antrim;61744;9886;629;16640;810;0;11064
Belfast North;C. Walker;1;Antrim;64577;21478;8454;0;8375;0;3145
Belfast South;Rev M Smyth;1;Antrim;63439;14201;9601;0;2019;0;13663
Belfast West;G. Adams;1;Antrim;61785;1556;17753;0;25662;0;914
Down North;R. McCartney;1;Down;63010;11368;1602;0;0;12817;10779
Down South;E. McGrady;1;Down;69855;16248;26181;0;5127;0;1930
Fermanagh and South Tyrone;K. Maginnis;1;Fermanagh;64600;24862;11060;0;11174;0;1194
Foyle;J. Hume;1;Londonderry;67620;0;25109;10290;11445;0;971
Lagan Valley;J. Donaldson;1;Down;71225;24560;3436;6005;1110;0;9199
Londonderry East;W. Ross;1;Londonderry;58831;13558;8273;9764;3463;0;3044
Newry and Armagh;S. Mallon;1;Armagh;70652;18015;22904;0;11218;0;1138
Strangford;Rt.Hon. J. Taylor;1;Down;69980;18431;2775;12579;503;0;7331
Tyrone West;W. Thompson;1;Tyrone;58168;16003;14842;0;14280;0;1150
Ulster Mid;M. McGuinness;1;Tyrone;58836;0;11205;18411;20294;0;759
Upper Bann;D. Trimble;1;Armagh;70398;20836;11584;5482;5773;0;4112
