Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Broxbourne;M Roe;9;Hertfordshire;67387;29328;8159;11862;0;0;502
Broxtowe;JT Lester;8;Nottinghamshire;69760;28522;11368;13444;0;0;0
Buckingham;G Walden;12;Buckinghamshire;62758;27552;7272;13584;0;0;0
Burnley;PL Pike;4;Lancashire;66542;19408;20178;11195;0;0;0
Burton;IJ Lawrence;7;Staffordshire;71849;27874;16227;10420;0;0;0
Bury North;A Burt;4;Western Manchester;66065;23923;21131;7550;0;0;0
Bury South;D Sumberg;4;Western Manchester;64827;21718;17998;0;0;9628;0
Bury St Edmunds;EW Griffiths;9;Suffolk;72875;31081;6666;0;0;14959;0
Calder Valley;D Thompson;5;West Yorkshire;71309;24439;15108;16440;0;0;0
Cambridge;RV Rhodes James;9;Cambridgeshire;67018;20931;14240;0;0;14963;286
Cambridgeshire North East;CR Freud;9;Cambridgeshire;69894;21741;4625;26936;0;0;0
Cambridgeshire South East;FL Pym;9;Cambridgeshire;66885;28555;6261;0;0;14791;0
Cambridgeshire South West;A Grant;9;Cambridgeshire;76228;32521;6703;18654;0;0;0
Cannock and Burntwood;G Howarth;7;Staffordshire;66188;20976;18931;0;0;11336;0
Canterbury;DL Crouch;12;Kent;73464;29029;7906;13287;0;0;1188
Carlisle;R Lewis;4;Cumbria;54515;15547;15618;0;0;10471;0
Carshalton and Wallington;FN Forman;11;Sutton;68682;25396;8655;0;0;14641;784
Castle Point;B Braine;9;Essex;64023;26730;7621;0;0;11313;0
Cheadle;T Normanton;4;Eastern Manchester;66474;28452;3553;19072;0;0;0
Chelmsford;NA St John-Stevas;9;Essex;78849;29824;3208;29446;0;0;127
Chelsea;NP Scott;11;Kensington and Chelsea;53864;19122;3876;7101;0;0;139
Cheltenham;CG Irving;10;Gloucestershire;76068;29187;4390;23669;0;0;479
Chertsey and Walton;GE Pattie;12;Surrey;70210;29679;6902;0;0;13980;318
Chesham and Amersham;I Gilmour;12;Buckinghamshire;69980;32435;4150;16556;0;0;0
Chester, City Of;PH Morrison;4;Cheshire;64508;22645;13546;11874;0;0;0
Chesterfield;EG Varley;8;Derbyshire;68486;16118;23881;9705;0;0;0
Chichester;RA Nelson;12;West Sussex;77259;35482;3995;0;0;15365;838
Chingford;NB Tebbit;11;Waltham Forest;56228;22541;7239;10127;0;0;997
Chipping Barnet;SB Chapman;11;Barnet;58423;23164;6599;10771;0;0;747
Chislehurst;RE Sims;11;Bromley;54567;22108;7320;10047;0;0;201
Chorley;D Dover;4;Lancashire;72841;27861;17586;0;0;11691;565
Christchurch;R Adley;10;Dorset;65489;31722;3590;0;0;11984;0
Cirencester and Tewkesbury;N Ridley;10;Gloucestershire;80067;34282;5243;20455;0;0;0
City of London and Westminster South;PL Brooke;11;City of Westminster;67773;20754;6013;7367;0;0;975
Colchester North;PA Buck;9;Essex;77292;29921;10397;14873;0;0;1294
Colchester South and Maldon;J Wakeham;9;Essex;79582;31296;7932;0;0;19131;0
Colne Valley;RS Wainwright;5;West Yorkshire;69634;17993;13668;21139;0;0;260
Congleton;A Winterton;4;Cheshire;63897;23895;9783;15436;0;0;0
Copeland;JA Cunningham;4;Cumbria;54216;16919;18756;0;0;6722;0
Corby;W Powell;8;Northamptonshire;63067;20827;17659;9905;0;0;505
Cornwall North;GA Neale;10;Cornwall;66813;28146;2096;23087;0;0;364
Cornwall South East;RA Hicks;10;Cornwall;65166;28326;2507;19972;0;0;431
Coventry North East;GM Park;7;Coventry and Solihull;67037;13415;22190;0;0;10251;535
Coventry North West;G Robinson;7;Coventry and Solihull;52072;14201;17239;7479;0;0;0
Coventry South East;D Nellist;7;Coventry and Solihull;52538;12625;15307;9323;0;0;0
Coventry South West;JP Butcher;7;Coventry and Solihull;65077;22223;15776;0;0;11174;214
Crawley;N Soames;12;West Sussex;70713;25963;14149;0;0;13900;0
Crewe and Nantwich;G Dunwoody;4;Cheshire;71787;21741;22031;0;0;9820;0
Crosby;GM Thornton;4;Merseyside;83274;30604;6611;0;0;27203;415
Croydon Central;JEM Moore;11;Croydon;56531;20866;9045;0;0;8864;0
Croydon North East;BB Weatherhill;11;Croydon;62923;22292;9503;0;0;10665;0
Croydon North West;H Malins;11;Croydon;58333;16674;9561;12582;0;0;622
Croydon South;WG Clark;11;Croydon;64482;29842;3568;12402;0;0;0
Dagenham;BC Gould;11;Barking and Dagenham;62960;12668;15665;0;0;10769;786
Darlington;M Fallon;3;Teesside;65233;22434;18996;0;0;8737;108
Dartford;R Dunn;12;Kent;71622;28199;14636;11204;0;0;656
Daventry;R Prentice;8;Northamptonshire;64314;26357;9840;0;0;13221;0
Davyhulme;W Churchill;4;Central Manchester;64363;22055;12887;13041;0;0;0
Denton and Reddish;A Bennett;4;Eastern Manchester;68661;16998;22123;0;0;10869;0
Derby North;G Knight;8;Derbyshire;70374;22303;18797;9924;0;0;0
Derby South;M Beckett;8;Derbyshire;68578;17748;18169;0;0;9976;297
Derbyshire North East;R Ellis;8;Derbyshire;68273;19088;21094;0;0;11494;0
Derbyshire South;E Currie;8;Derbyshire;75391;25909;17296;0;0;15959;0
Derbyshire West;M Parris;8;Derbyshire;68668;29695;9060;14370;0;0;0
Devizes;A Morrison;10;Wiltshire;83211;33644;10468;0;0;18020;234
Devon North;A Speller;10;Devon;63638;28066;2893;19339;0;0;669
Dewsbury;J Whitfield;5;West Yorkshire;69734;20297;18211;0;0;13065;0
Don Valley;M Redmond;5;South Yorkshire;73112;16570;23036;11482;0;0;0
Doncaster Central;H Walker;5;South Yorkshire;71039;18646;21154;0;0;10524;0
Doncaster North;MC Welsh;5;South Yorkshire;72184;13915;26626;0;0;9916;0
Dorset North;N Baker;10;Dorset;67524;30058;2710;18678;0;0;294
Dorset South;Viscount Cranbourne;10;Dorset;68998;28631;7831;0;0;13533;151
Dorset West;J Spicer;10;Dorset;60997;27030;5168;13078;0;0;0
Dover;P Rees;12;Kent;67922;25454;16234;0;0;10601;404
Dudley East;J Gilbert;7;Black Country;74765;18625;24441;0;0;10272;0
Dudley West;J Blackburn;7;Black Country;77795;27250;18527;13251;0;0;0
Dulwich;G Bowden;11;Lambeth;56596;15424;13565;0;0;8376;674
Durham North;G Radice;3;Durham;71256;12418;26404;12967;0;0;0
Durham North West;E Armstrong;3;Durham;60747;12779;19135;11008;0;0;0
Durham, City Of;M Hughes;3;Durham;66925;15438;18163;0;0;16190;0
Ealing Acton;G Young;11;Ealing;62078;22051;11959;0;0;10593;192
Ealing North;H Greenway;11;Ealing;68538;23128;16837;11021;0;0;306
Ealing Southall;S Bidwell;11;Ealing;71441;15548;26664;8059;0;0;705
Easington;JD Dormand;3;Durham;65732;7342;25912;11120;0;0;0
East Lindsey;P Tapsell;8;Lincolnshire;69715;27151;4229;19634;0;0;0
Eastbourne;I Gow;12;East Sussex;72980;31501;3790;18015;0;0;0
Eastleigh;D Price;12;Hampshire;82447;32393;11736;19385;0;0;0
Eccles;L Carter-Jones;4;Central Manchester;67230;15639;21644;9392;0;0;485
Eddisbury;A Goodlad;4;Cheshire;71056;28407;11169;13561;0;0;0
Edmonton;I Twinn;11;Enfield;64809;18968;17775;7523;0;0;372
Ellesmere Port and Neston;M Woodcock;4;Cheshire;69992;24371;17284;0;0;11413;0
Elmet;S Batiste;5;West Yorkshire;67008;23909;16053;0;0;10589;0
Eltham;PJ Bottomley;11;Greenwich;55062;19530;11938;9030;0;0;276
Enfield North;T Eggar;11;Enfield;67980;25456;13740;0;0;9452;588
Enfield Southgate;AG Berry;11;Enfield;65438;26451;8132;10632;0;0;318
Epping Forest;J Biggs-Davison;9;Essex;66578;27373;8289;0;0;11995;782
Epsom and Ewell;A Hamilton;12;Surrey;70630;30737;6587;13542;0;0;0
Erewash;PL Rost;8;Derbyshire;73335;25167;13848;0;0;12331;4158
Erith and Crayford;D Evennett;11;Bexley;56066;15289;11260;0;0;14369;272
Esher;DC Mather;12;Surrey;61745;28577;3250;12665;0;0;664
Exeter;J Hannam;10;Devon;73441;26660;13088;0;0;16780;779
Falmouth and Camborne;WD Mudd;10;Cornwall;65624;24614;10446;0;0;13589;582
Fareham;P Lloyd;12;Hampshire;71901;32762;3808;16446;0;0;0
Faversham;R Moate;12;Kent;76467;29849;11130;0;0;15252;0
Feltham and Heston;P Ground;11;Hounslow;78366;23724;21576;8706;0;0;696
Finchley;MH Thatcher;11;Barnet;55638;19616;10302;7763;0;0;736
Folkestone and Hythe;M Howard;12;Kent;67802;27261;4700;15591;0;0;318
Fulham;M Stevens;11;Hammersmith and Fulham;51833;18204;13415;7194;0;0;608
Fylde;E Gardner;4;Lancashire;62238;27879;4821;10777;0;0;863
Gainsborough and Horncastle;E Leigh;8;Lincolnshire;67115;25625;3886;20558;0;0;279
Gateshead East;B Conlan;3;Newcastle area;68364;12659;22981;0;0;11920;0
Gedling;P Holland;8;Nottinghamshire;66656;27207;10330;0;0;12543;186
Gillingham;JR Couchman;12;Kent;69256;26381;9084;15538;0;0;0
Glanford and Scunthorpe;R Hickmet;5;Humber area;71962;20356;19719;0;0;12819;0
Gloucester;S Oppenheim;10;Gloucestershire;74268;27235;14698;0;0;13499;739
Gloucestershire West;P Marland;10;Gloucestershire;74266;27092;14572;0;0;17440;0
Gosport;PJ Viggers;12;Hampshire;64877;28179;4319;13728;0;0;241
Grantham;DM Hogg;8;Lincolnshire;75047;31692;10677;12781;0;0;0
Gravesham;TD Brinton;12;Kent;71150;25968;17505;0;0;10826;523
Great Grimsby;AV Mitchell;5;Humber area;68388;17599;18330;0;0;14552;0
Great Yarmouth;M Cartiss;9;Norfolk;62809;22423;11223;10803;0;0;0
Greenwich;NG Barnett;11;Greenwich;51586;12150;13361;0;0;8783;650
Guildford;DA Howell;12;Surrey;75134;30016;5853;0;0;18192;425
Hackney North and Stoke Newington;EAC Roberts;11;Hackney;66754;10444;18989;5746;0;0;1314
Hackney South and Shoreditch;B Sedgemore;11;Hackney;71304;8930;16621;0;0;7025;5782
Halesowen and Stourbridge;JH Stokes;7;Black Country;76403;28250;14611;0;0;14934;582
Halifax;R Galley;5;West Yorkshire;72747;22321;20452;0;0;11868;0
Halton;GJ Oakes;4;Cheshire;72743;17923;24752;0;0;10649;0
Hammersmith;C Soley;11;Hammersmith and Fulham;46718;11691;13645;0;0;4925;2641
Hampshire East;M Mates;12;Hampshire;79303;36968;3247;18641;0;0;0
Hampshire North West;DB Mitchell;12;Hampshire;65780;28044;4957;15922;0;0;0
Hampstead and Highgate;G Finsberg;11;Camden;66554;18366;14996;0;0;11030;156
Harborough;JA Farr;8;Leicestershire;72177;32957;6285;14472;0;0;1082
Harlow;J Hayes;9;Essex;69715;21924;18250;12891;0;0;256
Harrogate;RG Banks;5;North Yorkshire;72815;30269;5128;0;0;14381;479
Harrow East;HJ Dykes;11;Harrow;79926;28834;12941;16166;0;0;0
Harrow West;JA Page;11;Harrow;73151;28056;7811;0;0;17035;0
Hartlepool;EL Leadbitter;3;Teesside;69346;18958;22048;0;0;7422;0
Harwich;J Ridsdale;9;Essex;72179;27422;8302;14920;0;0;0
Hastings and Rye;KR Warren;12;East Sussex;69747;25626;7304;14646;0;0;503
Havant;IS Lloyd;12;Hampshire;73096;29148;6335;0;0;17192;0
Hayes and Harlington;T Dicks;11;Hillingdon;57620;16451;12217;0;0;11842;324
Hazel Grove;TR Arnold;4;Eastern Manchester;63630;22627;5895;20605;0;0;0
Hemsworth;A Woodall;5;West Yorkshire;54323;7291;22081;7891;0;0;0
Hendon North;JM Gorst;11;Barnet;54505;18499;8786;0;0;9474;310
Hendon South;PJM Thomas;11;Barnet;53929;17115;7415;10682;0;0;0
Henley;MR Heseltine;12;Oxfordshire;62120;27039;4282;13258;0;0;730
Hereford;C Shepherd;7;Hereford and Worcestershire;64051;23334;3690;21057;0;0;463
Hertford and Stortford;PB Wells;9;Hertfordshire;68615;29039;6203;0;0;16110;525
Hertfordshire North;I Stewart;9;Hertfordshire;75439;29302;11104;19359;0;0;0
Hertfordshire South West;R Page;9;Hertfordshire;74371;30217;7818;18023;0;0;307
Hertfordshire West;R Jones;9;Hertfordshire;76597;28436;13583;0;0;18860;0
Hertsmere;C Parkinson;9;Hertfordshire;72997;28628;10315;13758;0;0;1116
Hexham;G Rippon;3;Northumberland;54341;21374;7056;13066;0;0;0
Heywood and Middleton;J Callaghan;4;Eastern Manchester;59870;14137;18111;0;0;9262;316
High Peak;C Hawkins;8;Derbyshire;67358;24534;13755;0;0;14594;0
Holborn and St Pancras;FG Dobson;11;Camden;71604;13227;20486;9242;0;0;155
Holland with Boston;R Body;8;Lincolnshire;63562;24962;6970;13226;0;0;0
Honiton;P Emery;10;Devon;72232;32602;3377;0;0;17833;0
Hornchurch;RC Squire;11;Havering;61741;21393;12209;0;0;11251;621
Hornsey and Wood Green;HAL Rossi;11;Haringey;73870;22323;18424;0;0;10995;854
Horsham;P Hordern;12;West Sussex;80407;37897;4999;0;0;16112;925
Houghton and Washington;R Boyes;3;Newcastle area;75686;12104;26168;0;0;12347;0
Hove;T Sainsbury;12;East Sussex;71918;28628;6550;11409;0;0;713
Huddersfield;B Sheerman;5;West Yorkshire;68174;16096;20051;12027;0;0;271
Hull East;J Prescott;5;Humber area;70037;13541;23615;10172;0;0;0
Hull North;K McNamara;5;Humber area;74543;15337;21365;0;0;13381;222
Hull West;S Randall;5;Humber area;57702;11707;15361;0;0;9575;0
Huntingdon;J Major;9;Cambridgeshire;76668;34254;6317;13906;0;0;444
Hyndburn;JC Hargreaves;4;Lancashire;59341;19405;19384;0;0;6716;435
Ilford North;VWH Bendall;11;Redbridge;60248;22042;10841;0;0;10052;0
Ilford South;NG Thorne;11;Redbridge;58208;18672;14106;7999;0;0;316
Ipswich;K Weetch;9;Suffolk;67292;21114;22191;7220;0;0;235
Isle of Wight;S Ross;12;Hampshire;94226;34904;1828;38407;0;0;208
Islington North;J Corbyn;11;Islington;59984;9344;14951;0;0;8268;4401
Islington South and Finsbury;C Smith;11;Islington;59795;9894;13460;0;0;13097;622
Jarrow;D Dixon;3;Newcastle area;63770;11274;25151;9094;0;0;0
Keighley;GPA Waller;5;West Yorkshire;63678;21370;18596;9951;0;0;302
Kensington;B Rhys Williams;11;Kensington and Chelsea;49584;14274;9173;0;0;6873;735
Kent Mid;A Rowe;12;Kent;66510;25400;8928;12857;0;0;324
Kettering;R Freeman;8;Northamptonshire;62819;23223;10119;0;0;14637;0
Kingston upon Thames;NSH Lamont;11;Kingston upon Thames;56794;22094;4977;13222;0;0;549
Kingswood;R Hayward;10;Bristol Area;72159;22573;20776;0;0;12591;0
Knowsley North;R Kilroy-Silk;4;Merseyside;55606;7758;24949;0;0;5715;246
Knowsley South;S Hughes;4;Merseyside;68114;13958;25727;8173;0;0;0
Lancashire West;K Hind;4;Lancashire;73980;25458;18600;0;0;10983;0
Lancaster;E Kellett-Bowman;4;Lancashire;56040;21050;10414;10214;0;0;179
Langbaurgh;R Holt;3;Teesside;77387;24239;18215;15615;0;0;0
Leeds Central;D Fatchett;5;West Yorkshire;63299;9192;18706;10484;0;0;645
Leeds East;D Healey;5;West Yorkshire;63611;12355;18450;10884;0;0;475
Leeds North East;K Joseph;5;West Yorkshire;65226;21940;10951;0;0;12945;251
Leeds North West;K Hampson;5;West Yorkshire;68004;22579;10757;0;0;14042;1110
Leeds West;M Meadowcroft;5;West Yorkshire;67538;12515;15860;17908;0;0;334
Leicester East;P Bruinvels;8;Leicestershire;67071;19117;18184;0;0;10362;1429
Leicester South;D Spencer;8;Leicestershire;73573;21424;21417;9410;0;0;936
Leicester West;G Janner;8;Leicestershire;67691;19125;20837;0;0;5935;645
Leicestershire North West;D Ashby;8;Leicestershire;68510;24760;18098;12043;0;0;637
Leigh;L Cunliffe;4;Western Manchester;68063;13163;25477;0;0;10468;0
Leominster;P Temple-Morris;7;Hereford and Worcestershire;66286;29276;1932;19490;0;0;668
Lewes;J Rathbone;12;East Sussex;67366;29261;4244;15357;0;0;1221
Lewisham Deptford;J Silkin;11;Lewisham;58663;11328;17360;0;0;6734;490
Lewisham East;C Moynihan;11;Lewisham;61216;17168;15259;0;0;9351;764
Lewisham West;J Maples;11;Lewisham;63043;19521;17015;7470;0;0;336
Leyton;H Cohen;11;Waltham Forest;57770;11988;16504;0;0;9448;0
Lincoln;K Carlisle;8;Lincolnshire;72887;25244;14958;0;0;13631;523
Littleborough and Saddleworth;G Dickens;4;Eastern Manchester;64018;20510;12106;14860;0;0;398
Liverpool Broadgreen;T Fields;4;Merseyside;63826;15002;18802;0;0;5169;7021
Liverpool Garston;E Loyden;4;Merseyside;64326;17448;21450;7153;0;0;0
Liverpool Mossley Hill;D Alton;4;Merseyside;62789;14650;12352;18845;0;0;212
Liverpool Riverside;R Parry;4;Merseyside;61638;7600;24978;0;0;5381;495
Liverpool Walton;E Heffer;4;Merseyside;73532;12865;26980;10970;0;0;343
Liverpool West Derby;R Wareing;4;Merseyside;63088;12062;23905;0;0;7871;0
Loughborough;S Dorell;8;Leicestershire;70668;29056;12876;0;0;12189;819
Ludlow;E Cockeram;7;Shropshire;63256;26278;5949;0;0;14975;0
Luton North;J Carlisle;9;Bedfordshire;69805;26115;14134;0;0;13769;0
Luton South;G Bright;9;Bedfordshire;71015;22531;17910;13395;0;0;0
Macclesfield;N Winterton;4;Cheshire;73082;32538;9923;11859;0;0;488
Maidstone;J Wells;12;Kent;70357;26420;6280;19194;0;0;0
Makerfield;M McGuire;4;Western Manchester;69176;14238;25114;11633;0;0;0
Manchester Blackley;K Eastham;4;Central Manchester;60106;13676;20132;8081;0;0;0
Manchester Central;R Litherland;4;Central Manchester;69188;8868;27353;0;0;4956;729
Manchester Gorton;GB Kaufman;4;Central Manchester;64645;12495;22460;8348;0;0;564
Manchester Withington;F Silvester;4;Central Manchester;64606;18329;15956;0;0;12231;184
Manchester Wythenshawe;A Morris;4;Central Manchester;60995;12488;23172;6766;0;0;0
Mansfield;JD Concannon;8;Nottinghamshire;65277;16454;18670;0;0;11036;0
Medway;P Fenner;12;Kent;63387;22507;13851;0;0;9658;0
Meriden;I Mills;7;Coventry and Solihull;74161;28474;13456;0;0;10674;460
Middlesbrough;S Bell;3;Teesside;62950;11551;21220;8871;0;0;207
Milton Keynes;W Benyon;12;Buckinghamshire;79229;28181;13045;0;0;16659;784
Mitcham and Morden;A Rumbold;11;Merton;63535;19827;13376;0;0;12720;539
Mole Valley;K Baker;12;Surrey;65067;29691;4147;14973;0;0;0
Morecambe and Lunesdale;M Lennox-Boyd;4;Lancashire;53238;21968;6882;0;0;9774;208
Morley and Leeds South;M Rees;5;West Yorkshire;60864;13141;18995;0;0;9216;0
New Forest;P McNair-Wilson;12;Hampshire;70033;34157;4075;13232;0;0;0
Newark;R Alexander;8;Nottinghamshire;64008;26334;12051;0;0;10076;463
Newbury;M McNair-Wilson;12;Berkshire;71343;31836;3027;18798;0;0;0
Newcastle upon Tyne Central;P Merchant;3;Newcastle area;62687;18161;15933;0;0;9923;478
Newcastle upon Tyne East;NH Brown;3;Newcastle area;59587;11755;19247;0;0;11293;0
Newcastle upon Tyne North;R Brown;3;Newcastle area;69432;16429;18985;15136;0;0;0
Newcastle-under-Lyme;J Golding;7;Staffordshire;65400;18406;21210;10916;0;0;0
Newham North East;R Leighton;11;Newham;62463;10773;19282;7943;0;0;796
Newham North West;T Banks;11;Newham;49814;6124;13042;0;0;5204;3599
Newham South;N Spearing;11;Newham;50362;6212;13561;0;0;6250;993
Norfolk Mid;R Ryder;9;Norfolk;68953;29032;8950;0;0;13517;405
Norfolk North;R Howell;9;Norfolk;65101;26230;9317;0;0;13007;0
Norfolk North West;H Bellingham;9;Norfolk;69181;23358;10139;0;0;20211;0
Norfolk South;J MacGregor;9;Norfolk;73523;30747;7408;18612;0;0;0
Norfolk South West;P Hawkins;9;Norfolk;70398;28632;9072;13722;0;0;0
Normanton;W O'Brien;5;West Yorkshire;61249;14599;18782;0;0;9741;0
Northampton North;A Marlow;8;Northamptonshire;68370;23129;13269;12829;0;0;0
Northampton South;M Morris;8;Northamptonshire;68910;26824;11533;0;0;11698;0
Northavon;J Cope;10;Bristol Area;73553;30790;8243;17807;0;0;499
Norwich North;P Thompson;9;Norfolk;62781;21355;15476;10796;0;0;194
Norwich South;J Powley;9;Norfolk;64100;18998;17286;0;0;11968;704
Norwood;JD Fraser;11;Lambeth;55663;13397;16280;0;0;6371;466
Nottingham East;M Knowles;8;Nottinghamshire;63638;17641;16177;0;0;8385;1421
Nottingham North;R Ottaway;8;Nottinghamshire;71807;18730;18368;0;0;9200;1184
Nottingham South;M Brandon-Bravo;8;Nottinghamshire;65059;22238;16523;9697;0;0;0
Nuneaton;L Stevens;7;Warwickshire;66072;20666;15605;0;0;14264;504
Old Bexley and Sidcup;ERG Heath;11;Bexley;50255;22422;5116;9704;0;0;0
Oldham Central and Royton;J Lamond;4;Eastern Manchester;67177;15299;18611;0;0;11022;0
Oldham West;M Meacher;4;Eastern Manchester;57445;14510;17690;7745;0;0;180
Orpington;IR Stanbrook;11;Bromley;58759;25569;3439;15418;0;0;215
