Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Bradford North;BT Ford;5;West Yorkshire;51062;16507;17905;6642;0;0;0
Bradford South;G Craddock;5;West Yorkshire;57768;17097;21004;7286;0;0;0
Bradford West;A Tiley;5;West Yorkshire;50912;21121;17974;0;0;0;0
Brentford and Chiswick;DG Smith;11;Hounslow;38467;14019;13475;2951;0;0;0
Bridgwater;G Wills;10;Somerset;57941;20822;14645;9009;0;0;2038
Bridlington;RF Wood;5;Humber area;55268;22729;9002;8494;0;0;0
Brierley Hill;JE Talbot;7;Black Country;80218;33370;28968;0;0;0;1820
Brigg;EL Mallalieu;5;Humber area;76420;22674;29480;7088;0;0;0
Brighouse and Spenborough;GC Jackson;5;West Yorkshire;55063;19812;20734;6411;0;0;0
Brighton Kemptown;DH Hobden;12;East Sussex;61820;22301;22308;0;0;0;0
Brighton Pavilion;LWB Teeling;12;East Sussex;56391;20998;11148;7362;0;0;0
Bristol Central;AMF Palmer;10;Bristol area;41367;11616;16207;0;0;0;1936
Bristol North East;ACN Hopkins;10;Bristol Area;62229;22423;21212;0;0;0;4346
Bristol North West;M McLaren;10;Bristol Area;59025;22129;21030;5883;0;0;0
Bristol South;WA Wilkins;10;Bristol Area;57449;15282;26569;0;0;0;0
Bristol South East;AN Wedgwood Benn;10;Bristol Area;62150;19282;29117;0;0;0;0
Bristol West;RG Cooke;10;Bristol Area;50052;21230;7306;7366;0;0;709
Brixton;M Lipton;11;Lambeth;49903;11934;16518;0;0;0;0
Bromley;JL Hunt;11;Bromley;49915;20417;9090;8650;0;0;695
Bromsgrove;JCG Dance;7;Hereford and Worcestershire;73272;29616;22673;8485;0;0;0
Buckingham;IR Maxwell;12;Buckinghamshire;58109;21604;23085;5578;0;0;0
Buckinghamshire South;RM Bell;12;Buckinghamshire;81466;33905;14216;16151;0;0;0
Burnley;D Jones;4;Lancashire;54411;12365;25244;6833;0;0;0
Burton;JC Jennings;7;Staffordshire;59083;25236;22161;0;0;0;0
Bury and Radcliffe;D Ensor;4;Western Manchester;65708;22639;23865;7589;0;0;0
Bury St Edmunds;EW Griffiths;9;Suffolk;61143;25206;20216;4840;0;0;0
Cambridge;WH Kerr;9;Cambridgeshire;60365;20720;19331;7723;0;0;0
Cambridgeshire;FL Pym;9;Cambridgeshire;65015;24883;17636;9347;0;0;0
Cannock;J Lee;7;Staffordshire;72149;23334;31608;0;0;0;0
Canterbury;L Thomas;12;Kent;67639;26827;15211;9582;0;0;0
Carlisle;RH Lewis;4;Cumbria;49121;17049;19169;4617;0;0;1227
Carlton;K Pickthorn;8;Nottinghamshire;71285;27896;21546;10034;0;0;0
Carshalton;W Elliot;11;Sutton;66637;26118;16105;11207;0;0;0
Cheadle;WS Shepherd;4;Eastern Manchester;86743;33911;13379;25220;0;0;0
Chelmsford;NAF St. John-Stevas;9;Essex;70158;27849;20816;9414;0;0;0
Chelsea;JSS Litchfield;11;Kensington and Chelsea;43515;16802;6868;3635;0;0;0
Cheltenham;AD Dodds-Parker;10;Gloucestershire;54120;19797;14557;7568;0;0;0
Chertsey;LF Heald;12;Surrey;58960;22497;14513;8844;0;0;0
Chester, City of;JM Temple;4;Cheshire;59654;23172;16708;7583;0;0;0
Chester-le-Street;N Pentland;3;Durham;55076;10851;32895;0;0;0;0
Chesterfield;EG Varley;8;Derbyshire;66138;14944;29452;7738;0;0;0
Chichester;WH Loveys;12;West Sussex;70637;30225;10155;11912;0;0;0
Chigwell;JA Biggs-Davison;9;Essex;53398;20699;16978;6058;0;0;0
Chippenham;D Awdry;10;Wiltshire;55111;18089;10086;16546;0;0;0
Chislehurst;P Hornsby-Smith;11;Bromley;60678;22251;20736;7291;0;0;0
Chorley;C Kenyon;4;Lancashire;60330;20997;24710;5331;0;0;0
Cirencester and Tewkesbury;N Ridley;10;Gloucestershire;61626;24786;15518;7790;0;0;0
Cities of London and Westminster;H Hylton-Foster;11;City of Westminster;61988;21588;11309;4087;0;0;0
Clapham;M McKay;11;Wandsworth;52826;17101;17657;2611;0;0;847
Cleveland;J Tinn;3;Teesside;76693;24124;28596;11387;0;0;0
Clitheroe;FF Pearson;4;Lancashire;44594;18559;14278;5209;0;0;0
Colchester;A Buck;9;Essex;61742;23319;19780;7566;0;0;0
Colne Valley;AEP Duffy;5;West Yorkshire;52006;7207;18537;18350;0;0;0
Consett;W Stones;3;Durham;56792;13901;29676;0;0;0;0
Cornwall North;JSR Scott-Hopkins;10;Cornwall;43076;16352;3497;15683;0;0;265
Coventry East;RHS Crossman;7;Coventry and Solihull;77821;23208;36246;0;0;0;1138
Coventry North;M Edelman;7;Coventry and Solihull;54401;19825;23355;0;0;0;1112
Coventry South;W Wilson;7;Coventry and Solihull;70992;27407;29240;0;0;0;0
Crewe;SS Allen;4;Cheshire;52175;17657;23579;0;0;0;0
Crosby;RG Page;4;Merseyside;57771;21538;14158;8590;0;0;0
Croydon North East;BB Weatherill;11;Croydon;56765;19930;16099;6567;0;0;0
Croydon North West;FW Harris;11;Croydon;56122;19577;13967;8201;0;0;0
Croydon South;RHM Thompson;11;Croydon;63443;24854;22265;0;0;0;0
Dagenham;J Parker;11;Barking and Dagenham;71424;9461;32851;7301;0;0;1070
Darlington;EJ Fletcher;3;Teesside;58051;19841;21751;6578;0;0;0
Dartford;S Irving;12;Kent;72305;22496;27371;9047;0;0;0
Darwen;C Fletcher-Cooke;4;Lancashire;58014;20343;15559;12641;0;0;0
Dearne valley;E Wainwright;5;South Yorkshire;59617;9069;38101;0;0;0;0
Deptford;JE Silkin;11;Lewisham;47124;8248;17676;0;0;0;2386
Derby North;N MacDermot;8;Derbyshire;54318;13991;21386;5057;0;0;0
Derby South;PJ Noel-Baker;8;Derbyshire;51944;16420;22432;0;0;0;0
Derbyshire North East;T Swain;8;Derbyshire;77285;21564;38657;0;0;0;0
Derbyshire South East;T Park;8;Derbyshire;70245;28655;29528;0;0;0;0
Derbyshire West;AM Crawley;8;Derbyshire;44344;16825;9669;11559;0;0;0
Devizes;CA Morrison;10;Wiltshire;55514;21118;17170;6881;0;0;0
Devon North;JJ Thorpe;10;Devon;44510;13895;4603;19031;0;0;0
Dewsbury;D Ginsburg;5;West Yorkshire;55341;15046;21284;7679;0;0;0
Don Valley;R Kelley;5;South Yorkshire;73120;16593;42452;0;0;0;0
Doncaster;H Walker;5;South Yorkshire;57748;22732;23845;0;0;0;1201
Dorking;GE Sinclair;12;Surrey;54032;23862;9806;8773;0;0;476
Dorset North;RH Glyn;10;Dorset;50065;19898;6253;14768;0;0;0
Dorset South;EM King;10;Dorset;59963;21209;20274;7100;0;0;0
Dorset West;KSDW Digby;10;Dorset;44951;17841;10631;8242;0;0;0
Dover;DH Ennals;12;Kent;64876;23697;24115;5843;0;0;0
Dudley;GEC Wigg;7;Black Country;74562;19980;30250;6829;0;0;0
Dulwich;SC Silkin;11;Lambeth;64568;19415;22320;5627;0;0;265
Durham North West;E Armstrong;3;Durham;47812;11280;26006;0;0;0;0
Durham, City Of;CFC Grey;3;Durham;60984;15209;32818;0;0;0;0
Ealing North;WJ Molloy;11;Ealing;59321;20782;20809;6532;0;0;0
Ealing South;B Batsford;11;Ealing;51714;22121;14104;0;0;0;0
Easington;E Shinwell;3;Durham;56229;8270;34028;0;0;0;0
East Grinstead;EVE Emmet;12;West Sussex;70072;29094;10859;14753;0;0;0
East Ham North;RE Prentice;11;Tower Hamlets;35656;9524;14501;0;0;0;0
East Ham South;AE Oram;11;Tower Hamlets;38121;8797;17069;0;0;0;0
Eastbourne;CS Taylor;12;East Sussex;70251;26410;12034;15441;0;0;0
Eastleigh;DEC Price;12;Hampshire;61334;23429;21341;6685;0;0;0
Eccles;L Carter-Jones;4;Central Manchester;58138;19277;25915;0;0;0;0
Edmonton;AH Albu;11;Enfield;64348;19245;24373;5917;0;0;0
Enfield East;J Mackie;11;Enfield;46043;11447;17958;5723;0;0;0
Enfield West;IN Macleod;11;Enfield;46882;19612;8853;8885;0;0;635
Epping;AS Newens;9;Essex;94655;31753;34991;12093;0;0;0
Epsom;PAG Rawlinson;12;Surrey;72626;31959;12131;13968;0;0;0
Erith and Crayford;NN Dodds;11;Bexley;53967;13951;22806;6189;0;0;0
Esher;WR Brown;12;Surrey;74669;33226;13644;12259;0;0;0
Essex South East;BR Braine;9;Essex;78364;33494;25293;0;0;0;0
Eton and Slough;AJC Meyer;12;Berkshire;56725;22681;22670;0;0;0;0
Exeter;RD Williams;10;Devon;54176;18035;16673;8815;0;0;0
Eye;H Harrison;9;Suffolk;57087;21555;16129;9437;0;0;0
Falmouth and Camborne;FH Hayman;10;Cornwall;54569;15921;18847;7559;0;0;0
Farnham;G Nicholson;12;Surrey;53054;21382;8500;11876;0;0;0
Farnworth;E Thornton;4;Western Manchester;58275;17421;28492;0;0;0;0
Faversham;TG Boston;12;Kent;60500;20279;24243;4882;0;0;0
Feltham;AE Hunter;11;Hounslow;54147;14927;20733;6141;0;0;0
Finchley;MH Thatcher;11;Barnet;67522;24591;12408;15789;0;0;0
Folkestone and Hythe;AP Costain;12;Kent;53388;23587;14314;0;0;0;0
Fulham;M Stewart;11;Hammersmith and Fulham;48147;14842;19788;0;0;0;63
Fylde North;RO Stanley;4;Lancashire;59008;27801;14777;0;0;0;0
Fylde South;CG Lancaster;4;Lancashire;71011;31824;10971;11885;0;0;0
Gainsborough;M Kimball;8;Lincolnshire;51499;19235;12126;8930;0;0;0
Gateshead East;B Conlan;3;Newcastle area;51705;14654;26633;0;0;0;0
Gateshead West;HE Randall;3;Newcastle area;41388;9623;21390;0;0;0;0
Gillingham;FFA Burden;12;Kent;50471;20228;14584;4052;0;0;527
Gloucester;J Diamond;10;Gloucestershire;54905;15514;19631;7581;0;0;380
Gloucestershire South;FV Corfield;10;Bristol Area;68781;26504;22790;8611;0;0;0
Gloucestershire West;CW Loughlin;10;Gloucestershire;56407;15300;22420;7191;0;0;0
Goole;G Jeger;5;Humber area;54050;15435;25256;0;0;0;1165
Gosport and Fareham;RFB Bennett;12;Hampshire;82053;32369;18321;11684;0;0;0
Grantham;JB Godber;8;Lincolnshire;62677;27634;21770;0;0;0;0
Gravesend;AJ Murray;12;Kent;71408;25326;26074;6015;0;0;0
Greenwich;RW Marsh;11;Greenwich;56742;12592;22814;5205;0;0;0
Grimsby;CAR Crosland;5;Humber area;62263;21577;25675;0;0;0;0
Guildford;GRH Nugent;12;Surrey;60714;24277;13365;10052;0;0;0
Hackney Central;HW Butler;11;Hackney;61036;11734;23110;0;0;0;0
Halifax;SCW Summerskill;5;West Yorkshire;64455;22085;23143;7664;0;0;0
Haltemprice;PHB Wall;5;Humber area;58501;26131;10360;9986;0;0;0
Hammersmith North;F Tomney;11;Hammersmith and Fulham;46719;10936;18547;0;0;0;0
Hampstead;H Brooke;11;Camden;67990;19888;18053;8019;0;0;0
Harborough;JA Farr;8;Leicestershire;80122;32905;20389;13533;0;0;0
Harrogate;JE Ramsden;5;North Yorkshire;55141;24474;8655;9332;0;0;0
Harrow Central;JA Grant;11;Harrow;45512;16534;12067;7168;0;0;0
Harrow East;A Courtney;11;Harrow;47954;20307;18048;0;0;0;0
Harrow West;AJ Page;11;Harrow;53756;23132;10725;9055;0;0;0
Hartlepools, The;EL Leadbitter;3;Teesside;59703;23016;25883;0;0;0;0
Harwich;JE Ridsdale;9;Essex;66350;25102;14877;9824;0;0;0
Hastings;N Cooper-Key;12;East Sussex;49701;16902;11324;9716;0;0;0
Hayes and Harlington;AM Skeffington;11;Hillingdon;46512;13158;20018;0;0;0;873
Hemel Hempstead;JH Allason;9;Hertfordshire;82087;31119;26273;11986;0;0;0
Hemsworth;A Beaney;5;West Yorkshire;64957;8667;42528;0;0;0;0
Hendon North;CI Orr-Ewing;11;Barnet;51137;17784;16660;5719;0;0;0
Hendon South;HVHD Lucas-Tooth;11;Barnet;52009;18452;11441;8430;0;0;0
Henley;JA Hay;12;Oxfordshire;64617;24898;16614;9081;0;0;0
Hereford;D Gibson-Watt;7;Hereford and Worcestershire;49462;17780;12020;9322;0;0;0
Hertford;Ld Balneil;9;Hertfordshire;74450;29134;25161;8722;0;0;0
Hertfordshire East;D Walker-Smith;9;Hertfordshire;76186;29749;21887;10088;0;0;0
Hertfordshire South West;GJM Longden;9;Hertfordshire;74502;28308;22237;11301;0;0;0
Heston and Isleworth;RR Harris;11;Hounslow;52703;19181;15651;6409;0;0;0
Hexham;RM Speir;3;Northumberland;54122;22468;14127;7722;0;0;0
Heywood and Royton;J Barnett;4;Eastern Manchester;59733;19358;20174;9914;0;0;0
High Peak;D Walder;8;Derbyshire;48445;15753;14416;11147;0;0;0
Hitchin;SVTB Williams;9;Hertfordshire;87825;30649;34034;9564;0;0;0
Holborn and St Pancras South;LM Jeger;11;Camden;43272;13117;15873;0;0;0;226
Holland with Boston;HW Butcher;8;Lincolnshire;71064;29082;23451;0;0;0;0
Honiton;R Mathew;10;Devon;61067;26475;9273;12354;0;0;0
Horncastle;JFW Maitland;8;Lincolnshire;42778;15854;8069;8044;0;0;0
Hornchurch;GW Lagden;11;Havering;90828;30933;30699;12725;0;0;0
Hornsey;Lady Gammans;11;Haringey;68691;22590;18528;6015;0;0;1258
Horsham;PM Hordern;12;West Sussex;85816;32318;22450;12570;0;0;865
Houghton-le-Spring;TW Urwin;3;Newcastle area;55897;11076;32914;0;0;0;0
Hove;AAH Marlowe;12;East Sussex;69143;32923;15214;0;0;0;0
Howden;PEO Bryan;5;Humber area;47973;19367;7974;9067;0;0;0
Huddersfield East;JPW Mallalieu;5;West Yorkshire;51193;12232;20501;7494;0;0;0
Huddersfield West;K Lomas;5;West Yorkshire;50748;13054;14808;13528;0;0;0
Hull East;H Pursey;5;Humber area;73151;14284;30634;9781;0;0;0
Hull North;H Solomons;5;Humber area;61783;19483;20664;7570;0;0;0
Hull West;J Johnson;5;Humber area;61577;18825;24855;0;0;0;0
Huntingdonshire;DLM Renton;9;Cambridgeshire;50483;20320;12456;6992;0;0;0
Huyton;JH Wilson;4;Merseyside;86129;22940;42213;0;0;0;899
Ilford North;TLISV Iremonger;11;Redbridge;66769;24096;16563;10692;0;0;0
Ilford South;AE Cooper;11;Redbridge;58066;18352;16659;8547;0;0;0
Ilkeston;LR Fletcher;8;Derbyshire;68796;13542;33924;8930;0;0;0
Ince;MT McGuire;4;Cheshire;54140;12077;31042;0;0;0;0
Ipswich;D Foot;9;Suffolk;78463;22216;24648;14755;0;0;349
Isle of Ely;H Legge-Bourke;9;Cambridgeshire;61004;25317;19692;0;0;0;0
Isle of Thanet;WR Rees-Davies;12;Kent;78664;27870;20520;9979;0;0;0
Isle of Wight;HFM Woodnutt;12;Hampshire;69215;27497;16244;7666;0;0;0
Islington East;EGM Fletcher;11;Islington;47349;7715;14192;3081;0;0;2053
Islington North;GW Reynolds;11;Islington;51315;8912;15525;3634;0;0;0
Islington South West;A Evans;11;Islington;52373;8023;17589;0;0;0;1377
Jarrow;E Fernyhough;3;Newcastle area;50668;14503;26053;0;0;0;0
Keighley;J Binns;5;West Yorkshire;48415;15115;17816;8529;0;0;0
Kensington North;GHR Rogers;11;Kensington and Chelsea;50349;12771;15283;2819;0;0;0
Kensington South;WL Roots;11;Kensington and Chelsea;56157;21668;5300;4916;0;0;0
Kettering;G de Freitas;8;Northamptonshire;80469;29405;36210;0;0;0;0
Kidderminster;ETC Brinton;7;Hereford and Worcestershire;60606;24425;17571;5824;0;0;310
King's Lynn;JD Page;9;Norfolk;53186;21356;21460;0;0;0;0
Kingston upon Thames;JA Boyd-Carpenter;11;Kingston upon Thames;58884;23973;13611;7827;0;0;0
Knutsford;WH Bromley-Davenport;4;Cheshire;62495;26826;10882;12499;0;0;0
Lancaster;HJ Berkeley;4;Lancashire;44068;18811;16330;0;0;0;0
Leeds East;DW Healey;5;West Yorkshire;66944;21474;29480;0;0;0;0
Leeds North East;K Joseph;5;West Yorkshire;54740;23613;15288;0;0;0;0
Leeds North West;D Kaberry;5;West Yorkshire;74417;29859;18862;8728;0;0;0
Leeds South;M Rees;5;West Yorkshire;49151;12123;22339;0;0;0;928
Leeds South East;AM Bacon;5;West Yorkshire;33326;7964;16672;0;0;0;0
Leeds West;TC Pannell;5;West Yorkshire;60973;15697;22968;6787;0;0;0
Leek;H Davies;7;Staffordshire;77497;29409;33558;0;0;0;0
Leicester North East;TG Bradley;8;Leicestershire;43107;12195;15494;5712;0;0;0
Leicester North West;B Janner;8;Leicestershire;49707;16740;21134;0;0;0;0
Leicester South East;WJ Peel;8;Leicestershire;54143;23236;11090;7205;0;0;0
Leicester South West;HW Bowden;8;Leicestershire;44311;12851;16957;4533;0;0;0
Leigh;H Boardman;4;Western Manchester;57470;14478;30102;0;0;0;0
Leominster;C Bossom;7;Hereford and Worcestershire;38805;15238;5750;8941;0;0;0
Lewes;TVH Beamish;12;East Sussex;63452;26818;12757;8924;0;0;0
Lewisham North;CJ Chataway;11;Lewisham;50624;17144;16801;3798;0;0;0
Lewisham South;CA Johnson;11;Lewisham;51175;12486;20078;5706;0;0;0
Lewisham West;PMED McNair-Wilson;11;Lewisham;54227;18167;17281;5123;0;0;0
Leyton;RW Sorensen;11;Waltham Forest;66905;15714;23640;7598;0;0;0
Lichfield and Tamworth;JW Snow;7;Staffordshire;57679;18828;22644;5206;0;0;0
Lincoln;D Taverne;8;Lincolnshire;51420;15015;19737;6519;0;0;0
Liverpool Edge Hill;AJ Irvine;4;Merseyside;49657;13335;19221;0;0;0;0
Liverpool Exchange;EM Braddock;4;Merseyside;44542;7239;16985;0;0;0;0
Liverpool Garston;RM Bingham;4;Merseyside;66464;24100;17626;6708;0;0;0
Liverpool Kirkdale;JA Dunn;4;Merseyside;52426;16120;20128;0;0;0;0
Liverpool Scotland;WH Alldritt;4;Merseyside;43830;7393;17984;0;0;0;725
Liverpool Toxteth;R Crawshaw;4;Merseyside;46451;14296;17080;0;0;0;0
Liverpool Walton;ES Heffer;4;Merseyside;52892;18546;21452;0;0;0;0
Liverpool Wavertree;JDRT Tilney;4;Merseyside;56490;20598;12338;8719;0;0;0
Liverpool West Derby;E Ogden;4;Merseyside;52650;17519;21134;0;0;0;0
Loughborough;JD Cronin;8;Leicestershire;55193;17671;22081;6558;0;0;0
Louth;C Osborne;8;Lincolnshire;55677;21227;14188;7949;0;0;0
Lowestoft;JML Prior;9;Suffolk;60775;23976;21272;4911;0;0;0
Ludlow;J More;7;Shropshire;47482;17290;10763;8768;0;0;0
Luton;W Howie;9;Bedfordshire;59299;23028;23751;0;0;0;567
Macclesfield;AV Harvey;4;Cheshire;62175;24824;18464;8975;0;0;0
Maidstone;JJ Wells;12;Kent;68539;25079;17143;11244;0;0;0
Maldon;ABC Harrison;9;Essex;57020;21547;20016;5924;0;0;0
Manchester Ardwick;LM Lever;4;Central Manchester;52228;12834;20248;0;0;0;0
Manchester Blackley;PB Rose;4;Central Manchester;56481;18348;19570;7002;0;0;0
Manchester Cheetham;NH Lever;4;Central Manchester;40276;8163;16046;0;0;0;0
Manchester Exchange;WD Griffiths;4;Central Manchester;36175;6242;13952;0;0;0;0
Manchester Gorton;K Zilliacus;4;Central Manchester;56721;19465;23895;0;0;0;0
Manchester Moss Side;FH Taylor;4;Central Manchester;50142;14875;10647;7297;0;0;0
Manchester Openshaw;CR Morris;4;Central Manchester;53195;13387;22589;0;0;0;1947
Manchester Withington;RA Cary;4;Central Manchester;56996;18259;13117;9860;0;0;0
Manchester Wythenshawe;A Morris;4;Central Manchester;70704;22093;26870;7336;0;0;0
Mansfield;HB Taylor;8;Nottinghamshire;58698;10021;29055;6628;0;0;0
Melton;M Pike;8;Leicestershire;77285;32842;19578;11392;0;0;0
Meriden;CJS Rowland;7;Coventry and Solihull;70085;29062;29425;0;0;0;0
Merton and Morden;HE Atkins;11;Merton;49854;19032;16234;5781;0;0;0
Middlesbrough East;AG Bottomley;3;Teesside;58062;12917;29432;0;0;0;0
Middlesbrough West;JW Bray;3;Teesside;52905;18759;19904;5816;0;0;0
Middleton and Prestwich;JD Barlow;4;Eastern Manchester;69658;22192;20066;13064;0;0;0
Mitcham;LR Carr;11;Merton;67967;25087;21175;6902;0;0;657
Morecambe and Lonsdale;AGF Hall-Davis;4;Lancashire;59626;24756;12392;0;0;0;8818
Morpeth;WJ Owen;3;Northumberland;44451;9805;26114;0;0;0;0
Nantwich;R Grant-Ferris;4;Cheshire;45423;17171;11254;8613;0;0;0
Nelson and Colne;SS Silverman;4;Lancashire;46718;17561;20205;0;0;0;0
New Forest;OE Crosthwaite-Eyre;12;Hampshire;68966;27884;12924;11497;0;0;0
Newark;ES Bishop;8;Nottinghamshire;57906;21975;26171;0;0;0;0
Newbury;J Astor;12;Berkshire;69338;24936;18943;11124;0;0;0
Newcastle upon Tyne Central;EW Short;3;Newcastle area;41913;7896;20547;0;0;0;532
Newcastle upon Tyne East;GW Rhodes;3;Newcastle area;48886;19556;21200;0;0;0;0
Newcastle upon Tyne North;RW Elliott;3;Newcastle area;42331;19502;12515;0;0;0;0
Newcastle upon Tyne West;E Popplewell;3;Newcastle area;63943;21149;29603;0;0;0;0
Newcastle-under-Lyme;ST Swingler;7;Staffordshire;63934;22073;30470;0;0;0;0
Newton;F Lee;4;Merseyside;71734;17980;32932;7919;0;0;0
Norfolk Central;IHJL Gilmour;9;Norfolk;61254;24486;18481;6961;0;0;0
Norfolk North;B Hazell;9;Norfolk;48488;19307;19360;0;0;0;0
Norfolk South;JEB Hill;9;Norfolk;44774;17178;15012;4819;0;0;0
Norfolk South West;PL Hawkins;9;Norfolk;41192;16728;16605;0;0;0;427
Normanton;A Roberts;5;West Yorkshire;50655;10785;28477;0;0;0;0
Northampton;RT Paget;8;Northamptonshire;73129;24128;28568;5557;0;0;0
Northamptonshire South;A Jones;8;Northamptonshire;55080;24823;20916;0;0;0;0
Northwich;JG Foster;4;Cheshire;44003;17277;12892;6331;0;0;0
Norwich North;GD Wallace;9;Norfolk;39886;11620;18111;0;0;0;0
Norwich South;CBB Norwood;9;Norfolk;42744;17362;17973;0;0;0;0
Norwood;JG Smyth;11;Lambeth;57090;17624;17173;3929;0;0;0
Nottingham Central;JJ Dunnett;8;Nottinghamshire;55988;18912;21040;0;0;0;0
Nottingham North;WC Whitlock;8;Nottinghamshire;66477;20578;29535;0;0;0;1579
Nottingham South;WG Clark;8;Nottinghamshire;65663;23594;21046;6690;0;0;0
Nottingham West;M English;8;Nottinghamshire;53542;20763;23035;0;0;0;0
Nuneaton;FG Bowles;7;Warwickshire;61627;14357;26059;8953;0;0;0
