Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Esher;WR Brown;12;Surrey;66925;33774;13132;6146;0;0;0
Essex South East;BR Braine;9;Essex;47132;20531;13841;0;0;0;0
Eton and Slough;AF Brockway;12;Berkshire;48459;18124;20567;0;0;0;0
Exeter;RD Williams;10;Devon;54101;24147;18759;0;0;0;0
Eye;JH Harrison;9;Suffolk;57092;21317;20428;5582;0;0;0
Falmouth and Camborne;FH Hayman;10;Cornwall;53791;20540;21587;0;0;0;0
Farnham;G Nicholson;12;Surrey;47861;23717;12811;0;0;0;0
Farnworth;E Thornton;4;Western Manchester;52813;18231;24829;0;0;0;0
Faversham;PL Wells;12;Kent;57543;23922;23981;0;0;0;0
Feltham;AE Hunter;11;Hounslow;50652;18171;21521;0;0;0;0
Finchley;J Crowder;11;Barnet;70757;30233;17408;7775;0;0;0
Folkestone and Hythe;H Mackeson;12;Kent;50392;23851;12849;0;0;0;0
Fulham;M Stewart;11;Hammersmith and Fulham;55373;19578;23972;0;0;0;0
Fylde North;RO Stanley;4;Lancashire;48081;23812;9152;0;0;0;0
Fylde South;CG Lancaster;4;Lancashire;60623;33204;10809;0;0;0;0
Gainsborough;HFC Crookshank;8;Lincolnshire;50399;21576;17107;0;0;0;0
Gateshead East;AS Moody;3;Newcastle area;48692;16706;21653;0;0;0;0
Gateshead West;JT Hall;3;Newcastle area;46567;11701;22040;0;0;0;0
Gillingham;FA Burden;12;Kent;47561;20984;16839;0;0;0;0
Gloucester;M Turner-Samuels;10;Gloucestershire;51841;20606;21354;0;0;0;0
Gloucestershire South;FV Corfield;10;Bristol Area;51166;21760;20034;0;0;0;0
Gloucestershire West;MP Price;10;Gloucestershire;51772;18346;22366;0;0;0;0
Goole;G Jeger;5;Humber area;52190;15456;25420;0;0;0;0
Gosport and Fareham;RFB Bennett;12;Hampshire;66475;30918;18432;0;0;0;0
Grantham;JB Godber;8;Lincolnshire;57546;24188;21813;1624;0;0;0
Gravesend;PM Kirk;12;Kent;59099;22058;19149;0;0;0;6514
Greenwich;J Reeves;11;Greenwich;61314;18484;26423;0;0;0;0
Grimsby;KG Younger;5;Humber area;63176;21404;24926;0;0;0;0
Guildford;GRH Nugent;12;Surrey;56118;27113;15785;0;0;0;0
Hackney Central;HW Butler;11;Hackney;66183;15212;27012;0;0;0;1530
Halifax;MV Macmillan;5;West Yorkshire;68714;28306;26771;0;0;0;0
Haltemprice;PHB Wall;5;Humber area;50790;26162;11820;0;0;0;0
Hammersmith North;F Tomney;11;Hammersmith and Fulham;56677;15417;24280;0;0;0;0
Hampstead;H Brooke;11;Camden;72423;28226;16040;6222;0;0;0
Harborough;JM Baldock;8;Leicestershire;61019;27257;17073;6524;0;0;0
Harrogate;JE Ramsden;5;North Yorkshire;51570;26799;10258;0;0;0;0
Harrow Central;FP Bishop;11;Harrow;50344;23996;15955;0;0;0;0
Harrow East;ID Harvey;11;Harrow;49460;22243;18621;0;0;0;0
Harrow West;A Braithwaite;11;Harrow;54616;31321;13024;0;0;0;0
Hartlepools, The;DT Jones;3;Teesside;59512;23560;25145;0;0;0;0
Harwich;JE Ridsdale;9;Essex;56003;23889;14425;4010;0;0;0
Hastings;E Cooper-Key;12;East Sussex;48493;20469;11933;4303;0;0;0
Hayes and Harlington;AM Skeffington;11;Hillingdon;44259;13440;19558;0;0;0;886
Hemel Hempstead;Visc'ess Davidson;9;Hertfordshire;60013;25648;19512;5111;0;0;0
Hemsworth;HE Holmes;5;West Yorkshire;64060;8561;42603;0;0;0;0
Hendon North;CI Orr-Ewing;11;Barnet;53653;21934;17874;3467;0;0;0
Hendon South;H Lucas-Tooth;11;Barnet;54983;25354;14918;0;0;0;0
Henley;JA Hay;12;Oxfordshire;54459;24061;16980;0;0;0;0
Hereford;JPL Thomas;7;Hereford and Worcestershire;44242;18058;8154;8658;0;0;0
Hertford;Ld Balneil;9;Hertfordshire;53556;25014;19030;0;0;0;0
Hertfordshire East;DC Walker-Smith;9;Hertfordshire;59857;26936;20418;0;0;0;0
Hertfordshire South West;GJM Longden;9;Hertfordshire;62383;28847;21878;0;0;0;0
Heston and Isleworth;RR Harris;11;Hounslow;56881;25705;19193;0;0;0;0
Hexham;RM Speir;3;Northumberland;47438;23462;13198;0;0;0;0
Heywood and Royton;JA Leavey;4;Eastern Manchester;59203;25824;22614;0;0;0;0
High Peak;AHE Molson;8;Derbyshire;49612;19094;13652;6712;0;0;0
Hitchin;M Maddan;9;Hertfordshire;62258;26371;25406;0;0;0;0
Holborn and St Pancras South;L Jeger;11;Camden;51282;16195;17126;1193;0;0;0
Holland with Boston;H Butcher;8;Lincolnshire;70040;28412;19329;5581;0;0;0
Honiton;R Mathew;10;Devon;56203;25808;7907;11067;0;0;0
Horncastle;JFW Maitland;8;Lincolnshire;42970;20392;10122;0;0;0;0
Hornchurch;GW Lagden;11;Havering;77041;29205;27833;6117;0;0;0
Hornsey;LD Gammans;11;Haringey;72484;33294;20568;0;0;0;1442
Horsham;CFH Gough;12;West Sussex;59776;28598;17088;0;0;0;0
Houghton-le-Spring;WR Blyton;3;Newcastle area;55166;10476;33375;0;0;0;0
Hove;AAH Marlowe;12;East Sussex;65209;34314;11961;0;0;0;0
Howden;P Bryan;5;Humber area;47676;20487;9088;5575;0;0;0
Huddersfield East;JPW Mallalieu;5;West Yorkshire;51672;18611;22835;0;0;0;0
Huddersfield West;DW Wade;5;West Yorkshire;51427;0;16418;24345;0;0;0
Hull East;H Pursey;5;Humber area;69413;16284;28990;7242;0;0;0
Hull North;WRA Hudson;5;Humber area;65880;25780;25190;0;0;0;0
Hull West;M Hewitson;5;Humber area;65670;20262;25785;0;0;0;0
Huntingdonshire;DL-M Renton;9;Cambridgeshire;45757;20609;14670;0;0;0;0
Huyton;JH Wilson;4;Merseyside;60036;22300;24858;0;0;0;0
Ilford North;TL Iremonger;11;Redbridge;67496;28749;18248;4702;0;0;0
Ilford South;AE Cooper;11;Redbridge;63866;27292;20814;0;0;0;0
Ilkeston;GH Oliver;8;Derbyshire;69967;17268;38961;0;0;0;0
Ince;TJ Brown;4;Cheshire;50614;11183;29830;0;0;0;0
Ipswich;RR Stokes;9;Suffolk;75792;28724;32306;0;0;0;0
Isle of Ely;EAH Legge-Bourke;9;Cambridgeshire;61188;24862;18416;0;0;0;0
Isle of Thanet;WR Rees-Davies;12;Kent;69910;31270;18981;0;0;0;0
Isle of Wight;P Macdonald;12;Hampshire;67297;31335;18698;0;0;0;0
Islington East;EGM Fletcher;11;Islington;49230;12910;19612;0;0;0;0
Islington North;W Fienburgh;11;Islington;56574;14522;22100;0;0;0;0
Islington South West;A Evans;11;Islington;58998;11667;24935;0;0;0;0
Jarrow;E Fernyhough;3;Newcastle area;49340;14304;24706;0;0;0;0
Keighley;CR Hobson;5;West Yorkshire;49750;16011;19414;6310;0;0;0
Kensington North;GHR Rogers;11;Kensington and Chelsea;53789;17283;20226;0;0;0;0
Kensington South;WP Spens;11;Kensington and Chelsea;62724;32051;6804;0;0;0;0
Kettering;GR Mitchison;8;Northamptonshire;69764;25495;31398;0;0;0;0
Kidderminster;GDN Nabarro;7;Hereford and Worcestershire;56216;26142;17918;0;0;0;0
King's Lynn;R Scott-Miller;9;Norfolk;51867;20949;19611;0;0;0;0
Kingston upon Thames;JA Boyd-Carpenter;11;Kingston upon Thames;61762;31069;16104;0;0;0;0
Knutsford;WH Bromley-Davenport;4;Cheshire;49756;29074;9588;0;0;0;0
Lancaster;FH Maclean;4;Lancashire;43811;19873;15324;0;0;0;0
Leeds East;D Healey;5;West Yorkshire;61944;21144;26083;0;0;0;0
Leeds North East;O Peake;5;West Yorkshire;55441;24902;15623;0;0;0;0
Leeds North West;D Kaberry;5;West Yorkshire;64142;31923;16594;0;0;0;0
Leeds South;HTN Gaitskell;5;West Yorkshire;54424;13817;25833;0;0;0;0
Leeds South East;AM Bacon;5;West Yorkshire;57211;13142;25714;0;0;0;0
Leeds West;TC Pannell;5;West Yorkshire;60202;18312;24576;3699;0;0;0
Leek;H Davies;7;Staffordshire;68062;27214;28273;0;0;0;0
Leicester North East;L Ungoed-Thomas;8;Leicestershire;50121;17094;22264;0;0;0;0
Leicester North West;B Janner;8;Leicestershire;53472;19297;22807;0;0;0;0
Leicester South East;C Waterhouse;8;Leicestershire;51747;26070;14529;0;0;0;0
Leicester South West;HW Bowden;8;Leicestershire;50602;16998;21487;0;0;0;0
Leigh;H Boardman;4;Western Manchester;60256;18142;30098;0;0;0;0
Leominster;AE Baldwin;7;Hereford and Worcestershire;40098;18487;9740;0;0;0;0
Lewes;TVH Beamish;12;East Sussex;49885;24938;12392;0;0;0;0
Lewisham North;AUM Hudson;11;Lewisham;52485;22070;18834;0;0;0;0
Lewisham South;HS Morrison;11;Lewisham;54981;17478;23821;0;0;0;1400
Lewisham West;HA Price;11;Lewisham;55056;24066;19741;0;0;0;0
Leyton;RW Sorenson;11;Waltham Forest;74944;21543;29747;4421;0;0;0
Lichfield and Tamworth;JW Snow;7;Staffordshire;48250;17966;21071;0;0;0;0
Lincoln;GS de Freitas;8;Lincolnshire;49279;18551;23773;0;0;0;0
Liverpool Edge Hill;AJ Irvine;4;Merseyside;57391;18940;20060;0;0;0;0
Liverpool Exchange;EM Braddock;4;Merseyside;55458;12271;19457;0;0;0;2928
Liverpool Garston;V Raikes;4;Merseyside;62373;28130;16161;0;0;0;0
Liverpool Kirkdale;NA Pannell;4;Merseyside;60738;22356;20542;0;0;0;0
Liverpool Scotland;DG Logan;4;Merseyside;56176;11821;21928;0;0;0;0
Liverpool Toxteth;JR Bevins;4;Merseyside;52575;20576;16037;0;0;0;0
Liverpool Walton;KP Thompson;4;Merseyside;59522;23851;20989;0;0;0;0
Liverpool Wavertree;JDRT Tilney;4;Merseyside;57489;28172;12552;0;0;0;0
Liverpool West Derby;JV Woollam;4;Merseyside;54100;21124;18540;0;0;0;0
Loughborough;JD Cronin;8;Leicestershire;53183;19781;24044;0;0;0;0
Louth;C Osbourne;8;Lincolnshire;50329;21796;15276;0;0;0;0
Lowestoft;E Evans;9;Suffolk;56850;21672;23587;0;0;0;0
Ludlow;CJ Holland-Martin;7;Shropshire;47040;20816;12937;0;0;0;0
Luton;C Hill;9;Bedfordshire;57933;24722;20304;3140;0;0;0
Macclesfield;AV Harvey;4;Cheshire;56991;27551;18362;0;0;0;0
Maidstone;A Bossom;12;Kent;61144;27267;19861;0;0;0;0
Maldon;ABC Harrison;9;Essex;52027;22002;21452;0;0;0;0
Manchester Ardwick;LM Lever;4;Central Manchester;60737;20740;22822;0;0;0;0
Manchester Blackley;EST Johnson;4;Central Manchester;58653;25395;19959;0;0;0;0
Manchester Cheetham;NH Lever;4;Central Manchester;53169;13190;21721;0;0;0;0
Manchester Exchange;W Griffiths;4;Central Manchester;52376;12922;20203;0;0;0;0
Manchester Gorton;K Zilliacus;4;Central Manchester;54824;20833;21102;0;0;0;0
Manchester Moss Side;F Horsbrugh;4;Central Manchester;53194;23631;13103;0;0;0;0
Manchester Openshaw;WR Williams;4;Central Manchester;56720;16596;24638;0;0;0;0
Manchester Withington;R Cary;4;Central Manchester;60941;25707;13054;5077;0;0;0
Manchester Wythenshawe;E Hill;4;Central Manchester;64968;26200;23378;0;0;0;0
Mansfield;HB Taylor;8;Nottinghamshire;55215;13610;29543;0;0;0;0
Melton;HA Nutting;8;Leicestershire;60986;30074;19294;0;0;0;0
Meriden;R Moss;7;Coventry and Solihull;54596;21691;22796;0;0;0;0
Merton and Morden;HE Atkins;11;Merton;54332;25373;18983;0;0;0;0
Middlesbrough East;HA Marquand;3;Teesside;59563;16278;27036;0;0;0;0
Middlesbrough West;JES Simon;3;Teesside;52916;25495;18134;0;0;0;0
Middleton and Prestwich;J Barlow;4;Eastern Manchester;58416;27096;16989;0;0;0;0
Mitcham;LR Carr;11;Merton;72028;32798;25208;0;0;0;0
Morecambe and Lonsdale;I Fraser;4;Lancashire;56089;29706;12005;0;0;0;0
Morpeth;WJ Owen;3;Northumberland;44866;10619;25452;0;0;0;0
Nantwich;R Grant-Ferris;4;Cheshire;42679;20250;12884;0;0;0;0
Nelson and Colne;SS Silverman;4;Lancashire;50355;19844;22135;0;0;0;0
New Forest;OE Crosthwaite;12;Hampshire;53724;27027;12285;0;0;0;0
Newark;G Deer;8;Nottinghamshire;52655;20916;23057;0;0;0;0
Newbury;AR Hurd;12;Berkshire;57404;26080;18843;0;0;0;0
Newcastle upon Tyne Central;EW Short;3;Newcastle area;55309;13099;26102;0;0;0;0
Newcastle upon Tyne East;A Blenkinsop;3;Newcastle area;53907;20994;22816;0;0;0;0
Newcastle upon Tyne North;G Lloyd-George;3;Newcastle area;50955;25236;14303;0;0;0;0
Newcastle upon Tyne West;E Popplewell;3;Newcastle area;57142;20217;25401;0;0;0;0
Newcastle-under-Lyme;ST Swingler;7;Staffordshire;61776;21569;28314;0;0;0;0
Newton;F Lee;4;Merseyside;61885;21344;29299;0;0;0;0
Norfolk Central;F Medlicott;9;Norfolk;49268;21851;16288;0;0;0;0
Norfolk North;EG Gooch;9;Norfolk;49674;19657;20899;0;0;0;0
Norfolk South;JEB Hill;9;Norfolk;43887;18690;17215;0;0;0;0
Norfolk South West;S Dye;9;Norfolk;40396;16588;16781;0;0;0;0
Normanton;A Roberts;5;West Yorkshire;48514;10040;27846;0;0;0;0
Northampton;RT Paget;8;Northamptonshire;73713;28771;32119;0;0;0;0
Northamptonshire South;R Manningham-Buller;8;Northamptonshire;47614;21497;17339;0;0;0;0
Northwich;JG Foster;4;Cheshire;43691;20697;14142;0;0;0;0
Norwich North;J Paton;9;Norfolk;40843;12087;18682;0;0;0;0
Norwich South;AGF Rippon;9;Norfolk;45402;18659;16901;0;0;0;0
Norwood;JG Smyth;11;Lambeth;59385;24831;19799;0;0;0;0
Nottingham Central;JK Cordeaux;8;Nottinghamshire;56463;20903;20145;0;0;0;0
Nottingham North;J Harrison;8;Nottinghamshire;60234;20462;26552;0;0;0;916
Nottingham South;D Keegan;8;Nottinghamshire;65449;29145;22092;0;0;0;0
Nottingham West;T O'Brien;8;Nottinghamshire;61969;21631;25539;0;0;0;0
Nuneaton;FG Bowles;7;Warwickshire;56452;14828;25112;5048;0;0;0
Oldbury and Halesowen;A Moyle;7;Black Country;66622;19068;24123;9171;0;0;0
Oldham East;I Horobin;4;Eastern Manchester;55980;19185;18805;5506;0;0;0
Oldham West;CL Hale;4;Eastern Manchester;54352;19265;23164;0;0;0;0
Ormskirk;D Glover;4;Lancashire;54198;27066;12527;0;0;0;0
