Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Berwick-upon-Tweed;AJ Beith;3;Northumberland;42493;13663;2602;19351;0;0;0
Bethnal Green and Bow;I Mikardo;11;Tower Hamlets;51436;5567;14227;6673;0;0;2076
Bexleyheath;CD Townsend;11;Bexley;50872;21888;13342;4782;0;0;749
Birkenhead;F Field;4;Merseyside;56421;14894;20803;5708;0;0;306
Birmingham Edgbaston;Mrs JCJ Knight;7;Birmingham;68645;25192;15605;4377;0;0;1390
Birmingham Erdington;J Silverman;7;Birmingham;64341;19425;20105;3487;0;0;687
Birmingham Hall Green;RE Eyre;7;Birmingham;67683;27072;17508;4440;0;0;615
Birmingham Handsworth;Mrs SRR Wright;7;Birmingham;45018;13789;16998;0;0;0;0
Birmingham Ladywood;EJ Sever;7;Birmingham;33989;5691;13450;2030;0;0;0
Birmingham Northfield;JBL Cadbury;7;Birmingham;78873;25304;25100;4538;0;0;758
Birmingham Perry Barr;JW Rooker;7;Birmingham;51794;18183;18674;1811;0;0;582
Birmingham Selly Oak;AM Beaumont-Dark;7;Birmingham;64631;23175;18400;5452;0;0;591
Birmingham Small Heath;DH Howell;7;Birmingham;46602;6268;17735;4470;0;0;839
Birmingham Sparkbrook;RSG Hattersley;7;Birmingham;45910;10398;18717;0;0;0;715
Birmingham Stechford;TAG Davis;7;Birmingham;61115;19517;21166;2349;0;0;698
Birmingham Yardley;DG Bevan;7;Birmingham;57574;20193;19029;2491;0;0;749
Bishop Auckland;D Foster;3;Durham;74696;21160;27200;7439;0;0;0
Blaby;Nigel Lawson;8;Leicestershire;68576;33221;12581;9277;0;0;2056
Blackburn;JW Straw;4;Lancashire;52479;14193;19683;4371;0;0;565
Blackpool North;NA Miscampbell;4;Lancashire;59557;23209;12980;6127;0;0;943
Blackpool South;PAR Blaker;4;Lancashire;58615;21762;12914;7057;0;0;524
Blaydon;JD McWilliam;3;Newcastle area;58463;16178;24687;5364;0;0;0
Blyth;J Ryman;3;Northumberland;79727;14194;25047;5176;0;0;17987
Bodmin;RA Hicks;10;Cornwall;61650;27922;3508;17893;0;0;1565
Bolsover;DE Skinner;8;Derbyshire;52740;10116;27495;3688;0;0;0
Bolton East;DW Young;4;Western Manchester;58482;20068;21920;3603;0;0;457
Bolton West;Mrs WA Taylor;4;Western Manchester;50221;17257;17857;4392;0;0;348
Bootle;A Roberts;4;Merseyside;62578;11741;26900;4531;0;0;911
Bosworth;A Butler;8;Leicestershire;90290;37030;28595;10032;0;0;682
Bournemouth East;D Atkinson;10;Dorset;56382;25808;7553;6738;0;0;1104
Bournemouth West;Sir J Eden;10;Dorset;61359;25873;9247;7677;0;0;438
Bradford North;BT Ford;5;West Yorkshire;68530;17548;25069;5819;0;0;772
Bradford South;TW Torney;5;West Yorkshire;76353;22005;26323;7127;0;0;422
Bradford West;E Lyons;5;West Yorkshire;65407;16554;24309;3668;0;0;633
Braintree;AH Newton;9;Essex;75103;31593;19075;10115;0;0;0
Brent East;RY Freeson;11;Brent;57034;14008;20351;2799;0;0;996
Brent North;RR Boyson;11;Brent;72158;29795;18812;5872;0;0;873
Brent South;LA Pavitt;11;Brent;59620;12562;24178;2859;0;0;1088
Brentford and Isleworth;BJ Hayhoe;11;Hounslow;71337;27527;22533;4208;0;0;1449
Brentwood and Ongar;RA McCrindle;9;Essex;60000;29113;12182;6882;0;0;0
Bridgwater;TJ King;10;Somerset;73040;31259;16809;9693;0;0;0
Bridlington;J Townend;5;Humber area;68849;27988;12693;10390;0;0;0
Brigg and Scunthorpe;M Brown;5;Humber area;94822;31130;30644;7664;0;0;2165
Brighouse and Spenborough;GPA Waller;5;West Yorkshire;65415;23448;21714;7278;0;0;0
Brighton Kemptown;A Bowden;12;East Sussex;64170;25512;17504;4179;0;0;404
Brighton Pavilion;HJ Amery;12;East Sussex;57003;22218;12099;5965;0;0;1074
Bristol North East;AMF Palmer;10;Bristol Area;51053;13685;19337;3696;0;0;789
Bristol North West;MKB Colvin;10;Bristol Area;65601;25915;21238;5857;0;0;327
Bristol South;MFL Cocks;10;Bristol Area;60149;13855;25038;3815;0;0;527
Bristol South East;ANW Benn;10;Bristol Area;69937;22988;24878;6371;0;0;589
Bristol West;WA Waldegrave;10;Bristol Area;59140;22257;9690;8880;0;0;1493
Bromsgrove and Redditch;HD Miller;7;Hereford and Worcestershire;104375;44621;28736;8066;0;0;752
Buckingham;WR Benyon;12;Buckinghamshire;103511;41719;27752;11045;0;0;803
Burnley;D Jones;4;Lancashire;51050;14062;20172;5091;0;0;352
Burton;IJ Lawrence;7;Staffordshire;70130;29821;20020;5383;0;0;0
Bury and Radcliffe;FR White;4;Western Manchester;78021;29156;29194;5711;0;0;414
Bury St Edmunds;EW Griffiths;9;Suffolk;95621;41426;21167;10386;0;0;0
Cambridge;RVR James;9;Cambridgeshire;77666;25568;20672;9285;0;0;311
Cambridgeshire;FL Pym;9;Cambridgeshire;93179;41218;17929;13780;0;0;0
Cannock;GE Roberts;7;Staffordshire;59511;17704;25050;4729;0;0;0
Canterbury;DL Crouch;12;Kent;89104;38805;16168;10665;0;0;941
Carlisle;RH Lewis;4;Cumbria;53703;16777;21343;4829;0;0;0
Carlton;PJ Holland;8;Nottinghamshire;76593;31762;18989;9077;0;0;606
Carshalton;N Forman;11;Sutton;67255;26492;16121;8112;0;0;919
Cheadle;T Normanton;4;Eastern Manchester;67362;32407;7415;15268;0;0;0
Chelmsford;NAF St. John-Stevas;9;Essex;84155;33808;6041;28337;0;0;0
Chelsea;NP Scott;11;Kensington and Chelsea;57515;21782;6092;4544;0;0;537
Cheltenham;C Irving;10;Gloucestershire;64726;25618;9185;15080;0;0;342
Chertsey and Walton;GE Pattie;12;Surrey;68749;25810;12211;13786;0;0;819
Chesham and Amersham;Sir I Gilmour;12;Buckinghamshire;67224;32924;7645;12328;0;0;697
Chester, City Of;PH Morrison;4;Cheshire;72027;28764;19450;7711;0;0;0
Chester-le-Street;GH Radice;3;Durham;50000;16112;38672;9247;0;0;0
Chesterfield;EG Varley;8;Derbyshire;73738;17445;31049;5617;0;0;0
Chichester;RA Nelson;12;West Sussex;73720;34696;8569;10920;0;0;1519
Chingford;NB Tebbit;11;Waltham Forest;56061;24640;12257;5225;0;0;1806
Chippenham;R Needham;10;Wiltshire;74519;29308;5146;24611;0;0;521
Chipping Barnet;S Chapman;11;Barnet;58254;25154;11147;6367;0;0;865
Chislehurst;RE Sims;11;Bromley;54024;23259;13494;5335;0;0;564
Chorley;D Dover;4;Lancashire;81016;31125;28546;6388;0;0;379
Christchurch and Lymington;RD Adley;10;Dorset;58182;29817;6722;7654;0;0;975
Cirencester and Tewkesbury;N Ridley;10;Gloucestershire;85444;37651;11575;18057;0;0;0
City of London and Westminster South;P Brooke;11;City of Westminster;50357;16851;7067;3375;0;0;478
Cleveland and Whitby;L Brittan;3;Teesside;65488;26735;19818;5870;0;0;0
Clitheroe;D Waddington;4;Lancashire;54468;25081;13502;5362;0;0;0
Colchester;A Buck;9;Essex;90589;36740;22877;9794;0;0;0
Colne Valley;RS Wainwright;5;West Yorkshire;64139;14450;17799;20151;0;0;101
Consett;DJ Watkins;3;Durham;57547;10841;26708;6048;0;0;0
Cornwall North;GA Neale;10;Cornwall;55076;24489;1514;20742;0;0;666
Coventry North East;GM Park;7;Coventry and Solihull;64806;16487;27010;2291;0;0;1314
Coventry North West;G Robinson;7;Coventry and Solihull;49008;15489;19460;3413;0;0;457
Coventry South East;W Wilson;7;Coventry and Solihull;50961;12097;19583;2984;0;0;939
Coventry South West;JP Butcher;7;Coventry and Solihull;69552;27928;22274;5921;0;0;561
Crewe;Mrs GP Dunwoody;4;Cheshire;59530;18051;22288;5430;0;0;352
Crosby;RG Page;4;Merseyside;81208;34768;15496;9302;0;0;1489
Croydon Central;JEM Moore;11;Croydon;66629;26457;18499;5112;0;0;354
Croydon North East;BB Weatherill;11;Croydon;57022;21560;14784;5459;0;0;464
Croydon North West;RG Taylor;11;Croydon;55608;19928;16159;4239;0;0;0
Croydon South;G Clark;11;Croydon;62022;30874;6249;10006;0;0;469
Dagenham;J Parker;11;Barking and Dagenham;67990;14600;24707;5583;0;0;2106
Darlington;EJ Fletcher;3;Teesside;63218;21513;22565;5054;0;0;444
Dartford;R Dunn;12;Kent;57507;21195;19803;4407;0;0;804
Darwen;C Fletcher-Cooke;4;Lancashire;75008;30789;17763;9928;0;0;0
Daventry;R Prentice;8;Northamptonshire;90892;41422;19939;11286;0;0;522
Dearne Valley;E Wainwright;5;South Yorkshire;64183;9048;31783;5352;0;0;0
Deptford;JE Silkin;11;Lewisham;56096;11638;19391;2774;0;0;1962
Derby North;P Whitehead;8;Derbyshire;83580;28583;28797;6093;0;0;708
Derby South;WH Johnson;8;Derbyshire;75422;20853;26945;5196;0;0;855
Derbyshire North East;RJ Ellis;8;Derbyshire;70767;21889;27218;7436;0;0;0
Derbyshire South East;PL Rost;8;Derbyshire;57516;24004;16617;5518;0;0;498
Derbyshire West;M Paris;8;Derbyshire;50655;21478;8134;11261;0;0;0
Devizes;CA Morrison;10;Wiltshire;80028;32439;16351;14059;0;0;855
Devon North;A Speller;10;Devon;77715;31811;7108;23338;0;0;1257
Devon West;PM Mills;10;Devon;61408;29428;6174;12256;0;0;393
Dewsbury;D Ginsburg;5;West Yorkshire;63379;18448;22829;7580;0;0;0
Don Valley;MC Welsh;5;South Yorkshire;95287;22243;39603;8238;0;0;1118
Doncaster;H Walker;5;South Yorkshire;60487;19208;22184;3646;0;0;300
Dorking;K Wickenden;12;Surrey;60630;29003;8970;9240;0;0;0
Dorset North;N Baker;10;Dorset;80732;40046;7543;16750;0;0;0
Dorset South;Viscount Cranborne;10;Dorset;74239;32372;17133;8649;0;0;0
Dorset West;JW Spicer;10;Dorset;56658;26281;7999;9676;0;0;706
Dover and Deal;PWI Rees;12;Kent;75883;30606;22664;6906;0;0;1020
Dudley East;JW Gilbert;7;Black Country;59661;14834;22521;3639;0;0;844
Dudley West;JG Blackburn;7;Black Country;77525;30158;29019;0;0;0;0
Dulwich;SC Silkin;11;Lambeth;61259;18435;18557;4759;0;0;1388
Durham North West;E Armstrong;3;Durham;63387;14245;29525;4394;0;0;0
Durham, City Of;WM Hughes;3;Durham;77463;19666;30903;8562;0;0;0
Ealing North;H Greenway;11;Ealing;76805;27524;26044;5162;0;0;1047
Easington;JD Dormand;3;Durham;65242;11981;29537;6979;0;0;0
East Grinstead;G Johnson Smith;12;West Sussex;59124;28279;6196;11102;0;0;0
Eastbourne;IRE Gow;12;East Sussex;76880;37168;10166;11084;0;0;533
Eastleigh;DEC Price;12;Hampshire;85400;38516;18222;12143;0;0;0
Eccles;L Carter-Jones;4;Central Manchester;58496;16221;24280;4448;0;0;368
Edmonton;TE Graham;11;Enfield;58860;18733;20713;3276;0;0;1213
Enfield North;T Eggar;11;Enfield;66427;24927;21444;4681;0;0;816
Epping Forest;JA Biggs-Davison;9;Essex;66723;29447;13994;6528;0;0;1110
Epsom and Ewell;A Hamilton;12;Surrey;82126;39104;11315;12746;0;0;0
Erith and Crayford;AJ Wellbeloved;11;Bexley;61350;19717;22450;4512;0;0;838
Esher;DCM Mather;12;Surrey;47860;24152;5634;7311;0;0;0
Essex South East;Sir BR Braine;9;Essex;82350;40497;15965;6858;0;0;0
Eton and Slough;Miss J Lestor;12;Berkshire;64916;19370;20710;5254;0;0;3302
Exeter;JG Hannam;10;Devon;68825;27173;19146;8756;0;0;1053
Eye;JS Gummer;9;Suffolk;69843;28707;13686;12259;0;0;592
Falmouth and Camborne;D Mudd;10;Cornwall;69705;30523;13923;7489;0;0;1917
Fareham;P Lloyd;12;Hampshire;61612;28730;8041;11685;0;0;252
Farnham;M MacMillam;12;Surrey;66607;30127;7497;13658;0;0;374
Farnworth;JFH Roper;4;Western Manchester;71844;19858;27965;8043;0;0;0
Faversham;RD Moate;12;Kent;78509;33513;21351;6349;0;0;439
Feltham and Heston;RW Kerr;11;Hounslow;79873;24570;28675;5051;0;0;1066
Finchley;Mrs MH Thatcher;11;Barnet;55468;20918;13040;5254;0;0;620
Folkestone and Hythe;AP Costain;12;Kent;66297;26837;10015;10817;0;0;478
Fulham;M Stevens;11;Hammersmith and Fulham;57018;20249;18750;3882;0;0;499
Fylde North;W Clegg;4;Lancashire;78130;36366;14376;8630;0;0;481
Fylde South;EL Gardner;4;Lancashire;94335;45883;13636;11938;0;0;941
Gainsborough;MR Kimball;8;Lincolnshire;65654;24040;10335;16885;0;0;570
Gateshead East;B Conlan;3;Newcastle area;62475;14078;28776;4201;0;0;0
Gateshead West;JR Horam;3;Newcastle area;29037;5221;13533;1185;0;0;186
Gillingham;FFA Burden;12;Kent;63951;26791;16292;6219;0;0;1121
Gloucester;Mrs S Oppenheim;10;Gloucestershire;64958;25163;18747;7213;0;0;527
Gloucestershire South;J Cope;10;Bristol Area;84867;35627;20465;12850;0;0;695
Gloucestershire West;P Marland;10;Gloucestershire;70104;28183;24009;6370;0;0;270
Goole;EI Marshall;5;Humber area;66042;16439;27690;3976;0;0;0
Gosport;PJ Viggers;12;Hampshire;51318;24553;10460;4741;0;0;0
Grantham;D Hogg;8;Lincolnshire;84479;36697;18547;10852;0;0;0
Gravesend;TD Brinton;12;Kent;88895;37592;28246;5917;0;0;603
Greenwich;NG Barnett;11;Greenwich;51519;12133;18975;3870;0;0;1411
Grimsby;AV Mitchell;5;Humber area;66644;20041;26282;3837;0;0;351
Guildford;DAR Howell;12;Surrey;73251;31595;11689;11673;0;0;232
Hackney Central;SC Davis;11;Hackney;46464;7718;16506;1835;0;0;1894
Hackney North and Stoke Newington;EAC Roberts;11;Hackney;46776;9467;14688;3033;0;0;1300
Hackney South and Shoreditch;RW Brown;11;Hackney;43090;7312;14016;2387;0;0;2173
Halesowen and Stourbridge;JHR Stokes;7;Black Country;84534;33247;24282;8597;0;0;921
Halifax;Dr. Shirley Summerskill;5;West Yorkshire;63768;20182;21416;6853;0;0;455
Haltemprice;PHB Wall;5;Humber area;80058;34525;12743;14637;0;0;0
Hammersmith North;CS Soley;11;Hammersmith and Fulham;50821;13735;17241;4147;0;0;655
Hampstead;G Finsberg;11;Camden;64004;20410;16729;5753;0;0;255
Harborough;JA Farr;8;Leicestershire;68989;33328;11350;9529;0;0;1002
Harlow;AS Newens;9;Essex;67494;21306;22698;8289;0;0;840
Harrogate;RG Banks;5;North Yorkshire;69182;30551;8221;12021;0;0;585
Harrow Central;JA Grant;11;Harrow;44747;16627;12124;4785;0;0;427
Harrow East;HJM Dykes;11;Harrow;49354;20871;12993;3984;0;0;572
Harrow West;JA Page;11;Harrow;56907;26007;10794;7350;0;0;646
Hartlepool;EL Leadbitter;3;Teesside;65732;18877;27039;3193;0;0;0
Harwich;JE Ridsdale;9;Essex;92908;37685;16998;14094;0;0;597
Hastings;KR Warren;12;East Sussex;57699;21311;12392;6474;0;0;1183
Havant and Waterloo;IS Lloyd;12;Hampshire;82116;35580;15240;11274;0;0;0
Hayes and Harlington;ND Sandelson;11;Hillingdon;56165;17048;20350;3900;0;0;831
Hazel Grove;TR Arnold;4;Eastern Manchester;70005;32420;8846;17148;0;0;0
Hemel Hempstead;N Lyell;9;Hertfordshire;91843;37953;32964;6314;0;0;649
Hemsworth;A Woodall;5;West Yorkshire;71581;10466;36509;5474;0;0;0
Hendon North;JM Gorst;11;Barnet;54036;20766;14374;4113;0;0;638
Hendon South;PJM Thomas;11;Barnet;53954;19981;11231;5799;0;0;853
Henley;MRD Heseltine;12;Oxfordshire;65933;29982;9435;11693;0;0;0
Hereford;CR Shepherd;7;Hereford and Worcestershire;61447;23012;7150;18042;0;0;0
Hertford and Stevenage;P Wells;9;Hertfordshire;87623;31739;30443;7660;0;0;581
Hertfordshire East;Sir D Walker-Smith;9;Hertfordshire;96327;41599;20139;11393;0;0;1819
Hertfordshire South;CE Parkinson;9;Hertfordshire;65198;27857;16059;7001;0;0;605
Hertfordshire South West;GH Dodsworth;9;Hertfordshire;75930;33112;16784;9808;0;0;839
Hexham;G Rippon;3;Northumberland;66798;25483;16935;10697;0;0;0
Heywood and Royton;J Barnett;4;Eastern Manchester;82199;26202;28489;7644;0;0;641
High Peak;S Le Marchant;8;Derbyshire;59323;22532;17777;8200;0;0;0
Hitchin;BHIH Stewart;9;Hertfordshire;76807;33169;19940;8224;0;0;1792
Holborn and St Pancras South;FG Dobson;11;Camden;40376;9703;12026;2190;0;0;468
Holland with Boston;RBFS Body;8;Lincolnshire;85578;35440;17908;10480;0;0;0
Honiton;PFH Emery;10;Devon;78303;37832;8756;12601;0;0;1423
Horncastle;PHB Tapsell;8;Lincolnshire;51531;21362;6240;10833;0;0;319
Hornchurch;RC Squire;11;Havering;60865;21340;20571;4657;0;0;994
Hornsey;HAL Rossi;11;Haringey;58409;20225;16188;4058;0;0;493
Horsham and Crawley;PM Hordern;12;West Sussex;100059;42529;27508;10920;0;0;493
Houghton-le-Spring;TW Urwin;3;Newcastle area;60491;9105;30181;4479;0;0;326
Hove;TAD Sainsbury;12;East Sussex;70318;30256;10807;8771;0;0;508
Howden;Sir P Bryan;5;Humber area;63708;26550;8827;12006;0;0;0
Huddersfield East;BJ Sheerman;5;West Yorkshire;53983;15945;19040;4890;0;0;243
Huddersfield West;G Dickens;5;West Yorkshire;55066;18504;16996;6225;0;0;101
Hull Central;JK McNamara;5;Humber area;60801;14725;22318;5069;0;0;696
Hull East;J L Perscott;5;Humber area;89023;15719;39411;7543;0;0;374
Hull West;J Johnson;5;Humber area;52489;11592;19750;3656;0;0;411
Huntingdonshire;J Major;9;Cambridgeshire;93862;40193;18630;12812;0;0;983
Huyton;Sir JH Wilson;4;Merseyside;73006;19939;27449;5476;0;0;0
Ilford North;VWH Bendall;11;Redbridge;65052;26381;19186;4568;0;0;1256
Ilford South;NG Thorne;11;Redbridge;54295;19290;17602;3664;0;0;636
Ilkeston;LR Fletcher;8;Derbyshire;75305;21160;29760;7879;0;0;0
Ince;MT McGuire;4;Cheshire;83019;20263;34599;6294;0;0;442
Ipswich;KT Weetch;9;Suffolk;88470;30703;34444;5772;0;0;564
Isle of Ely;CR Freud;9;Cambridgeshire;69954;23067;7067;26397;0;0;0
Isle of Wight;SS Ross;12;Hampshire;90961;35537;3014;35889;0;0;0
Islington Central;JD Grant;11;Islington;40884;9276;13415;2242;0;0;1107
Islington North;MJ O'Halloran;11;Islington;38253;7861;12317;2079;0;0;1156
Islington South and Finsbury;G Cunningham;11;Islington;38427;8237;12581;1991;0;0;1368
Jarrow;D Dixon;3;Newcastle area;55619;12529;24057;3907;0;0;2611
Keighley;GR Cryer;5;West Yorkshire;54428;19620;19698;4062;0;0;442
Kensington;Sir B Rhys Williams;11;Kensington and Chelsea;52396;17361;11898;3537;0;0;1054
Kettering;WD Homewood;8;Northamptonshire;88396;30101;31579;8424;0;0;0
Kidderminster;JE Bulmer;7;Hereford and Worcestershire;80434;33523;17871;9939;0;0;1052
Kingston upon Thames;NHS Lamont;11;Kingston upon Thames;57572;24944;11400;6771;0;0;0
Kingswood;JH Aspinwall;10;Bristol Area;60229;23553;23250;4852;0;0;258
Knutsford;J Bruce-Gardyne;4;Cheshire;57671;26795;8992;8499;0;0;690
Lambeth Central;J Tilley;11;Lambeth;43678;9125;15101;2339;0;0;1032
Lancaster;Mrs ME Kellett-Bowman;4;Lancashire;51252;19400;15174;5949;0;0;196
Leeds East;DW Healey;5;West Yorkshire;67048;15810;26346;4622;0;0;754
Leeds North East;Sir K Joseph;5;West Yorkshire;59113;20297;14913;5329;0;0;916
Leeds North West;Sir D Kaberry;5;West Yorkshire;68702;23837;17623;7899;0;0;847
Leeds South;M Rees;5;West Yorkshire;50119;8058;22388;3568;0;0;416
Leeds South East;S Cohen;5;West Yorkshire;43472;6549;15921;5430;0;0;358
Leeds West;J Dean;5;West Yorkshire;58798;11626;21290;9734;0;0;466
Leek;DL Knox;7;Staffordshire;87502;36508;25937;6474;0;0;1451
Leicester East;TG Bradley;8;Leicestershire;67269;20988;23844;4623;0;0;1385
Leicester South;J Marshall;8;Leicestershire;70714;22550;24548;4856;0;0;940
Leicester West;GE Janner;8;Leicestershire;67209;17194;26032;4032;0;0;1308
Leigh;L Cunliffe;4;Western Manchester;66603;18713;27736;4796;0;0;0
Leominster;P Temple-Morris;7;Hereford and Worcestershire;48211;21126;2099;16261;0;0;0
Lewes;JR Rathbone;12;East Sussex;76290;33992;11152;12279;0;0;764
Lewisham East;RD Moyle;11;Lewisham;67066;21323;22916;4265;0;0;1358
Lewisham West;C Price;11;Lewisham;59292;19882;20932;3350;0;0;901
Leyton;B Magee;11;Waltham Forest;59176;15361;21095;3425;0;0;1179
Lichfield and Tamworth;J Heddle;7;Staffordshire;101343;41454;33006;7408;0;0;475
Lincoln;K Carlisle;8;Lincolnshire;55194;17777;17175;5638;0;0;1927
Liverpool Edge Hill;D Alton;4;Merseyside;35350;3098;8453;12701;0;0;152
Liverpool Garston;GM Thornton;4;Merseyside;79248;28105;25318;4890;0;0;142
Liverpool Kirkdale;JA Dunn;4;Merseyside;43304;9334;17043;3819;0;0;198
Liverpool Scotland Exchange;R Parry;4;Merseyside;32303;2264;13920;1939;0;0;421
Liverpool Toxteth;R Crawshaw;4;Merseyside;41859;8690;14833;3206;0;0;386
Liverpool Walton;ES Heffer;4;Merseyside;50303;12673;20231;3479;0;0;254
Liverpool Wavertree;AD Steen;4;Merseyside;59040;21760;14828;6705;0;0;0
Liverpool West Derby;E Ogden;4;Merseyside;57973;14356;22576;3765;0;0;0
Loughborough;S Dorrell;8;Leicestershire;76455;29788;24589;6650;0;0;1079
Louth;ML Brotherton;8;Lincolnshire;73264;25701;12316;19026;0;0;261
Lowestoft;JML Prior;9;Suffolk;82733;33376;25555;6783;0;0;435
Ludlow;E Cockeram;7;Shropshire;50413;20906;5717;12524;0;0;460
Luton East;GFJ Bright;9;Bedfordshire;52427;17809;16962;5285;0;0;674
Luton West;J Carlisle;9;Bedfordshire;61186;21230;20984;5233;0;0;701
Macclesfield;NR Winterton;4;Cheshire;87864;40116;16779;11726;0;0;0
Maidstone;JJ Wells;12;Kent;93125;37727;16632;16676;0;0;703
Maldon;J Wakeham;9;Essex;65659;29585;12848;8730;0;0;0
Manchester Ardwick;GB Kaufman;4;Central Manchester;44497;9963;17235;2934;0;0;287
Manchester Blackley;K Easton;4;Central Manchester;52878;15842;20346;3868;0;0;326
Manchester Central;NH Lever;4;Central Manchester;31312;4413;14117;1052;0;0;365
Manchester Gorton;K Marks;4;Central Manchester;53943;16009;22293;2867;0;0;469
Manchester Moss Side;GM Morton;4;Central Manchester;47811;13234;17765;2981;0;0;225
Manchester Openshaw;CR Morris;4;Central Manchester;37816;9955;17099;0;0;0;470
Manchester Withington;FJ Silvester;4;Central Manchester;53408;18862;15510;5387;0;0;157
Manchester Wythenshawe;A Morris;4;Central Manchester;60602;14747;26860;3853;0;0;0
Mansfield;JD Concannon;8;Nottinghamshire;71851;17720;29051;8536;0;0;259
Melton;MA Latham;8;Leicestershire;87319;40242;15882;12596;0;0;0
Meriden;I Mills;7;Coventry and Solihull;98914;37151;33024;4966;0;0;1032
Middlesbrough;AG Bottomley;3;Teesside;65179;13463;24872;4023;0;0;1879
Middleton and Prestwich;J Callaghan;4;Eastern Manchester;77291;26820;27918;5888;0;0;350
Mitcham and Morden;BLH Douglas-Mann;11;Merton;62365;21050;21668;4258;0;0;966
Morecambe and Lonsdale;MA Lennox-Boyd;4;Lancashire;68625;29068;13253;10150;0;0;0
Morpeth;G Grant;3;Northumberland;49881;9913;21744;6972;0;0;0
Nantwich;Sir N Bonsor;4;Cheshire;64211;25624;17919;6571;0;0;814
Nelson and Colne;J Lee;4;Lancashire;47739;17522;17086;4322;0;0;0
New Forest;PMED McNair-Wilson;12;Hampshire;85137;39124;12950;13674;0;0;0
Newark;R Alexander;8;Nottinghamshire;75612;27711;25960;6773;0;0;0
Newbury;M McNair-Wilson;12;Berkshire;80355;33677;6676;23388;0;0;0
Newcastle Upon Tyne Central;HL Cowans;3;Newcastle area;23678;2982;10395;2073;0;0;0
Newcastle Upon Tyne East;MS Thomas;3;Newcastle area;44484;12087;18257;2818;0;0;0
Newcastle Upon Tyne North;Sir W Elliott;3;Newcastle area;39307;12721;11010;2983;0;0;0
Newcastle Upon Tyne West;RC Brown;3;Newcastle area;83156;21591;32827;5801;0;0;0
Newcastle-under-Lyme;J Golding;7;Staffordshire;72442;24421;28649;5878;0;0;156
Newham North East;R Leighton;11;Newham;66371;12778;22818;4027;0;0;2249
Newham North West;AWJ Lewis;11;Newham;54030;7937;18392;2377;0;0;1217
Newham South;NJ Spearing;11;Newham;53431;6863;19636;2085;0;0;1899
Newton;J Evans;4;Merseyside;102885;30125;41466;8471;0;0;641
Norfolk North;RF Howell;9;Norfolk;98135;43952;22126;10643;0;0;548
Norfolk North West;C Brocklebank-Fowler;9;Norfolk;83702;33796;25868;6588;0;0;0
Norfolk South;JRR MacGregor;9;Norfolk;100243;42792;23755;11990;0;0;0
