Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Morley and Rothwell;Colin Challen;5;West Yorkshire;72248;8227;20570;6819;0;4608;2271
New Forest East;Julian Lewis;12;Hampshire;68633;21975;5492;15424;0;0;2344
New Forest West;Desmond Swayne;12;Hampshire;69232;26004;7590;8719;0;0;3754
Newark;Patrick Mercer;8;Nottinghamshire;72249;21946;15482;7276;0;0;992
Newbury;Richard Benyon;12;Berkshire;75903;26771;3239;23311;0;0;1352
Newcastle upon Tyne Central;Jim Cousins;3;Newcastle area;62734;5749;16211;12229;0;0;1731
Newcastle upon Tyne East and Wallsend;Nick Brown;3;Newcastle area;56900;3532;17462;9897;0;0;787
Newcastle upon Tyne North;Doug Henderson;3;Newcastle area;64599;6022;19224;12201;0;0;997
Newcastle-under-Lyme;Paul Farrelly;7;Staffordshire;68414;9945;18053;7528;0;0;4262
Norfolk Mid;Keith Simpson;9;Norfolk;81738;23564;16004;12988;0;0;2178
Norfolk North;Norman Lamb;9;Norfolk;80784;20909;5447;31515;0;0;1094
Norfolk North West;Henry Bellingham;9;Norfolk;82171;25471;16291;7026;0;0;1861
Norfolk South;Richard Bacon;9;Norfolk;85896;26399;13262;17617;0;0;1696
Norfolk South West;Christopher Fraser;9;Norfolk;88260;25881;15795;10207;0;0;3244
Normanton;Ed Balls;5;West Yorkshire;65129;9159;19161;6357;0;0;2747
Northampton North;Sally Keeble;8;Northamptonshire;73926;12945;16905;10317;0;0;1881
Northampton South;Brian Binley;8;Northamptonshire;89722;23818;19399;8327;0;0;2937
Northavon;Steve Webb;10;Bristol Area;81800;19839;6277;30872;0;0;2068
Norwich North;Ian Gibson;9;Norfolk;76992;15638;21097;7616;0;0;2682
Norwich South;Charles Clarke;9;Norfolk;70409;9567;15904;12251;0;3101;1367
Nottingham East;John Heppell;8;Nottinghamshire;60634;6826;13787;6848;0;0;2630
Nottingham North;Graham Allen;8;Nottinghamshire;61894;5671;17842;5190;0;0;1680
Nottingham South;Alan Simpson;8;Nottinghamshire;68921;9020;16506;7961;0;0;1353
Nuneaton;Bill Olner;7;Warwickshire;73440;17664;19945;5884;0;0;1786
Old Bexley and Sidcup;Derek Conway;11;Bexley;68227;22191;12271;6564;0;0;3546
Oldham East and Saddleworth;Phil Woolas;4;Eastern Manchester;75680;7901;17968;14378;0;0;3120
Oldham West and Royton;Michael Meacher;4;Eastern Manchester;70496;7998;18452;7519;0;0;3593
Orpington;John Horam;11;Bromley;78276;26718;4914;21771;0;0;1331
Oxford East;Andrew Smith;12;Oxfordshire;72234;6992;15405;14442;0;0;4951
Oxford West and Abingdon;Evan Harris;12;Oxfordshire;80195;16653;8725;24336;0;0;2886
Pendle;Gordon Prentice;4;Lancashire;64917;13070;15250;9528;0;0;3284
Penrith and The Border;David Maclean;4;Cumbria;70922;24046;8958;12142;0;0;1736
Peterborough;Stewart Jackson;9;Cambridgeshire;67499;17364;14624;6876;0;0;2340
Plymouth Devonport;Alison Seabeck;10;Devon;72848;10509;18612;8000;0;3324;1568
Plymouth Sutton;Linda Gilroy;10;Devon;67202;11388;15497;8685;0;0;2622
Pontefract and Castleford;Yvette Cooper;5;West Yorkshire;61871;5727;20973;3942;0;0;2305
Poole;Robert Syms;10;Dorset;64178;17571;9376;11583;0;0;1983
Poplar and Canning Town;Jim Fitzpatrick;11;Tower Hamlets;85136;8499;15628;5420;0;6573;2890
Portsmouth North;Sarah McCarthy-Fry;12;Hampshire;62884;14273;15412;6684;0;0;1348
Portsmouth South;Mike Hancock;12;Hampshire;70969;13685;8714;17047;0;0;928
Preston;Mark Hendrick;4;Lancashire;63351;7803;17210;5701;0;0;3367
Pudsey;Paul Truswell;5;West Yorkshire;70411;15391;21261;8551;0;0;1241
Putney;Justine Greening;11;Wandsworth;61498;15497;13731;5965;0;0;1381
Rayleigh;Mark Francois;9;Essex;71996;25609;10883;7406;0;0;2295
Reading East;Rob Wilson;12;Berkshire;72806;15557;15082;10619;0;0;2654
Reading West;Martin Salter;12;Berkshire;69011;14258;18940;6663;0;0;2368
Redcar;Vera Baird;3;Teesside;66947;6954;19968;7852;0;2379;1708
Redditch;Jacqui Smith;7;Hereford and Worcestershire;64121;15296;18012;5602;0;0;1381
Regent's Park and Kensington North;Karen Buck;11;City of Westminster;75886;12065;18196;7569;0;0;2850
Reigate;Crispin Blunt;12;Surrey;65719;20884;8896;9896;0;0;2929
Ribble South;David Borrow;4;Lancashire;75357;18244;20428;7634;0;0;1205
Ribble Valley;Nigel Evans;4;Lancashire;75692;25834;10924;11663;0;0;1345
Richmond;William Hague;5;North Yorkshire;69521;26722;8915;7982;0;0;1581
Richmond Park;Susan Kramer;11;Richmond upon Thames;70555;20280;4768;24011;0;0;2315
Rochdale;Paul Rowen;4;Eastern Manchester;69894;4270;16345;16787;0;0;3434
Rochford and Southend East;James Duddridge;9;Essex;71186;17874;12384;5967;0;0;3241
Romford;Andrew Rosindell;11;Havering;58571;21560;9971;3066;0;0;1885
Romsey;Sandra Gidley;12;Hampshire;72177;22340;4430;22465;0;0;1076
Rossendale and Darwen;Janet Anderson;4;Lancashire;72207;15397;19073;6670;0;0;3297
Rother Valley;Kevin Barron;5;South Yorkshire;67973;7647;21871;6272;0;0;3705
Rotherham;Denis MacShane;5;South Yorkshire;54410;4966;15840;5159;0;0;4013
Rugby and Kenilworth;Jeremy Wright;7;Warwickshire;83303;23447;21891;10143;0;0;1468
Ruislip-Northwood;Nick Hurd;11;Hillingdon;60774;18939;8323;10029;0;0;2379
Runnymede and Weybridge;Philip Hammond;12;Surrey;74172;22366;10017;7771;0;0;3370
Rushcliffe;Kenneth Clarke;8;Nottinghamshire;79913;27899;14925;9813;0;0;3674
Rutland and Melton;Alan Duncan;8;Leicestershire;75823;25237;12307;9153;0;0;2587
Ryedale;John Greenway;5;North Yorkshire;67770;21251;9148;10782;0;0;2939
Saffron Walden;Sir Alan Haselhurst;9;Essex;77600;27263;8755;14255;0;0;2747
Salford;Hazel Blears;4;Central Manchester;53294;3440;13007;5062;0;0;1091
Salisbury;Robert Key;10;Wiltshire;80385;25961;9457;14819;0;0;4085
Scarborough and Whitby;Robert Goodwill;5;North Yorkshire;73806;19248;18003;7495;0;0;2166
Scunthorpe;Elliot Morley;5;Humber area;62669;8392;17355;5556;0;0;1361
Sedgefield;Tony Blair;3;Durham;66666;5972;24421;4935;0;4252;1895
Selby;John Grogan;5;North Yorkshire;78111;22156;22623;7770;0;0;0
Sevenoaks;Michael Fallon;12;Kent;65109;22437;9101;9467;0;0;2293
Sheffield Attercliffe;Clive Betts;5;South Yorkshire;67815;5329;22250;6283;0;0;3157
Sheffield Brightside;David Blunkett;5;South Yorkshire;51379;2205;16876;3232;0;1537;779
Sheffield Central;Richard Caborn;5;South Yorkshire;59862;3094;14950;7895;0;1808;2238
Sheffield Hallam;Nick Clegg;5;South Yorkshire;59606;12028;5110;20710;0;0;2579
Sheffield Heeley;Meg Munn;5;South Yorkshire;59748;4987;18405;7035;0;0;3666
Sheffield Hillsborough;Angela Smith;5;South Yorkshire;75706;6890;23477;12234;0;0;3283
Sherwood;Paddy Tipping;8;Nottinghamshire;75913;16172;22824;6384;0;0;1737
Shipley;Philip Davies;5;West Yorkshire;69575;18608;18186;7018;0;0;3854
Shrewsbury and Atcham;Daniel Kawczynski;7;Shropshire;73193;18960;17152;11487;0;0;2697
Shropshire North;Owen Paterson;7;Shropshire;73477;23061;12041;9175;0;0;2233
Sittingbourne and Sheppey;Derek Wyatt;12;Kent;62950;16972;17051;5183;0;0;1597
Skipton and Ripon;David Curry;5;North Yorkshire;76485;25100;9393;13480;0;0;2548
Sleaford and North Hykeham;Douglas Hogg;8;Lincolnshire;79612;26855;14150;9710;0;0;2682
Slough;Fiona Mactaggart;12;Berkshire;71595;9666;17517;5739;0;0;4173
Solihull;Lorely Burt;7;Coventry and Solihull;77910;20617;8058;20896;0;0;2742
Somerton and Frome;David Heath;10;Somerset;77806;22947;5865;23759;0;0;1531
South Holland and The Deepings;John Hayes;8;Lincolnshire;77453;27544;11764;6244;0;0;2697
South Shields;David Miliband;3;Newcastle area;59403;5207;18269;5957;0;0;773
Southampton Itchen;John Denham;12;Hampshire;78818;11569;20871;9162;0;0;1623
Southampton Test;Alan Whitehead;12;Hampshire;72833;10827;17845;10368;0;0;2743
Southend West;David Amess;9;Essex;64915;18408;9072;9449;0;0;2901
Southport;John Pugh;4;Merseyside;67977;15255;5277;19093;0;0;1576
Southwark North and Bermondsey;Simon Hughes;11;Southwark;77084;4752;12468;17874;0;0;2865
Spelthorne;David Wilshire;12;Surrey;69650;21620;11684;7318;0;0;2207
St Albans;Anne Main;9;Hertfordshire;64595;16953;15592;11561;0;0;1356
St Helens North;Dave Watts;4;Merseyside;69834;7410;22329;8367;0;0;1165
St Helens South;Shaun Woodward;4;Merseyside;65441;4602;19345;10036;0;0;1490
St Ives;Andrew George;10;Cornwall;74716;13968;6583;25577;0;0;4289
Stafford;David Kidney;7;Staffordshire;70359;17768;19889;6390;0;0;1507
Staffordshire Moorlands;Charlotte Atkins;7;Staffordshire;69136;15688;18126;6927;0;0;3512
Staffordshire South;Patrick Cormack;7;Staffordshire;68763;13343;4496;3540;0;2675;1581
Stalybridge and Hyde;James Purnell;4;Eastern Manchester;66013;9187;17535;5532;0;0;3060
Stevenage;Barbara Follett;9;Hertfordshire;66889;14864;18003;7610;0;0;1457
Stockport;Ann Coffey;4;Eastern Manchester;65593;8906;18069;7832;0;0;964
Stockton North;Frank Cook;3;Teesside;63271;7575;20012;6869;0;0;1972
Stockton South;Dari Taylor;3;Teesside;71286;15341;21480;7171;0;0;931
Stoke-on-Trent Central;Mark Fisher;7;Staffordshire;57643;4823;14760;4986;0;0;3338
Stoke-on-Trent North;Joan Walley;7;Staffordshire;58422;6155;16191;4561;0;0;3853
Stoke-on-Trent South;Robert Flello;7;Staffordshire;70612;9046;17727;5894;0;3305;1848
Stone;William Cash;7;Staffordshire;70359;22733;13644;9111;0;0;1548
Stourbridge;Lynda Waltho;7;Black Country;64479;16682;17089;6850;0;0;1087
Stratford-on-Avon;John Maples;7;Warwickshire;84591;28652;10145;16468;0;0;2975
Streatham;Keith Hill;11;Lambeth;79193;7238;18950;11494;0;2245;698
Stretford and Urmston;Beverley Hughes;4;Central Manchester;61979;11566;19417;5323;0;0;1795
Stroud;David Drew;10;Gloucestershire;79748;22177;22527;8026;0;3056;1089
Suffolk Central and Ipswich North;Sir Michael Lord;9;Suffolk;76271;22333;14477;10709;0;0;3347
Suffolk Coastal;John Gummer;9;Suffolk;77423;23415;13730;11637;0;0;3775
Suffolk South;Tim Yeo;9;Suffolk;67799;20471;11917;13865;0;0;2454
Suffolk West;Richard Spring;9;Suffolk;72856;21682;12773;7573;0;0;2177
Sunderland North;Bill Etherington;3;Newcastle area;58146;5724;15719;4277;0;0;3193
Sunderland South;Chris Mullin;3;Newcastle area;62256;6923;17982;4492;0;0;1315
Surrey East;Peter Ainsworth;12;Surrey;73948;27659;7288;11738;0;0;2568
Surrey Heath;Michael Gove;12;Surrey;76090;24642;7989;13797;0;0;1430
Surrey South West;Jeremy Hunt;12;Surrey;72977;26420;4150;20709;0;0;1130
Sussex Mid;Nicholas Soames;12;West Sussex;72114;23765;6280;17875;0;0;1574
Sutton and Cheam;Paul Burstow;11;Sutton;63319;16922;4954;19768;0;0;288
Sutton Coldfield;Andrew Mitchell;7;Birmingham;72995;24308;12025;7710;0;0;2275
Swindon North;Michael Wills;10;Wiltshire;73636;17041;19612;6831;0;0;1401
Swindon South;Anna Snelgrove;10;Wiltshire;72267;16181;17534;7322;0;0;2435
Tamworth;Brian Jenkins;7;Staffordshire;71675;16232;18801;6175;0;0;2532
Tatton;George Osborne;4;Cheshire;64140;21447;9716;9016;0;0;1235
Taunton;Jeremy Browne;10;Somerset;85466;25191;7132;25764;0;0;1441
Teignbridge;Richard Younger-Ross;10;Devon;88674;21593;6931;27808;0;0;4566
Telford;David Wright;7;Shropshire;59277;11100;16506;4941;0;0;1659
Tewkesbury;Laurence Robertson;10;Gloucestershire;72145;22339;9179;12447;0;0;1488
Thanet North;Roger Gale;12;Kent;72734;21699;14065;6279;0;0;1689
Thanet South;Stephen Ladyman;12;Kent;63436;15996;16660;5431;0;0;3155
Thurrock;Andrew Mackinlay;9;Essex;79545;14261;20636;4770;0;0;4025
Tiverton and Honiton;Angela Browning;10;Devon;83375;27838;7944;16787;0;0;5599
Tonbridge and Malling;Sir John Stanley;12;Kent;68444;24357;11005;8980;0;0;1721
Tooting;Sadiq Khan;11;Wandsworth;70504;12533;17914;8110;0;0;3011
Torbay;Adrian Sanders;10;Devon;76474;17288;6972;19317;0;0;3726
Totnes;Anthony Steen;10;Devon;74744;21112;6185;19165;0;0;4113
Tottenham;David Lammy;11;Haringey;66231;4278;18343;5309;0;2014;1720
Truro and St Austell;Matthew Taylor;10;Cornwall;80256;16686;6991;24089;0;0;3798
Tunbridge Wells;Greg Clark;12;Kent;64630;21083;8736;11095;0;0;1568
Twickenham;Vincent Cable;11;Richmond upon Thames;72015;16731;5868;26696;0;0;2392
Tyne Bridge;David Clelland;3;Newcastle area;53565;2962;16151;5751;0;0;1519
Tynemouth;Alan Campbell;3;Newcastle area;64023;16000;20143;6716;0;0;0
Tyneside North;Stephen Byers;3;Newcastle area;64634;7845;22882;6212;0;0;0
Upminster;Angela Watkinson;11;Havering;55075;16820;10778;3128;0;1455;2495
Uxbridge;John Randall;11;Hillingdon;57878;16840;10669;4544;0;0;2325
Vale of York;Anne McIntosh;5;North Yorkshire;76000;26025;12313;12040;0;0;0
Vauxhall;Kate Hoey;11;Lambeth;79637;5405;19744;9767;0;0;2437
Wakefield;Mary Creagh;5;West Yorkshire;73118;13648;18802;7063;0;0;3868
Wallasey;Angela Eagle;4;Merseyside;63764;10976;20085;4770;0;0;840
Walsall North;David Winnick;7;Black Country;63268;9350;15990;4144;0;0;3944
Walsall South;Bruce George;7;Black Country;60370;9687;17633;3240;0;1833;2922
Walthamstow;Neil Gerrard;11;Waltham Forest;63079;6254;17323;9330;0;0;1537
Wansbeck;Denis Murphy;3;Northumberland;63096;5515;20315;9734;0;0;1245
Wansdyke;Dan Norris;10;Bristol Area;70359;18847;20686;10050;0;0;1350
Wantage;Ed Vaizey;12;Oxfordshire;76156;22354;12464;14337;0;0;2776
Warley;John Spellar;7;Black Country;56171;7315;17462;4277;0;0;3033
Warrington North;Helen Jones;4;Cheshire;73352;9428;21632;7699;0;0;1659
Warrington South;Helen Southworth;4;Cheshire;75724;15457;18972;11111;0;0;1257
Warwick and Leamington;James Plaskitt;7;Warwickshire;81205;21972;22238;8119;0;0;2455
Warwickshire North;Mike O'Brien;7;Warwickshire;75435;15008;22561;6212;0;0;3158
Watford;Claire Ward;9;Hertfordshire;76280;14634;16575;15427;0;0;2758
Waveney;Bob Blizzard;9;Suffolk;77138;16590;22505;7497;0;0;3061
Wealden;Charles Hendry;12;East Sussex;82261;28975;9360;13054;0;0;4264
Weaver Vale;Mike Hall;4;Cheshire;69072;11904;18759;7723;0;0;1034
Wellingborough;Peter Bone;8;Northamptonshire;79679;22674;21987;6147;0;0;2197
Wells;David Heathcoat-Amory;10;Somerset;77842;23071;8288;20031;0;0;1575
Welwyn Hatfield;Grant Shapps;9;Hertfordshire;65617;22172;16226;6318;0;0;0
Wentworth;John Healey;5;South Yorkshire;63561;6169;21225;4800;0;0;3402
West Bromwich East;Tom Watson;7;Black Country;60565;8089;19741;4386;0;2329;967
West Bromwich West;Adrian Bailey;7;Black Country;66752;8057;18951;3583;0;3456;870
West Ham;Lyn Brown;11;Newham;62184;3618;15840;3364;0;6039;2105
Westbury;Andrew Murrison;10;Wiltshire;83039;24749;9640;19400;0;0;1815
Westmorland and Lonsdale;Tim Farron;4;Cumbria;69363;22302;3796;22569;0;0;969
Weston-Super-Mare;John Penrose;10;Bristol Area;74900;19804;9169;17725;0;0;2397
Wigan;Neil Turner;4;Western Manchester;64267;7134;18901;6051;0;0;2192
Wiltshire North;James Gray;10;Wiltshire;80896;26282;6794;20979;0;0;2006
Wimbledon;Stephen Hammond;11;Merton;63714;17886;15585;7868;0;0;2065
Winchester;Mark Oaten;12;Hampshire;85810;23749;4782;31225;0;0;1902
Windsor;Adam Afriyie;12;Berkshire;68290;21646;8339;11354;0;0;2354
Wirral South;Ben Chapman;4;Merseyside;58834;13168;16892;8568;0;0;1076
Wirral West;Stephen Hesford;4;Merseyside;61050;16446;17543;6652;0;0;592
Witney;David Cameron;12;Oxfordshire;78053;26571;11845;12415;0;0;3038
Woking;Humfrey Malins;12;Surrey;72676;21838;7507;15226;0;0;1474
Wokingham;John Redwood;12;Berkshire;68614;22174;6991;14934;0;0;1973
Wolverhampton North East;Ken Purchase;7;Black Country;60595;9792;17948;3845;0;0;1371
Wolverhampton South East;Pat McFadden;7;Black Country;54047;6295;16790;3682;0;0;1484
Wolverhampton South West;Robert Marris;7;Black Country;67096;15610;18489;5568;0;0;2012
Woodspring;Liam Fox;10;Bristol Area;71662;21587;11249;15571;0;0;3211
Worcester;Michael Foster;7;Hereford and Worcestershire;72384;16277;19421;7557;0;0;3133
Worcestershire Mid;Peter Luff;7;Hereford and Worcestershire;71546;24783;11456;9796;0;0;2092
Worcestershire West;Sir Michael Spicer;7;Hereford and Worcestershire;66999;20959;4945;18484;0;0;2689
Workington;Tony Cunningham;4;Cumbria;61441;11659;19554;5815;0;0;1709
Worsley;Barbara Keeley;4;Central Manchester;69534;9491;18859;6902;0;0;1694
Worthing East and Shoreham;Tim Loughton;12;West Sussex;72302;19548;11365;10844;0;0;2786
Worthing West;Peter Bottomley;12;West Sussex;71780;21383;8630;12004;0;0;2889
Wrekin, The;Mark Pritchard;7;Shropshire;67291;18899;17957;6608;0;0;1590
Wycombe;Paul Goodman;12;Buckinghamshire;71464;20331;13280;8780;0;0;2036
Wyre Forest;Dr Richard Taylor;7;Hereford and Worcestershire;73192;13489;10716;0;0;18739;4043
Wythenshawe and Sale East;Paul Goggins;4;Central Manchester;71766;8051;18878;7766;0;0;1489
Yeovil;David Laws;10;Somerset;77668;17096;5256;25658;0;0;1903
York, City Of;Hugh Bayley;5;North Yorkshire;75555;11364;21836;10166;0;0;3231
Yorkshire East;Greg Knight;5;Humber area;76648;21215;14932;9075;0;0;1703
Aberavon;Hywel Francis;6;West Glamorgan;51080;3064;18077;4140;3545;0;1278
Alyn and Deeside;Mark Tami;6;Clwyd;58939;8953;17331;6174;1320;0;1718
Blaenau Gwent;Peter Law;6;Gwent;53301;816;11384;1511;843;20505;192
Brecon and Radnorshire;Roger Williams;6;Powys;55171;13277;5755;17182;1404;0;723
Bridgend;Madeleine Moon;6;Mid Glamorgan;63936;9887;16410;7949;2527;0;1086
Caernarfon;Hywel Williams;6;Gwynedd;46393;3483;7538;3508;12747;0;723
Caerphilly;Wayne David;6;Gwent;66939;5711;22190;3861;6831;0;636
Cardiff Central;Jenny Willott;6;South Glamorgan;61001;3339;12398;17991;1271;0;1133
Cardiff North;Julie Morgan;6;South Glamorgan;64341;16561;17707;8483;1936;0;673
Cardiff South and Penarth;Alun Michael;6;South Glamorgan;65710;8210;17447;7529;2023;0;1703
Cardiff West;Kevin Brennan;6;South Glamorgan;59847;7562;15729;6060;4316;0;894
Carmarthen East and Dinefwr;Adam Price;6;Dyfed;53484;5235;10843;3719;17561;0;933
Carmarthen West and Pembrokeshire South;Nick Ainger;6;Dyfed;56245;12043;13953;5399;5582;0;886
Ceredigion;Mark Williams;6;Dyfed;53493;4455;4337;13130;12911;0;1114
Clwyd South;Martyn Jones;6;Clwyd;52353;8460;14808;5105;3111;0;1447
Clwyd West;David Jones;6;Clwyd;55642;12909;12776;4723;3874;0;1332
Conwy;Betty Williams;6;Clwyd;53987;9398;12479;6723;3730;0;1327
Cynon Valley;Ann Clwyd;6;Mid Glamorgan;45369;2062;17074;2991;3815;0;705
Delyn;David Hanson;6;Clwyd;52766;8896;15540;6089;2524;0;955
Gower;Martin Caton;6;West Glamorgan;60925;10083;16786;7291;3089;0;2293
Islwyn;Don Touhig;6;Gwent;50595;3358;19687;3873;3947;0;0
Llanelli;Nia Griffith;6;Dyfed;55678;4844;16592;4550;9358;0;0
Meirionnydd Nant Conwy;Elfyn Llwyd;6;Gwynedd;33443;3402;3983;2192;10597;0;466
Merthyr Tydfil and Rhymney;Dai Havard;6;Mid Glamorgan;54579;2680;18129;4195;2972;0;2000
Monmouth;David Davies;6;Gwent;63093;21396;16869;5852;993;0;543
Montgomeryshire;Lembit Opik;6;Powys;46766;8246;3454;15419;2078;0;900
Neath;Peter Hain;6;West Glamorgan;57607;4136;18835;5112;6125;0;1609
Newport East;Jessica Morden;6;Gwent;54956;7459;14389;7551;1221;0;1205
Newport West;Paul Flynn;6;Gwent;60287;10563;16021;6398;1278;0;1472
Ogmore;Huw Irranca-Davies;6;Mid Glamorgan;52349;4243;18295;4592;3148;0;0
Pontypridd;Kim Howells;6;Mid Glamorgan;65074;5321;20919;7728;4420;0;1246
Preseli Pembrokeshire;Stephen Crabb;6;Dyfed;55502;14106;13499;4963;4752;0;1267
Rhondda;Chris Bryant;6;Mid Glamorgan;51041;1730;21198;3264;4956;0;0
Swansea East;Sian James;6;West Glamorgan;58813;3103;17457;6208;2129;0;1937
Swansea West;Alan Williams;6;West Glamorgan;57946;5285;13833;9564;2150;738;1516
Torfaen;Paul Murphy;6;Gwent;60669;5681;20472;5678;2242;1145;761
Vale of Clwyd;Chris Ruane;6;Clwyd;51982;10206;14875;3820;2309;0;1103
Vale of Glamorgan;John Smith;6;South Glamorgan;68657;17673;19481;6140;2423;0;1607
Wrexham;Ian Lucas;6;Clwyd;48016;6079;13993;7174;1744;0;1395
Ynys Mon;Albert Owen;6;Gwynedd;52512;3915;12278;2418;11036;5216;599
Aberdeen North;Frank Doran;2;Grampian;65714;3456;15557;8762;8168;0;691
Aberdeen South;Anne Begg;2;Grampian;67012;7134;15272;13924;4120;0;1171
Aberdeenshire West and Kincardine;Sir Robert Smith;2;Grampian;65548;11814;5470;19285;4700;0;379
Airdrie and Shotts;Dr John Reid;2;Glasgow area;61955;3271;19568;3792;5484;0;1043
Angus;Michael Weir;2;Tayside;63093;11239;6850;6660;12840;0;556
Argyll and Bute;Alan Reid;2;Argyll and Bute;67325;10150;9696;15786;6716;0;881
Ayr Carrick and Cumnock;Sandra Osborne;2;Ayrshire and Lanark;73448;10436;20433;6341;5932;0;1906
Ayrshire Central;Brian Donohoe;2;Ayrshire and Lanark;68643;9482;19905;6881;4969;0;1634
Ayrshire North and Arran;Katy Clark;2;Ayrshire and Lanark;73737;8121;19417;7264;7938;0;1465
Banff and Buchan;Alex Salmond;2;Grampian;65570;7207;4476;4952;19044;0;1537
Berwickshire, Roxburgh and Selkirk;Michael Moore;2;Borders;71702;13092;7206;18993;3885;0;2212
Caithness Sutherland and Easter Ross;John Thurso;2;Highland;46837;2835;5789;13957;3686;0;1396
Coatbridge, Chryston and Bellshill;Tom Clarke;2;Glasgow area;67385;2775;24725;4605;5206;0;1033
Cumbernauld, Kilsyth and Kirkintilloch East;Rosemary McKenna;2;Glasgow area;64748;2718;20251;5817;8689;0;1613
Dumfries and Galloway;Russell Brown;2;Dumfries and Galloway;74273;18002;20924;4259;6182;0;1524
Dumfriesshire, Clydesdale and Tweeddale;David Mundell;2;Dumfries and Galloway;66045;16141;14403;9046;4075;0;951
Dunbartonshire East;Jo Swinson;2;Glasgow area;64763;7708;15472;19533;2716;0;1295
Dunbartonshire West;John McFall;2;Glasgow area;67805;2679;21600;5999;9047;0;2264
Dundee East;Stewart Hosie;2;Tayside;63335;5061;14325;4498;14708;0;948
Dundee West;James McGovern;2;Tayside;65857;3062;16468;5323;11089;0;994
Dunfermline and West Fife;Rachel Squire;2;Fife;70775;4376;20111;8549;8026;0;1332
East Kilbride, Strathaven and Lesmahagow;Adam Ingram;2;Ayrshire and Lanark;75132;4776;23264;7904;8541;0;3248
East Lothian;Anne Picking;2;Edinburgh area;70989;7315;18983;11363;5995;0;2120
Edinburgh East;Gavin Strang;2;Edinburgh area;64826;4093;15899;9697;6760;0;3260
Edinburgh North and Leith;Mark Lazarowicz;2;Edinburgh area;68038;7969;14597;12444;4344;0;3286
Edinburgh South;Nigel Griffiths;2;Edinburgh area;60993;10291;14188;13783;2635;0;1801
Edinburgh South West;Alistair Darling;2;Edinburgh area;67135;10234;17476;9252;4654;0;2310
Edinburgh West;John Barrett;2;Edinburgh area;65741;8817;8433;22417;4124;0;1474
Falkirk;Eric Joyce;2;Central;76784;4538;23264;7321;9789;0;838
Fife North East;Sir Menzies Campbell;2;Fife;62057;7517;4920;20088;4011;0;2020
Glasgow Central;Mohammad Sarwar;2;Glasgow area;64053;1757;13518;4987;4148;1372;2255
Glasgow East;David Marshall;2;Glasgow area;64130;2135;18775;3665;5268;0;1096
Glasgow North;Ann McKechin;2;Glasgow area;55419;2441;11001;7663;3614;2135;1067
Glasgow North East;Michael Martin;2;Glasgow area;62042;0;15153;0;5019;4036;4210
Glasgow North West;John Robertson;2;Glasgow area;61880;3262;16748;6655;4676;0;2720
Glasgow South;Tom Harris;2;Glasgow area;68837;4836;18153;7321;4860;0;3261
Glasgow South West;Ian Davidson;2;Glasgow area;62005;1786;18653;3593;4757;1666;522
Glenrothes;John MacDougall;2;Fife;66563;2651;19395;4728;8731;0;1861
Gordon;Malcolm Bruce;2;Grampian;71925;7842;8982;20008;7098;0;508
Inverclyde;David Cairns;2;Glasgow area;59291;3692;18318;6123;7059;0;906
Inverness Nairn Badenoch and Strathspey;Danny Alexander;2;Highland;69636;4579;13682;17830;5992;0;2172
Kilmarnock and Loudoun;Des Browne;2;Ayrshire and Lanark;72851;5026;20976;4945;12273;0;1163
Kirkcaldy and Cowdenbeath;Gordon Brown;2;Fife;71606;4308;24278;5450;6062;0;1698
Lanark and Hamilton East;Jimmy Hood;2;Ayrshire and Lanark;73736;5576;20072;8125;7746;0;2070
Linlithgow and East Falkirk;Michael Connarty;2;Central;76739;5486;22121;7100;10919;0;763
Livingston;Robin Cook;2;Edinburgh area;76353;4499;22657;6832;9560;0;789
Midlothian;David Hamilton;2;Edinburgh area;60644;3537;17153;9888;6400;0;726
Moray;Angus Robertson;2;Grampian;66463;8520;7919;7460;14196;0;698
Motherwell and Wishaw;Frank Roy;2;Glasgow area;66987;3440;21327;4464;6105;0;1773
Na h-Eileanan An Iar (Western Isles);Angus MacNeil;2;Western Isles;21576;610;4772;1096;6213;0;1145
Ochil and South Perthshire;Gordon Banks;2;Tayside;70731;10021;14645;6218;13957;0;1856
Orkney and Shetland;Alistair Carmichael;2;Orkney and Shetland;33048;2357;2511;9138;1833;992;911
Paisley and Renfrewshire North;James Sheridan;2;Glasgow area;63076;5566;18697;7464;7696;0;1462
Paisley and Renfrewshire South;Douglas Alexander;2;Glasgow area;60181;3188;19904;6672;6653;0;1443
Perth and North Perthshire;Peter Wishart;2;Tayside;70895;13948;8601;7403;15469;0;509
Renfrewshire East;Jim Murphy;2;Glasgow area;65714;14158;20815;8659;3245;0;528
Ross Skye and Lochaber;Charles Kennedy;2;Highland;50507;3275;4851;19100;3119;0;2193
Rutherglen and Hamilton West;Tommy McAvoy;2;Ayrshire and Lanark;73998;3621;24054;7942;6023;0;1621
Stirling;Anne McGuire;2;Central;64554;10962;15729;9052;5503;0;2445
Antrim East;Sammy Wilson;1;Antrim;58335;8462;1695;15766;828;4869;147
Antrim North;Rev Ian Paisley;1;Antrim;74450;6637;5585;25156;7191;1357;0
Antrim South;Rev William McCrea;1;Antrim;66931;11059;4706;14507;4407;3278;0
Belfast East;Peter Robinson;1;Antrim;53176;9275;844;15152;1029;3746;785
