Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Birmingham Edgbaston;JCJ Knight;7;Birmingham;51654;18869;11335;4829;0;0;0
Birmingham Hall Green;RE Eyre;7;Birmingham;59131;20628;17295;5617;0;0;0
Birmingham Handsworth;ECG Boyle;7;Birmingham;51383;16225;14931;0;0;0;1337
Birmingham Ladywood;VF Yates;7;Birmingham;25294;2621;8895;3580;0;0;0
Birmingham Northfield;WD Chapman;7;Birmingham;83522;24899;36801;0;0;0;1029
Birmingham Perry Barr;C Price;7;Birmingham;48261;16557;20222;0;0;0;0
Birmingham Selly Oak;HE Gurden;7;Birmingham;55187;16533;15756;4333;0;0;0
Birmingham Small Heath;D Howell;7;Birmingham;43686;7471;18075;0;0;0;477
Birmingham Sparkbrook;RSG Hattersley;7;Birmingham;45148;11868;18266;0;0;0;0
Birmingham Stechford;RH Jenkins;7;Birmingham;54565;12727;24598;0;0;0;998
Birmingham Yardley;IL Evans;7;Birmingham;58458;19809;25568;0;0;0;0
Bishop Auckland;HJ Boyden;3;Durham;46256;11936;22015;0;0;0;0
Blackburn;BA Castle;4;Lancashire;54909;18133;25381;0;0;0;0
Blackpool North;NA Miscampbell;4;Lancashire;55884;19173;13863;7699;0;0;0
Blackpool South;PAR Blaker;4;Lancashire;56349;21564;18166;0;0;0;0
Blaydon;RE Woof;3;Newcastle area;49682;11849;26629;0;0;0;0
Blyth;EJ Milne;3;Northumberland;62767;10179;36493;0;0;0;0
Bodmin;PJ Bessel;10;Cornwall;46115;16121;4674;18144;0;0;0
Bolsover;H Neal;8;Derbyshire;49491;6815;30114;0;0;0;0
Bolton East;RL Howarth;4;Western Manchester;58401;18331;26613;0;0;0;0
Bolton West;GJ Oakes;4;Western Manchester;48980;14473;19390;4483;0;0;0
Bootle;S Mahon;4;Merseyside;47131;10813;19412;0;0;0;1931
Bosworth;WL Wyatt;8;Leicestershire;68462;19654;27427;7526;0;0;0
Bournemouth East and Christchurch;JH Cordle;10;Dorset;64708;27047;12598;8698;0;0;0
Bournemouth West;JB Eden;10;Dorset;70141;25740;16334;9389;0;0;0
Bradford East;E Lyons;5;South Yorkshire;40731;8091;18435;0;0;0;0
Bradford North;BT Ford;5;West Yorkshire;50512;17528;21727;0;0;0;0
Bradford South;G Craddock;5;West Yorkshire;57456;15435;22932;5291;0;0;0
Bradford West;CN Haseldine;5;West Yorkshire;49440;18170;19704;0;0;0;0
Brentford and Chiswick;MCJ Barnes;11;Hounslow;37454;14031;14638;2063;0;0;0
Bridgwater;G Wills;10;Somerset;58515;20850;17864;8205;0;0;0
Bridlington;RF Wood;5;Humber area;56333;21976;11939;6349;0;0;0
Brierley Hill;JE Talbot;7;Black Country;84210;34026;32459;0;0;0;0
Brigg;EL Mallalieu;5;Humber area;77484;22391;33699;0;0;0;0
Brighouse and Spenborough;GC Jackson;5;West Yorkshire;55925;21216;25740;0;0;0;0
Brighton Kemptown;DH Hobden;12;East Sussex;61250;24105;24936;0;0;0;0
Brighton Pavilion;LWB Teeling;12;East Sussex;55532;22687;16333;0;0;0;0
Bristol Central;AMF Palmer;10;Bristol area;37363;9410;15399;0;0;0;1322
Bristol North East;RFH Dobson;10;Bristol Area;61554;21727;25699;0;0;0;0
Bristol North West;J Ellis;10;Bristol Area;58894;23526;24195;0;0;0;595
Bristol South;WA Wilkins;10;Bristol Area;56915;12998;26552;0;0;0;0
Bristol South East;AN Wedgwood Benn;10;Bristol Area;66034;19435;30851;0;0;0;0
Bristol West;RG Cooke;10;Bristol Area;48361;19783;8265;6850;0;0;0
Brixton;M Lipton;11;Lambeth;47615;10500;16634;0;0;0;0
Bromley;JL Hunt;11;Bromley;49533;20117;10290;8060;0;0;0
Bromsgrove;JCG Dance;7;Hereford and Worcestershire;76476;32400;28704;0;0;0;0
Buckingham;IR Maxwell;12;Buckinghamshire;61066;22600;24854;4914;0;0;0
Buckinghamshire South;RM Bell;12;Buckinghamshire;82728;33997;17005;15348;0;0;0
Burnley;D Jones;4;Lancashire;52948;11710;25583;5045;0;0;0
Burton;JC Jennings;7;Staffordshire;60034;23773;23496;0;0;0;0
Bury and Radcliffe;D Ensor;4;Western Manchester;66168;22298;26769;4694;0;0;0
Bury St Edmunds;EW Griffiths;9;Suffolk;64609;27782;23140;0;0;0;0
Cambridge;RMD Davies;9;Cambridgeshire;60380;20972;21963;4928;0;0;439
Cambridgeshire;FL Pym;9;Cambridgeshire;67869;25600;20433;7698;0;0;0
Cannock;J Lee;7;Staffordshire;76299;22594;33621;0;0;0;0
Canterbury;DL Crouch;12;Kent;71604;27160;15372;11962;0;0;0
Carlisle;RH Lewis;4;Cumbria;48144;17638;22565;0;0;0;0
Carlton;PW Holland;8;Nottinghamshire;76115;28635;24589;9570;0;0;0
Carshalton;W Elliot;11;Sutton;65971;24615;18746;8988;0;0;0
Cheadle;MP Winstanley;4;Eastern Manchester;91893;31416;12244;32071;0;0;0
Chelmsford;NAF St John-Stevas;9;Essex;73535;28600;23625;8419;0;0;0
Chelsea;WMJ Worsley;11;Kensington and Chelsea;43336;16377;7674;3285;0;0;0
Cheltenham;AD Dodds-Parker;10;Gloucestershire;54964;22683;19768;0;0;0;0
Chertsey;LF Heald;12;Surrey;59844;22584;16231;7852;0;0;0
Chester, City of;JM Temple;4;Cheshire;60295;21673;18870;6516;0;0;0
Chester-le-Street;N Pentland;3;Durham;56345;9720;32467;0;0;0;0
Chesterfield;EG Varley;8;Derbyshire;66748;13443;31542;6227;0;0;0
Chichester;WH Loveys;12;West Sussex;74951;31358;13784;9714;0;0;0
Chigwell;JA Biggs-Davison;9;Essex;54443;20906;18338;5007;0;0;0
Chippenham;D Awdry;10;Wiltshire;54717;18275;10257;17581;0;0;0
Chislehurst;AH Macdonald;11;Bromley;59895;21947;22757;5761;0;0;0
Chorley;C Kenyon;4;Lancashire;61551;22575;27319;0;0;0;0
Cirencester and Tewkesbury;N Ridley;10;Gloucestershire;63568;27690;19919;0;0;0;0
Cities of London and Westminster;JLE Smith;11;City of Westminster;58630;19242;12349;3576;0;0;0
Clapham;M McKay;11;Wandsworth;51885;15379;19555;2968;0;0;0
Cleveland;J Tinn;3;Teesside;78832;22423;34303;7229;0;0;0
Clitheroe;FF Pearson;4;Lancashire;44822;17244;15014;5168;0;0;0
Colchester;A Buck;9;Essex;64843;24320;23305;5714;0;0;0
Colne Valley;RS Wainwright;5;West Yorkshire;52555;3786;19507;22006;0;0;0
Consett;DJ Watkins;3;Durham;55246;10858;29753;0;0;0;0
Cornwall North;JW Pardoe;10;Cornwall;43480;16952;2647;18460;0;0;0
Coventry East;RHS Crossman;7;Coventry and Solihull;78131;18061;36757;4235;0;0;1368
Coventry North;M Edelman;7;Coventry and Solihull;53948;17263;25170;0;0;0;0
Coventry South;W Wilson;7;Coventry and Solihull;70983;25697;31237;0;0;0;0
Crewe;SS Allen;4;Cheshire;52370;15430;24141;0;0;0;0
Crosby;RG Page;4;Merseyside;56318;21980;18674;0;0;0;0
Croydon North East;BB Weatherill;11;Croydon;55094;18302;17714;6007;0;0;0
Croydon North West;FW Harris;11;Croydon;55042;18578;15882;6466;0;0;0
Croydon South;DJ Winnick;11;Croydon;63146;21415;21496;5146;0;0;0
Dagenham;J Parker;11;Barking and Dagenham;69671;10530;35055;0;0;0;1373
Darlington;EJ Fletcher;3;Teesside;57557;19546;23909;3891;0;0;0
Dartford;S Irving;12;Kent;73364;22638;29547;7094;0;0;0
Darwen;C Fletcher-Cooke;4;Lancashire;59066;20598;18863;9339;0;0;0
Dearne valley;E Wainwright;5;South Yorkshire;58721;6121;36735;0;0;0;2170
Deptford;JE Silkin;11;Lewisham;44668;7033;17983;0;0;0;1906
Derby North;N MacDermot;8;Derbyshire;52601;14215;23033;0;0;0;0
Derby South;PJ Noel-Baker;8;Derbyshire;51348;11857;21433;3966;0;0;0
Derbyshire North East;T Swain;8;Derbyshire;78331;19123;38723;0;0;0;0
Derbyshire South East;T Park;8;Derbyshire;72551;26911;32407;0;0;0;0
Derbyshire West;AM Crawley;8;Derbyshire;44414;18383;13791;4874;0;0;0
Devizes;CA Morrison;10;Wiltshire;59237;21429;18832;7730;0;0;0
Devon North;JJ Thorpe;10;Devon;45192;15631;6127;16797;0;0;0
Dewsbury;D Ginsburg;5;West Yorkshire;55180;12361;23027;7593;0;0;0
Don Valley;R Kelley;5;South Yorkshire;74946;14738;43973;0;0;0;0
Doncaster;H Walker;5;South Yorkshire;56013;19689;25777;0;0;0;0
Dorking;GE Sinclair;12;Surrey;54296;23087;12201;7629;0;0;0
Dorset North;RH Glyn;10;Dorset;52414;20520;7090;15005;0;0;0
Dorset South;EM King;10;Dorset;61700;22997;21120;5862;0;0;0
Dorset West;KSDW Digby;10;Dorset;45937;17709;11757;7676;0;0;0
Dover;DH Ennals;12;Kent;65664;24040;27256;3981;0;0;0
Dudley;GEC Wigg;7;Black Country;74964;22671;32693;0;0;0;0
Dulwich;SC Silkin;11;Lambeth;63891;18173;24469;4458;0;0;0
Durham North West;E Armstrong;3;Durham;46789;9070;25260;0;0;0;0
Durham, City Of;CFC Grey;3;Durham;61021;13383;32200;0;0;0;0
Ealing North;WJ Molloy;11;Ealing;59315;21153;23730;3858;0;0;0
Ealing South;B Batsford;11;Ealing;51283;18968;13885;4473;0;0;0
Easington;E Shinwell;3;Durham;55923;7350;32097;0;0;0;0
East Grinstead;GJ Smith;12;West Sussex;74383;31595;11938;13611;0;0;0
East Ham North;RE Prentice;11;Tower Hamlets;35016;7729;14911;0;0;0;0
East Ham South;AE Oram;11;Tower Hamlets;38197;7540;17543;0;0;0;0
Eastbourne;CS Taylor;12;East Sussex;72870;26039;12620;16746;0;0;883
Eastleigh;DEC Price;12;Hampshire;63992;24337;23636;5617;0;0;0
Eccles;L Carter-Jones;4;Central Manchester;56709;15776;25033;0;0;0;1239
Edmonton;AH Albu;11;Enfield;62520;18697;26422;0;0;0;0
Enfield East;J Mackie;11;Enfield;45487;11245;18772;4189;0;0;0
Enfield West;IN Macleod;11;Enfield;47940;20675;10518;7202;0;0;0
Epping;AS Newens;9;Essex;97645;31406;38914;10162;0;0;0
Epsom;PAG Rawlinson;12;Surrey;72684;31434;13841;12305;0;0;0
Erith and Crayford;AJ Welbeloved;11;Bexley;53466;15033;24243;3827;0;0;556
Esher;WR Brown;12;Surrey;75593;32649;15023;11310;0;0;0
Essex South East;BR Braine;9;Essex;85151;31942;26208;7706;0;0;0
Eton and Slough;J Lestor;12;Berkshire;56795;21890;26553;0;0;0;0
Exeter;GP Dunwoody;10;Devon;54624;18613;22199;4869;0;0;0
Eye;H Harrison;9;Suffolk;57851;21044;17431;8661;0;0;0
Falmouth and Camborne;JEO Dunwoody;10;Cornwall;55323;18131;21394;6144;0;0;0
Farnham;M Macmillan;12;Surrey;53814;21028;9988;12036;0;0;0
Farnworth;E Thornton;4;Western Manchester;60634;15329;30015;0;0;0;0
Faversham;TG Boston;12;Kent;62896;23886;26375;0;0;0;0
Feltham;RW Kerr;11;Hounslow;53697;13932;22389;5206;0;0;0
Finchley;MH Thatcher;11;Barnet;68422;23968;14504;13070;0;0;0
Folkestone and Hythe;AP Costain;12;Kent;54573;22964;15562;0;0;0;0
Fulham;M Stewart;11;Hammersmith and Fulham;45085;13094;20080;0;0;0;1261
Fylde North;W Clegg;4;Lancashire;61526;24217;14045;6058;0;0;826
Fylde South;CG Lancaster;4;Lancashire;73462;29779;13455;11532;0;0;0
Gainsborough;M Kimball;8;Lincolnshire;52428;18770;14904;6064;0;0;0
Gateshead East;B Conlan;3;Newcastle area;52442;12084;27628;0;0;0;0
Gateshead West;HE Randall;3;Newcastle area;38878;6878;20381;0;0;0;0
Gillingham;FFA Burden;12;Kent;51874;20158;17018;3546;0;0;0
Gloucester;J Diamond;10;Gloucestershire;55703;15678;20951;6540;0;0;0
Gloucestershire South;FV Corfield;10;Bristol Area;74023;28224;26800;7421;0;0;0
Gloucestershire West;CW Loughlin;10;Gloucestershire;57443;15476;23181;6137;0;0;0
Goole;G Jeger;5;Humber area;56112;13969;26117;0;0;0;952
Gosport and Fareham;RFB Bennett;12;Hampshire;84033;32752;21726;8849;0;0;0
Grantham;JB Godber;8;Lincolnshire;64423;24748;22590;4503;0;0;0
Gravesend;AJ Murray;12;Kent;74175;25484;30276;5092;0;0;0
Greenwich;RW Marsh;11;Greenwich;55477;13200;24359;0;0;0;0
Grimsby;CAR Crosland;5;Humber area;61270;18662;26788;0;0;0;0
Guildford;DAR Howell;12;Surrey;60815;24116;15771;7992;0;0;0
Hackney Central;HW Butler;11;Hackney;58513;7440;21466;4762;0;0;0
Halifax;SCW Summerskill;5;West Yorkshire;62754;19689;25391;5423;0;0;0
Haltemprice;PHB Wall;5;Humber area;61232;25566;13017;8277;0;0;0
Hammersmith North;F Tomney;11;Hammersmith and Fulham;44397;8857;19522;0;0;0;0
Hampstead;BCG Whitaker;11;Camden;67798;20710;22963;5182;0;0;211
Harborough;JA Farr;8;Leicestershire;86198;32450;25453;12475;0;0;0
Harrogate;JE Ramsden;5;North Yorkshire;56021;22932;9267;9518;0;0;0
Harrow Central;JA Grant;11;Harrow;44195;15971;14341;5118;0;0;0
Harrow East;RD Roebuck;11;Harrow;47267;16996;17374;4749;0;0;0
Harrow West;AJ Page;11;Harrow;53210;22660;12313;7676;0;0;0
Hartlepools, The;EL Leadbitter;3;Teesside;59079;18857;27509;0;0;0;0
Harwich;JE Ridsdale;9;Essex;70597;24975;18335;9219;0;0;0
Hastings;N Cooper-Key;12;East Sussex;49802;15324;12984;9744;0;0;0
Hayes and Harlington;AM Skeffington;11;Hillingdon;45797;11883;20707;0;0;0;698
Hemel Hempstead;JH Allason;9;Hertfordshire;84310;31742;29704;9970;0;0;0
Hemsworth;A Beaney;5;West Yorkshire;64521;7165;41887;0;0;0;0
Hendon North;CI Orr-Ewing;11;Barnet;49784;18468;17868;3503;0;0;0
Hendon South;HV Munro-Lucas-Tooth;11;Barnet;52112;17176;13120;7633;0;0;0
Henley;JA Hay;12;Oxfordshire;69584;28994;23320;0;0;0;0
Hereford;D Gibson-Watt;7;Hereford and Worcestershire;50853;17529;14782;6996;0;0;0
Hertford;Ld Balniel;9;Hertfordshire;76234;32302;31508;0;0;0;0
Hertfordshire East;D Walker-Smith;9;Hertfordshire;79322;29618;24412;9501;0;0;0
Hertfordshire South West;GJM Longden;9;Hertfordshire;74777;28378;25186;8590;0;0;0
Heston and Isleworth;RR Harris;11;Hounslow;51400;18222;17296;5559;0;0;0
Hexham;AGF Rippon;3;Northumberland;55320;20889;16105;6434;0;0;0
Heywood and Royton;J Barnett;4;Eastern Manchester;63438;19048;24701;6732;0;0;0
High Peak;PM Jackson;8;Derbyshire;48747;16124;16938;7990;0;0;0
Hitchin;SVTB Williams;9;Hertfordshire;90840;32483;42233;0;0;0;0
Holborn and St Pancras South;LM Jeger;11;Camden;41366;10982;16128;0;0;0;0
Holland with Boston;R Body;8;Lincolnshire;70765;26683;26367;0;0;0;0
Honiton;R Matthew;10;Devon;63047;26966;13257;9342;0;0;0
Horncastle;PHB Tapsell;8;Lincolnshire;42625;15090;9715;7552;0;0;0
Hornchurch;AL Williams;11;Havering;90969;35373;38406;0;0;0;0
Hornsey;HAL Rossi;11;Haringey;65740;21116;20501;5026;0;0;1184
Horsham;PM Hordern;12;West Sussex;88872;32139;26098;11930;0;0;0
Houghton-le-Spring;TW Urwin;3;Newcastle area;56001;9304;32067;0;0;0;0
Hove;WFM Maddan;12;East Sussex;69807;28799;12909;8037;0;0;574
Howden;PEO Bryan;5;Humber area;48768;17701;9421;7885;0;0;0
Huddersfield East;JPW Mallalieu;5;West Yorkshire;50509;11081;21960;6303;0;0;0
Huddersfield West;K Lomas;5;West Yorkshire;49813;13514;17990;9470;0;0;0
Hull East;H Pursey;5;Humber area;71694;11385;34457;6795;0;0;0
Hull North;JK McNamara;5;Humber area;61112;17871;26640;3747;0;0;0
Hull West;J Johnson;5;Humber area;58743;14551;26816;0;0;0;0
Huntingdonshire;DLM Renton;9;Cambridgeshire;53745;20504;15276;5900;0;0;0
Huyton;JH Wilson;4;Merseyside;88288;20182;41122;0;0;0;585
Ilford North;TLISV Iremonger;11;Redbridge;66569;23736;20392;6953;0;0;0
Ilford South;AJ Shaw;11;Redbridge;56302;18093;20613;4606;0;0;0
Ilkeston;LR Fletcher;8;Derbyshire;68378;15582;36522;0;0;0;0
Ince;MT McGuire;4;Cheshire;55703;11075;30915;0;0;0;0
Ipswich;D Foot;9;Suffolk;78351;23440;30313;6200;0;0;769
Isle of Ely;H Legge-Bourke;9;Cambridgeshire;60758;21320;19566;5250;0;0;0
Isle of Thanet;WR Rees-Davies;12;Kent;81498;29302;24416;7952;0;0;0
Isle of Wight;HFM Woodnutt;12;Hampshire;70877;25862;15411;11915;0;0;0
Islington East;EGM Fletcher;11;Islington;45416;7490;15009;2288;0;0;1127
Islington North;GW Reynolds;11;Islington;50203;8357;16188;2682;0;0;0
Islington South West;A Evans;11;Islington;48995;5903;16206;0;0;0;2843
Jarrow;E Fernyhough;3;Newcastle area;50158;12449;26006;0;0;0;0
Keighley;J Binns;5;West Yorkshire;48006;18027;22039;0;0;0;0
Kensington North;GHR Rogers;11;Kensington and Chelsea;47081;10749;16012;2462;0;0;0
Kensington South;WL Roots;11;Kensington and Chelsea;55660;21050;6419;4871;0;0;0
Kettering;G de Freitas;8;Northamptonshire;82509;23877;35337;7903;0;0;0
Kidderminster;ETC Brinton;7;Hereford and Worcestershire;62688;24628;21451;0;0;0;1292
King's Lynn;JD Page;9;Norfolk;53832;21305;23324;0;0;0;0
Kingston upon Thames;JA Boyd-Carpenter;11;Kingston upon Thames;57705;22781;14915;6722;0;0;0
Knutsford;WH Bromley-Davenport;4;Cheshire;65156;26550;12174;12839;0;0;0
Lancaster;S Henig;4;Lancashire;43611;16357;18168;0;0;0;0
Leeds East;DW Healey;5;West Yorkshire;67189;18796;30073;0;0;0;0
Leeds North East;K Joseph;5;West Yorkshire;53824;20813;15851;0;0;0;0
Leeds North West;D Kaberry;5;West Yorkshire;74191;30168;24044;0;0;0;0
Leeds South;M Rees;5;West Yorkshire;49474;9813;23171;0;0;0;714
Leeds South East;AM Bacon;5;West Yorkshire;33199;5743;14663;0;0;0;0
Leeds West;TC Pannell;5;West Yorkshire;60176;13883;24391;5062;0;0;0
Leek;H Davies;7;Staffordshire;79880;27573;35334;0;0;0;0
Leicester North East;TG Bradley;8;Leicestershire;41772;10769;17007;3703;0;0;0
Leicester North West;B Janner;8;Leicestershire;48605;14015;21822;0;0;0;0
Leicester South East;WJ Peel;8;Leicestershire;53803;23615;15819;0;0;0;0
Leicester South West;HW Bowden;8;Leicestershire;43373;13268;18822;0;0;0;0
Leigh;H Boardman;4;Western Manchester;57930;13490;29552;0;0;0;0
Leominster;C Bossom;7;Hereford and Worcestershire;38880;15045;6536;7647;0;0;0
Lewes;TVH Beamish;12;East Sussex;67413;27529;14561;9328;0;0;0
Lewisham North;RD Moyle;11;Lewisham;49532;17989;20352;0;0;0;0
Lewisham South;CA Johnson;11;Lewisham;49501;11247;21165;4779;0;0;0
Lewisham West;JMY Dickens;11;Lewisham;52858;18984;21018;0;0;0;0
Leyton;PCG Walker;11;Waltham Forest;64727;18157;26803;3851;0;0;441
Lichfield and Tamworth;JW Snow;7;Staffordshire;65728;23837;27971;0;0;0;0
Lincoln;D Taverne;8;Lincolnshire;50165;16469;23006;0;0;0;0
Liverpool Edge Hill;AJ Irvine;4;Merseyside;47704;10662;18203;0;0;0;0
Liverpool Exchange;EM Braddock;4;Merseyside;40319;5372;15089;0;0;0;0
Liverpool Garston;TVN Fortescue;4;Merseyside;66678;24716;20746;0;0;0;0
Liverpool Kirkdale;JA Dunn;4;Merseyside;49429;13219;19233;0;0;0;0
Liverpool Scotland;WH Alldritt;4;Merseyside;38176;4730;14244;0;0;0;779
Liverpool Toxteth;R Crawshaw;4;Merseyside;44261;12643;16488;0;0;0;0
Liverpool Walton;ES Heffer;4;Merseyside;51373;15617;20950;0;0;0;0
Liverpool Wavertree;JDRT Tilney;4;Merseyside;55631;19179;13529;6771;0;0;0
Liverpool West Derby;E Ogden;4;Merseyside;51948;15150;19988;0;0;0;0
Loughborough;JD Cronin;8;Leicestershire;55583;16911;22935;5875;0;0;0
Louth;C Osborne;8;Lincolnshire;57946;19977;15885;7222;0;0;0
Lowestoft;JML Prior;9;Suffolk;62881;24063;23705;4513;0;0;0
Ludlow;JE Moore;7;Shropshire;48370;19603;16123;0;0;0;0
Luton;W Howie;9;Bedfordshire;59725;20605;23069;3049;0;0;586
Macclesfield;AV Harvey;4;Cheshire;64639;24736;20533;7545;0;0;0
Maidstone;JJ Wells;12;Kent;71882;29208;24214;0;0;0;0
Maldon;ABC Harrison;9;Essex;59616;22572;22066;5015;0;0;0
Manchester Ardwick;LM Lever;4;Central Manchester;46208;9251;17274;0;0;0;796
Manchester Blackley;PB Rose;4;Central Manchester;54498;15271;21571;4297;0;0;0
Manchester Cheetham;NH Lever;4;Central Manchester;35201;5844;14206;0;0;0;0
Manchester Exchange;WD Griffiths;4;Central Manchester;26400;3761;10425;0;0;0;0
Manchester Gorton;K Zilliacus;4;Central Manchester;56706;16418;24726;0;0;0;0
Manchester Moss Side;FH Taylor;4;Central Manchester;45243;13436;12353;3801;0;0;0
Manchester Openshaw;CR Morris;4;Central Manchester;51682;10465;22103;0;0;0;1479
Manchester Withington;RA Cary;4;Central Manchester;54585;16676;16029;6150;0;0;0
Manchester Wythenshawe;A Morris;4;Central Manchester;69229;18548;27485;5717;0;0;0
Mansfield;JD Concannon;8;Nottinghamshire;60024;9987;28849;5483;0;0;590
Melton;M Pike;8;Leicestershire;79616;30776;23181;10108;0;0;0
Meriden;CJS Rowland;7;Coventry and Solihull;73621;29250;33831;0;0;0;0
Merton and Morden;HE Atkins;11;Merton;48807;20028;19608;0;0;0;0
Middlesbrough East;A Bottomley;3;Teesside;55407;9420;28404;0;0;0;0
Middlesbrough West;JW Bray;3;Teesside;53276;19756;23649;0;0;0;0
Middleton and Prestwich;DW Coe;4;Eastern Manchester;68602;20121;23938;9457;0;0;0
Mitcham;LR Carr;11;Merton;66709;24234;23706;4470;0;0;580
Morecambe and Lonsdale;AGF Hall-Davis;4;Lancashire;60764;24138;13838;8526;0;0;0
Morpeth;WJ Owen;3;Northumberland;44096;8698;25223;0;0;0;0
Nantwich;R Grant-Ferris;4;Cheshire;47685;16543;14310;6950;0;0;0
Nelson and Colne;SS Silverman;4;Lancashire;46144;13829;18406;0;0;0;5117
New Forest;OE Crosthwaite-Eyre;12;Hampshire;71884;27292;14260;11757;0;0;0
Newark;ES Bishop;8;Nottinghamshire;59584;20913;27402;0;0;0;0
Newbury;J Astor;12;Berkshire;72348;25908;21762;9571;0;0;0
Newcastle upon Tyne Central;EW Short;3;Newcastle area;38209;5474;19291;0;0;0;404
Newcastle upon Tyne East;GW Rhodes;3;Newcastle area;46563;15082;22408;0;0;0;0
Newcastle upon Tyne North;RW Elliott;3;Newcastle area;40900;15243;12550;2902;0;0;0
Newcastle upon Tyne West;RC Brown;3;Newcastle area;63628;18002;30219;0;0;0;0
Newcastle-under-Lyme;ST Swingler;7;Staffordshire;63872;19497;31548;0;0;0;0
Newton;F Lee;4;Merseyside;75328;21845;36901;0;0;0;0
Norfolk Central;IHJL Gilmour;9;Norfolk;64492;27935;23529;0;0;0;0
Norfolk North;B Hazell;9;Norfolk;49108;20059;20796;0;0;0;0
Norfolk South;JEB Hill;9;Norfolk;46558;16968;16849;4079;0;0;0
Norfolk South West;PL Hawkins;9;Norfolk;41651;17880;17105;0;0;0;0
Normanton;A Roberts;5;West Yorkshire;51807;9084;29416;0;0;0;0
Northampton;RT Paget;8;Northamptonshire;72781;24052;31541;0;0;0;0
Northamptonshire South;A Jones;8;Northamptonshire;57626;25023;22332;0;0;0;0
Northwich;JG Foster;4;Cheshire;44412;16483;15780;4310;0;0;0
Norwich North;GD Wallace;9;Norfolk;38580;9851;18777;0;0;0;0
Norwich South;CBB Norwood;9;Norfolk;42045;15808;19163;0;0;0;0
Norwood;JD Fraser;11;Lambeth;54592;16830;19103;3256;0;0;0
Nottingham Central;JJ Dunnett;8;Nottinghamshire;53542;14922;21348;0;0;0;0
Nottingham North;WC Whitlock;8;Nottinghamshire;67321;18590;30260;0;0;0;1070
Nottingham South;GH Perry;8;Nottinghamshire;64597;24264;24580;0;0;0;0
Nottingham West;M English;8;Nottinghamshire;52561;17311;23859;0;0;0;0
Nuneaton;F Cousins;7;Warwickshire;63826;16049;27452;7356;0;0;0
