Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Bristol South East;ANW Benn;10;Bristol Area;73034;23488;29176;0;0;0;0
Bristol West;RG Cooke;10;Bristol Area;50334;20110;8175;5108;0;0;0
Brixton;M Lipton;11;Lambeth;43372;9727;13053;0;0;0;0
Bromley;JL Hunt;11;Bromley;54396;22364;9328;5982;0;0;0
Bromsgrove;JCG Dance;7;Hereford and Worcestershire;83932;37544;26670;0;0;0;0
Buckingham;WR Benyon;12;Buckinghamshire;72262;28088;25567;5475;0;0;0
Buckinghamshire South;RM Bell;12;Buckinghamshire;93824;40039;16465;11750;0;0;0
Burnley;D Jones;4;Lancashire;56086;14846;24200;3446;0;0;0
Burton;JC Jennings;7;Staffordshire;66790;27428;23063;0;0;0;0
Bury and Radcliffe;MM Fidler;4;Western Manchester;74576;29796;26592;0;0;0;0
Bury St Edmunds;EW Griffiths;9;Suffolk;77665;36688;23286;0;0;0;0
Cambridge;DWSS Lane;9;Cambridgeshire;65554;26252;21191;0;0;0;0
Cambridgeshire;FL Pym;9;Cambridgeshire;78316;32264;19993;6861;0;0;0
Cannock;PT Cormack;7;Staffordshire;90061;32665;31136;0;0;0;0
Canterbury;DL Crouch;12;Kent;80395;33222;15172;11553;0;0;0
Carlisle;RH Lewis;4;Cumbria;52330;19241;21866;0;0;0;0
Carlton;PW Holland;8;Nottinghamshire;89570;39840;27043;0;0;0;0
Carshalton;W Elliot;11;Sutton;71164;27342;16896;6411;0;0;0
Cheadle;T Normanton;4;Eastern Manchester;107331;39728;8062;37974;0;0;0
Chelmsford;NAF St John-Stevas;9;Essex;88312;36821;23780;5811;0;0;350
Chelsea;WMJ Worsley;11;Kensington and Chelsea;44141;15852;5737;2136;0;0;514
Cheltenham;AD Dodds-Parker;10;Gloucestershire;60188;22823;14213;8431;0;0;0
Chertsey;WMJ Grylls;12;Surrey;67782;27239;15653;5239;0;0;0
Chester, City of;JM Temple;4;Cheshire;67984;25877;18872;4978;0;0;0
Chester-le-Street;N Pentland;3;Durham;63872;13363;33694;0;0;0;0
Chesterfield;EG Varley;8;Derbyshire;71143;16217;30386;4891;0;0;0
Chichester;CJ Chataway;12;West Sussex;87116;38120;12574;10205;0;0;0
Chigwell;JA Biggs-Davison;9;Essex;61055;26404;17972;0;0;0;0
Chippenham;DE Awdry;10;Wiltshire;63305;24371;10807;13833;0;0;0
Chislehurst;P Hornsby-Smith;11;Bromley;66561;24650;21287;4268;0;0;0
Chorley;CM Monks;4;Lancashire;71338;26577;24900;4428;0;0;334
Cirencester and Tewkesbury;N Ridley;10;Gloucestershire;73124;30217;16131;7593;0;0;0
Cities of London and Westminster;CS Tugendhat;11;City of Westminster;58987;19102;10062;2708;0;0;299
Clapham;WJM Shelton;11;Wandsworth;53005;16593;13473;2982;0;0;300
Cleveland;J Tinn;3;Teesside;92328;31130;36213;0;0;0;0
Clitheroe;AD Walder;4;Lancashire;49858;20430;14158;4965;0;0;0
Colchester;PAF Buck;9;Essex;74946;30562;20325;7248;0;0;0
Colne Valley;DG Clark;5;West Yorkshire;58638;10417;18896;18040;0;0;0
Consett;DJ Watkins;3;Durham;58289;11914;28985;0;0;0;0
Cornwall North;JW Pardoe;10;Cornwall;47979;19233;1741;19863;0;0;0
Coventry East;RHS Crossman;7;Coventry and Solihull;86692;24010;36275;0;0;0;841
Coventry North;M Edelman;7;Coventry and Solihull;56787;18344;24004;0;0;0;0
Coventry South;W Wilson;7;Coventry and Solihull;77698;27816;30010;0;0;0;0
Crewe;SS Allen;4;Cheshire;57535;18678;22160;0;0;0;0
Crosby;RG Page;4;Merseyside;59336;24042;18350;0;0;0;0
Croydon North East;BB Weatherill;11;Croydon;58819;20351;16373;4210;0;0;0
Croydon North West;RG Taylor;11;Croydon;57066;19260;14687;4666;0;0;0
Croydon South;RHM Thompson;11;Croydon;73281;25986;22283;3673;0;0;303
Dagenham;J Parker;11;Barking and Dagenham;75005;11976;31335;0;0;0;982
Darlington;EJ Fletcher;3;Teesside;62630;19447;23208;5222;0;0;0
Dartford;PJE Trew;12;Kent;81784;27822;27262;5453;0;0;0
Darwen;C Fletcher-Cooke;4;Lancashire;66596;26728;17634;6663;0;0;0
Dearne valley;E Wainwright;5;South Yorkshire;62999;6848;33966;4426;0;0;0
Deptford;JE Silkin;11;Lewisham;42628;7355;14672;0;0;0;1277
Derby North;P Whitehead;8;Derbyshire;57228;16635;20114;0;0;0;0
Derby South;WH Johnson;8;Derbyshire;52999;16258;19407;0;0;0;0
Derbyshire North East;TH Swain;8;Derbyshire;89892;24550;38181;0;0;0;0
Derbyshire South East;PL Rost;8;Derbyshire;81697;32185;29461;0;0;0;0
Derbyshire West;JSR Scott-Hopkins;8;Derbyshire;47830;22692;13976;0;0;0;0
Devizes;CA Morrison;10;Wiltshire;72396;28475;20442;6210;0;0;0
Devon North;JJ Thorpe;10;Devon;50504;18524;5268;18893;0;0;175
Dewsbury;D Ginsburg;5;West Yorkshire;60613;17468;22015;5688;0;0;0
Don Valley;R Kelley;5;South Yorkshire;83730;18673;42496;0;0;0;0
Doncaster;H Walker;5;South Yorkshire;59811;19431;22658;2648;0;0;0
Dorking;GE Sinclair;12;Surrey;58973;25393;10523;7103;0;0;0
Dorset North;DP James;10;Dorset;62693;28471;8626;12095;0;0;0
Dorset South;EM King;10;Dorset;67073;27580;20716;4680;0;0;0
Dorset West;KSDW Digby;10;Dorset;50716;21081;10536;7314;0;0;0
Dover;PWI Rees;12;Kent;72670;30103;28454;0;0;0;0
Dudley;JW Gilbert;7;Black Country;81569;29163;29499;0;0;0;0
Dulwich;SC Silkin;11;Lambeth;66338;19250;20145;3301;0;0;0
Durham North West;E Armstrong;3;Durham;47817;10590;24245;0;0;0;0
Durham, City Of;WM Hughes;3;Durham;68886;16707;33766;0;0;0;0
Ealing North;WJ Molloy;11;Ealing;64159;23139;23459;0;0;0;0
Ealing South;BCC Batsford;11;Ealing;53779;19326;12042;3784;0;0;0
Easington;JD Dormand;3;Durham;60441;8457;33418;0;0;0;0
East Grinstead;G Johnson Smith;12;West Sussex;86537;38359;12014;12343;0;0;0
East Ham North;RE Prentice;11;Tower Hamlets;36731;7735;11557;0;0;0;0
East Ham South;AE Oram;11;Tower Hamlets;39996;8402;13638;0;0;0;0
Eastbourne;CS Taylor;12;East Sussex;84272;30296;8475;23308;0;0;0
Eastleigh;DEC Price;12;Hampshire;75710;30300;22248;6825;0;0;0
Eccles;L Carter-Jones;4;Central Manchester;59212;18458;23913;0;0;0;643
Edmonton;AH Albu;11;Enfield;63277;18481;20626;2937;0;0;0
Enfield East;J Mackie;11;Enfield;48303;12403;16433;3373;0;0;0
Enfield West;IN Macleod;11;Enfield;53032;21858;9896;4820;0;0;1175
Epping;NB Tebbit;9;Essex;115543;43615;41040;0;0;0;0
Epsom;PAG Rawlinson;12;Surrey;79959;35541;12767;9563;0;0;0
Erith and Crayford;AJ Wellbeloved;11;Bexley;57763;18158;23012;0;0;0;0
Esher;DCM Mather;12;Surrey;84762;37727;14449;8845;0;0;0
Essex South East;BR Braine;9;Essex;100307;41589;23684;6811;0;0;0
Eton and Slough;J Lestor;12;Berkshire;62941;21436;24103;3407;0;0;0
Exeter;JG Hannam;10;Devon;59420;21680;20409;6072;0;0;0
Eye;JH Harrison;9;Suffolk;63739;26099;17735;5962;0;0;0
Falmouth and Camborne;WD Mudd;10;Cornwall;62048;21477;19954;5843;0;0;960
Farnham;MV Macmillan;12;Surrey;60008;25113;8870;10178;0;0;0
Farnworth;JFH Roper;4;Western Manchester;69554;20867;29392;0;0;0;0
Faversham;RD Moate;12;Kent;71730;29914;26103;0;0;0;0
Feltham;RW Kerr;11;Hounslow;60336;16006;21561;3536;0;0;0
Finchley;M Thatcher;11;Barnet;72569;25480;14295;7614;0;0;0
Folkestone and Hythe;AP Costain;12;Kent;61072;27031;13772;0;0;0;1219
Fulham;RMM Stewart;11;Hammersmith and Fulham;43114;12807;16312;0;0;0;533
Fylde North;W Clegg;4;Lancashire;71632;33667;15235;0;0;0;0
Fylde South;EL Gardner;4;Lancashire;85295;39459;13354;9214;0;0;0
Gainsborough;MR Kimball;8;Lincolnshire;59172;22163;14454;7543;0;0;0
Gateshead East;B Conlan;3;Newcastle area;62231;15489;28524;0;0;0;0
Gateshead West;JR Horam;3;Newcastle area;34464;7328;15622;0;0;0;0
Gillingham;FFA Burden;12;Kent;59800;25813;18057;0;0;0;0
Gloucester;S Oppenheim;10;Gloucestershire;61229;21838;20777;3935;0;0;0
Gloucestershire South;FV Corfield;10;Bristol Area;87572;35045;26067;7680;0;0;0
Gloucestershire West;CW Loughlin;10;Gloucestershire;63740;21530;22637;4932;0;0;0
Goole;G Jeger;5;Humber area;63164;17457;26424;0;0;0;0
Gosport and Fareham;RFB Bennett;12;Hampshire;100742;39234;21262;11754;0;0;0
Grantham;JB Godber;8;Lincolnshire;73728;33070;23296;0;0;0;0
Gravesend;RL White;12;Kent;84111;29924;28711;5234;0;0;0
Greenwich;RW Marsh;11;Greenwich;56831;13195;20804;3319;0;0;0
Grimsby;CAR Crossland;5;Humber area;65636;17460;23571;3850;0;0;0
Guildford;DAR Howell;12;Surrey;68219;27203;13108;8822;0;0;0
Hackney Central;SC Davis;11;Hackney;53120;9339;17380;0;0;0;252
Halifax;S Summerskill;5;West Yorkshire;66253;23828;24026;0;0;0;847
Haltemprice;PHB Wall;5;Humber area;74901;30042;15862;10129;0;0;0
Hammersmith North;F Tomney;11;Hammersmith and Fulham;41520;9615;16145;0;0;0;0
Hampstead;G Finsberg;11;Camden;71949;21264;20790;3550;0;0;0
Harborough;JA Farr;8;Leicestershire;103381;44933;25728;9079;0;0;0
Harrogate;JE Ramsden;5;North Yorkshire;62617;26167;8797;8825;0;0;0
Harrow Central;JA Grant;11;Harrow;45910;16525;12561;3449;0;0;358
Harrow East;HJM Dykes;11;Harrow;50395;19517;15496;3185;0;0;72
Harrow West;AJ Page;11;Harrow;57418;24867;11462;5440;0;0;0
Hartlepools, The;EL Leadbitter;3;Teesside;64403;20188;27704;0;0;0;0
Harwich;JE Ridsdale;9;Essex;82198;32754;19923;8519;0;0;0
Hastings;KR Warren;12;East Sussex;55297;20364;13549;6324;0;0;0
Hayes and Harlington;AM Skeffington;11;Hillingdon;49609;13728;19192;0;0;0;372
Hemel Hempstead;JH Allason;9;Hertfordshire;99561;40417;28067;9274;0;0;0
Hemsworth;A Beaney;5;West Yorkshire;68916;9534;40013;0;0;0;0
Hendon North;JM Gorst;11;Barnet;52021;18192;15013;3704;0;0;0
Hendon South;PJM Thomas;11;Barnet;55560;18901;12712;4981;0;0;0
Henley;JA Hay;12;Oxfordshire;84618;33452;19310;8907;0;0;960
Hereford;JD Gibson-Watt;7;Hereford and Worcestershire;56389;22011;14410;4953;0;0;0
Hertford;Ld Balneil;9;Hertfordshire;88900;36494;26924;5994;0;0;0
Hertfordshire East;DC Walker-Smith;9;Hertfordshire;93597;37668;23601;7538;0;0;0
Hertfordshire South West;GJM Longden;9;Hertfordshire;85786;32661;24214;7489;0;0;542
Heston and Isleworth;BJ Hayhoe;11;Hounslow;53902;21580;16981;0;0;0;0
Hexham;AGF Rippon;3;Northumberland;62650;24516;16645;6021;0;0;0
Heywood and Royton;J Barnett;4;Eastern Manchester;72084;24178;25081;5620;0;0;0
High Peak;S Le Marchant;8;Derbyshire;55362;19558;18054;7119;0;0;0
Hitchin;SVTB Williams;9;Hertfordshire;109704;37258;40932;6148;0;0;0
Holborn and St Pancras South;LM Jeger;11;Camden;41778;10125;12448;0;0;0;0
Holland with Boston;R Body;8;Lincolnshire;77245;33580;24241;0;0;0;0
Honiton;PFH Emery;10;Devon;72118;32885;11072;11330;0;0;0
Horncastle;PHB Taspsell;8;Lincolnshire;46987;19299;8860;6707;0;0;0
Hornchurch;JW Loveridge;11;Havering;99800;36124;30294;6227;0;0;0
Hornsey;HAL Rossi;11;Haringey;64735;21434;17645;3755;0;0;780
Horsham;PM Hordern;12;West Sussex;105794;41994;27706;8574;0;0;0
Houghton-le-Spring;TW Urwin;3;Newcastle area;62569;11914;32888;0;0;0;0
Hove;WFM Madden;12;East Sussex;74855;34287;15639;0;0;0;0
Howden;PEO Bryan;5;Humber area;54741;22102;9567;6951;0;0;154
Huddersfield East;JPW Mallalieu;5;West Yorkshire;54540;15632;20629;4569;0;0;308
Huddersfield West;K Lomas;5;West Yorkshire;53170;16673;16866;6128;0;0;1427
Hull East;JL Prescott;5;Humber area;75678;14736;36859;0;0;0;0
Hull North;JK McNamara;5;Humber area;65661;17912;26302;0;0;0;1808
Hull West;J Johnson;5;Humber area;59553;14537;24050;0;0;0;0
Huntingdonshire;DLM Renton;9;Cambridgeshire;66602;27398;17588;5082;0;0;0
Huyton;JH Wilson;4;Merseyside;107247;24509;45583;0;0;0;2122
Ilford North;TL Iremonger;11;Redbridge;69852;25142;17352;5425;0;0;0
Ilford South;AE Cooper;11;Redbridge;58292;18369;17087;3341;0;0;917
Ilkeston;LR Fletcher;8;Derbyshire;74157;15870;32961;6157;0;0;0
Ince;MT McGuire;4;Cheshire;66699;14877;32295;0;0;0;0
Ipswich;ED Money;9;Suffolk;86495;27704;27691;5147;0;0;2322
Isle of Ely;EAH Legge-Bourke;9;Cambridgeshire;67264;28972;19366;0;0;0;0
Isle of Thanet;WR Rees-Davies;12;Kent;89227;33434;21709;7176;0;0;2136
Isle of Wight;HFM Woodnutt;12;Hampshire;80645;30437;13111;12883;0;0;1607
Islington East;JD Grant;11;Islington;43705;8660;13980;0;0;0;0
Islington North;MJ O'Halloran;11;Islington;45083;7862;13010;0;0;0;1232
Islington South West;G Cunningham;11;Islington;43300;6601;12876;0;0;0;1670
Jarrow;E Fernyhough;3;Newcastle area;54719;14847;25861;0;0;0;0
Keighley;JV Hall;5;West Yorkshire;51200;20957;20341;0;0;0;0
Kensington North;BLH Douglas-Mann;11;Kensington and Chelsea;43466;9792;13175;1990;0;0;0
Kensington South;BM Rhys-Williams;11;Kensington and Chelsea;57182;21591;6928;0;0;0;0
Kettering;GS de Freitas;8;Northamptonshire;94954;30613;34803;6695;0;0;0
Kidderminster;ETC Brinton;7;Hereford and Worcestershire;72409;27667;18297;7502;0;0;0
King's Lynn;C Brocklebank-Fowler;9;Norfolk;60857;23822;23789;0;0;0;0
Kingston upon Thames;JA Boyd-Carpenter;11;Kingston upon Thames;59796;23426;13090;4822;0;0;0
Knutsford;JEH Davies;4;Cheshire;74231;33194;11612;10684;0;0;0
Lancaster;ME Kellett;4;Lancashire;47628;18584;16843;2436;0;0;0
Leeds East;DW Healey;5;West Yorkshire;76591;21112;28827;0;0;0;513
Leeds North East;KS Joseph;5;West Yorkshire;55660;20720;15653;0;0;0;0
Leeds North West;D Kaberry;5;West Yorkshire;80309;29227;20795;6048;0;0;0
Leeds South;M Rees;5;West Yorkshire;49520;9311;19536;3810;0;0;0
Leeds South East;S Cohen;5;West Yorkshire;29876;5182;10930;1135;0;0;198
Leeds West;TC Pannell;5;West Yorkshire;63491;14749;21618;5341;0;0;0
Leek;DL Knox;7;Staffordshire;89671;27899;26359;6219;0;0;0
Leicester North East;TG Bradley;8;Leicestershire;43339;14125;15016;0;0;0;1616
Leicester North West;GE Janner;8;Leicestershire;53080;15584;18226;2862;0;0;935
Leicester South East;WJ Peel;8;Leicestershire;58820;26483;15788;0;0;0;0
Leicester South West;TG Boardman;8;Leicestershire;44811;14611;14505;2124;0;0;749
Leigh;H Boardman;4;Western Manchester;64436;15314;26625;0;0;0;3776
Leominster;C Bossom;7;Hereford and Worcestershire;41755;17630;6321;6462;0;0;0
Lewes;TVH Beamish;12;East Sussex;79103;33592;14904;9083;0;0;0
Lewisham North;RD Moyle;11;Lewisham;51747;17208;18235;0;0;0;0
Lewisham South;CA Johnson;11;Lewisham;51271;13665;19217;0;0;0;821
Lewisham West;JS Gummer;11;Lewisham;56704;19676;18916;0;0;0;0
Leyton;PC Gordon Walker;11;Waltham Forest;66610;17906;23386;0;0;0;0
Lichfield and Tamworth;JA d'Avigdor-Goldsmid;7;Staffordshire;82257;31724;29298;0;0;0;0
Lincoln;D Taverne;8;Lincolnshire;52902;15340;20090;0;0;0;3937
Liverpool Edge Hill;AJ Irvine;4;Merseyside;43566;10804;14752;0;0;0;0
Liverpool Exchange;R Parry;4;Merseyside;34421;4638;12995;0;0;0;775
Liverpool Garston;TVN Fortescue;4;Merseyside;75818;28381;21456;0;0;0;0
Liverpool Kirkdale;JA Dunn;4;Merseyside;49136;13615;17678;0;0;0;0
Liverpool Scotland;WH Alldritt;4;Merseyside;29212;3740;11074;0;0;0;0
Liverpool Toxteth;R Crawshaw;4;Merseyside;45123;12820;15276;0;0;0;0
Liverpool Walton;ES Heffer;4;Merseyside;53911;16124;20530;0;0;0;0
Liverpool Wavertree;JD Tilney;4;Merseyside;59271;19127;10253;11650;0;0;0
Liverpool West Derby;E Ogden;4;Merseyside;60546;16619;22324;0;0;0;0
Loughborough;JD Cronin;8;Leicestershire;63715;22272;22806;5185;0;0;0
Louth;JH Archer;8;Lincolnshire;67540;25659;16403;6279;0;0;0
Lowestoft;JML Prior;9;Suffolk;72320;28842;23319;4737;0;0;0
Ludlow;JE More;7;Shropshire;55066;22104;12800;5444;0;0;0
Luton;CFC Simeons;9;Bedfordshire;62476;23308;21959;0;0;0;447
Macclesfield;AV Harvey;4;Cheshire;72965;29023;18571;8124;0;0;0
Maidstone;JJ Wells;12;Kent;84525;31316;18473;11167;0;0;0
Maldon;ABC Harrison;9;Essex;72430;29229;22957;5574;0;0;0
Manchester Ardwick;GB Kaufman;4;Central Manchester;40841;10726;13728;0;0;0;0
Manchester Blackley;PB Rose;4;Central Manchester;57967;18838;21437;0;0;0;0
Manchester Cheetham;NH Lever;4;Central Manchester;30490;6110;10912;0;0;0;0
Manchester Exchange;WD Griffiths;4;Central Manchester;21074;3341;8234;0;0;0;440
Manchester Gorton;K Marks;4;Central Manchester;61594;17594;23679;3013;0;0;0
Manchester Moss Side;FH Taylor;4;Central Manchester;45636;15546;13833;0;0;0;0
Manchester Openshaw;CR Morris;4;Central Manchester;50412;12296;19397;0;0;0;552
Manchester Withington;RA Cary;4;Central Manchester;57130;18854;15365;4540;0;0;0
Manchester Wythenshawe;A Morris;4;Central Manchester;78063;24505;30260;0;0;0;0
Mansfield;JD Concannon;8;Nottinghamshire;67291;15027;30554;0;0;0;628
Melton;IMP Pike;8;Leicestershire;91068;38782;20907;9465;0;0;0
Meriden;HK Speed;7;Coventry and Solihull;99794;40077;35353;0;0;0;0
Merton and Morden;JE Fookes;11;Merton;50537;18727;15244;2876;0;0;0
Middlesbrough East;AG Bottomley;3;Teesside;55016;9623;23581;0;0;0;0
Middlesbrough West;JHV Sutcliffe;3;Teesside;59105;22374;21986;0;0;0;0
Middleton and Prestwich;AGB Haselhurst;4;Eastern Manchester;76539;25030;23988;8175;0;0;0
Mitcham;LR Carr;11;Merton;72637;27257;22047;0;0;0;638
Morecambe and Lonsdale;AGF Hall-Davis;4;Lancashire;66371;27442;13916;6792;0;0;0
Morpeth;G Grant;3;Northumberland;47601;9515;21826;4825;0;0;0
Nantwich;RG Grant-Ferris;4;Cheshire;56953;20397;15124;8595;0;0;0
Nelson and Colne;DC Waddington;4;Lancashire;49001;19881;18471;0;0;0;0
New Forest;PMED McNair-Wilson;12;Hampshire;83419;36041;13576;10322;0;0;0
Newark;ES Bishop;8;Nottinghamshire;67989;25235;26455;0;0;0;0
Newbury;J Astor;12;Berkshire;85801;30380;18647;13279;0;0;0
Newcastle upon Tyne Central;EW Short;3;Newcastle area;31501;4256;13671;1433;0;0;0
Newcastle upon Tyne East;GW Rhodes;3;Newcastle area;47110;14832;20780;0;0;0;0
Newcastle upon Tyne North;RW Elliott;3;Newcastle area;42085;15978;12518;0;0;0;0
Newcastle upon Tyne West;RC Brown;3;Newcastle area;74274;21644;30805;0;0;0;0
Newcastle-under-Lyme;J Golding;7;Staffordshire;69811;20223;22329;1954;0;0;1194
Newton;F Lee;4;Merseyside;89642;25863;34873;5678;0;0;0
Norfolk Central;IHJL Gilmour;9;Norfolk;75786;32921;19030;6172;0;0;0
Norfolk North;RF Howell;9;Norfolk;55381;24587;19903;0;0;0;0
Norfolk South;JEB Hill;9;Norfolk;55538;22614;17172;3811;0;0;0
Norfolk South West;PL Hawkins;9;Norfolk;48213;22220;16572;0;0;0;0
Normanton;A Roberts;5;West Yorkshire;58078;13132;28421;0;0;0;0
Northampton;RT Paget;8;Northamptonshire;74590;26183;27424;0;0;0;0
Northamptonshire South;AA Jones;8;Northamptonshire;72980;29070;21131;6626;0;0;0
Northwich;JG Foster;4;Cheshire;59649;20366;15746;3604;0;0;0
Norwich North;GD Wallace;9;Norfolk;43621;11868;18564;0;0;0;658
Norwich South;IT Stuttaford;9;Norfolk;46451;17067;16241;3031;0;0;0
Norwood;JD Fraser;11;Lambeth;54432;16003;16634;2436;0;0;0
Nottingham Central;JJ Dunnett;8;Nottinghamshire;52729;14079;17638;0;0;0;0
Nottingham North;WC Whitlock;8;Nottinghamshire;70672;18616;25898;3763;0;0;741
Nottingham South;PN Fowler;8;Nottinghamshire;71102;26762;23031;0;0;0;0
Nottingham West;M English;8;Nottinghamshire;56763;19003;21255;0;0;0;0
